#SEARCH,PARAMETERS:,,,,,,,,,
#Max,restart:,5,,,,,,,,
#Max,iterations:,5,,,,,,,,
#Initial,depth,bound:,10,,,,,,,
#Probes,at,depth:,60,,,,,,,
#Neighborhood,size:,5,,,,,,,,
#Initial,fail,bound:,32,,,,,,,
#Min,heuristic,bias:,0.5,,,,,,,
#Max,heuristic,bias:,1.5,,,,,,,
#,,,,,,,,,,
#RELAXED,PLAN,PARAMETERS:,,,,,,,,
#Relaxed,plan,type:,PURE_FF_RP,,,,,,,
#ignore_poss_del_in_rp:,1,,,,,,,,,
#use_lower_bound_in_rp:,0,,,,,,,,,
#use_upper_bound_in_rp:,1,,,,,,,,,
#use_robustness_threshold:,1,,,,,,,,,
#clauses_from_rpg_for_false_preconditions:,1,,,,,,,,,
#current_actions_affect_candidate_action:,1,,,,,,,,,
#candidate_actions_affect_current_actions:,1,,,,,,,,,
#,,,,,,,,,,
domain,problem,inc_amount,plan_id,plan_length,plan_robustness,total_time,search_time,rp_time,clause_time,wmc_time
zenotravel.pddl.0p_0a_3d.0,pfile7,3,1,20,0.5,0.023997,0,0.01,0,0.013997
zenotravel.pddl.0p_0a_3d.0,pfile8,3,1,11,0.125,0.023997,0,0.01,0,0.013997
zenotravel.pddl.0p_0a_3d.0,pfile8,3,2,14,0.25,0.057994,0,0.03,0,0.027994
zenotravel.pddl.0p_0a_3d.0,pfile8,3,3,12,0.5,0.091991,0,0.05,0,0.041991
zenotravel.pddl.0p_0a_3d.0,pfile9,3,1,18,0.125,0.023997,0,0.01,0,0.013997
zenotravel.pddl.0p_0a_3d.0,pfile9,3,2,45,0.5,0.127994,0.03,0.07,0,0.027994
zenotravel.pddl.0p_0a_3d.0,pfile10,3,1,45,0.125,0.113997,0.02,0.07,0.01,0.013997
zenotravel.pddl.0p_0a_4d.0,pfile1,4,1,1,1,0,0,0,0,0
zenotravel.pddl.0p_0a_4d.0,pfile2,4,1,4,0.5,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_0a_4d.0,pfile2,4,2,4,1,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_0a_4d.0,pfile3,4,1,5,0.25,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_0a_4d.0,pfile3,4,2,5,0.5,0.027994,0,0,0,0.027994
zenotravel.pddl.0p_0a_4d.0,pfile4,4,1,6,0.5,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_0a_4d.0,pfile5,4,1,11,0.25,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_0a_4d.0,pfile6,4,1,11,0.25,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_0a_4d.0,pfile7,4,1,12,0.125,0.011998,0,0,0,0.011998
zenotravel.pddl.0p_0a_4d.0,pfile8,4,1,13,0.125,0.033997,0,0.02,0,0.013997
zenotravel.pddl.0p_0a_4d.0,pfile8,4,2,10,0.25,0.057994,0,0.03,0,0.027994
zenotravel.pddl.0p_0a_4d.0,pfile8,4,3,10,0.5,0.070991,0,0.03,0,0.040991
zenotravel.pddl.0p_0a_4d.0,pfile9,4,1,29,0.125,0.063997,0.01,0.04,0,0.013997
zenotravel.pddl.0p_0a_4d.0,pfile10,4,1,28,0.125,0.053997,0.01,0.03,0,0.013997
zenotravel.pddl.0p_0a_5d.0,pfile1,5,1,1,1,0,0,0,0,0
zenotravel.pddl.0p_0a_5d.0,pfile2,5,1,5,0.125,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_0a_5d.0,pfile3,5,1,8,0.125,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_0a_5d.0,pfile3,5,2,6,0.5,0.936994,0.05,0.84,0.02,0.026994
zenotravel.pddl.0p_0a_5d.0,pfile4,5,1,14,0.0625,0.023997,0,0.01,0,0.013997
zenotravel.pddl.0p_0a_5d.0,pfile4,5,2,14,0.125,0.047994,0,0.01,0.01,0.027994
zenotravel.pddl.0p_0a_5d.0,pfile5,5,1,12,0.125,0.023997,0,0.01,0,0.013997
zenotravel.pddl.0p_0a_5d.0,pfile6,5,1,13,0.125,0.023997,0,0.01,0,0.013997
zenotravel.pddl.0p_0a_5d.0,pfile6,5,2,13,0.25,9.78799,0.17,9.37,0.22,0.027994
zenotravel.pddl.0p_0a_5d.0,pfile7,5,1,20,0.125,0.033998,0.01,0.01,0,0.013998
zenotravel.pddl.0p_0a_5d.0,pfile8,5,1,13,0.125,0.033997,0,0.02,0,0.013997
zenotravel.pddl.0p_0a_5d.0,pfile9,5,1,30,0.125,0.063997,0.01,0.04,0,0.013997
zenotravel.pddl.0p_0a_5d.0,pfile10,5,1,49,0.0625,0.143997,0.01,0.12,0,0.013997
zenotravel.pddl.0p_1a_0d.0,pfile1,1,1,1,1,0,0,0,0,0
zenotravel.pddl.0p_1a_0d.0,pfile2,1,1,6,1,0,0,0,0,0
zenotravel.pddl.0p_1a_0d.0,pfile3,1,1,6,0.5,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_1a_0d.0,pfile3,1,2,29,1,0.023997,0,0.01,0,0.013997
zenotravel.pddl.0p_1a_0d.0,pfile4,1,1,12,0.5,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_1a_0d.0,pfile4,1,2,29,1,0.023997,0,0.01,0,0.013997
zenotravel.pddl.0p_1a_0d.0,pfile5,1,1,14,0.5,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_1a_0d.0,pfile5,1,2,20,1,0.023997,0,0.01,0,0.013997
zenotravel.pddl.0p_1a_0d.0,pfile6,1,1,13,0.5,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_1a_0d.0,pfile6,1,2,21,1,0.033997,0.02,0,0,0.013997
zenotravel.pddl.0p_1a_0d.0,pfile7,1,1,26,1,0.01,0,0.01,0,0
zenotravel.pddl.0p_1a_0d.0,pfile8,1,1,52,0.5,0.083997,0,0.07,0,0.013997
zenotravel.pddl.0p_1a_0d.0,pfile8,1,2,15,1,0.103997,0,0.09,0,0.013997
zenotravel.pddl.0p_1a_0d.0,pfile9,1,1,58,0.5,0.103997,0.01,0.08,0,0.013997
zenotravel.pddl.0p_1a_0d.0,pfile9,1,2,44,1,0.183997,0.02,0.15,0,0.013997
zenotravel.pddl.0p_1a_0d.0,pfile10,1,1,70,0.5,0.152998,0.03,0.11,0,0.012998
zenotravel.pddl.0p_1a_0d.0,pfile10,1,2,92,1,0.332998,0.05,0.27,0,0.012998
zenotravel.pddl.0p_1a_1d.0,pfile1,2,1,1,1,0,0,0,0,0
zenotravel.pddl.0p_1a_1d.0,pfile2,2,1,10,0.5,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_1a_1d.0,pfile3,2,1,7,0.25,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_1a_1d.0,pfile3,2,2,6,0.5,0.027994,0,0,0,0.027994
zenotravel.pddl.0p_1a_1d.0,pfile4,2,1,24,0.25,0.022997,0,0.01,0,0.012997
zenotravel.pddl.0p_1a_1d.0,pfile4,2,2,9,0.5,1.15599,0.11,0.95,0.07,0.025994
zenotravel.pddl.0p_1a_1d.0,pfile5,2,1,21,0.25,0.023997,0,0.01,0,0.013997
zenotravel.pddl.0p_1a_1d.0,pfile5,2,2,14,0.5,0.047994,0,0.01,0.01,0.027994
zenotravel.pddl.0p_1a_1d.0,pfile6,2,1,16,0.25,0.023997,0,0.01,0,0.013997
zenotravel.pddl.0p_1a_1d.0,pfile6,2,2,13,0.5,0.477994,0.05,0.4,0,0.027994
zenotravel.pddl.0p_1a_1d.0,pfile7,2,1,18,0.5,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_1a_1d.0,pfile8,2,1,40,0.25,0.063997,0,0.05,0,0.013997
zenotravel.pddl.0p_1a_1d.0,pfile9,2,1,43,0.25,0.073997,0.01,0.03,0.02,0.013997
zenotravel.pddl.0p_1a_1d.0,pfile9,2,2,26,0.5,0.137994,0.01,0.07,0.03,0.027994
zenotravel.pddl.0p_1a_1d.0,pfile10,2,1,67,0.25,0.143997,0.01,0.12,0,0.013997
zenotravel.pddl.0p_1a_1d.0,pfile10,2,2,46,0.5,0.237994,0.02,0.18,0.01,0.027994
zenotravel.pddl.0p_1a_2d.0,pfile1,3,1,1,1,0,0,0,0,0
zenotravel.pddl.0p_1a_2d.0,pfile2,3,1,6,0.5,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_1a_2d.0,pfile3,3,1,6,1,0,0,0,0,0
zenotravel.pddl.0p_1a_2d.0,pfile4,3,1,8,1,0,0,0,0,0
zenotravel.pddl.0p_1a_2d.0,pfile5,3,1,16,0.25,0.033997,0,0.02,0,0.013997
zenotravel.pddl.0p_1a_2d.0,pfile5,3,2,13,0.5,0.057994,0,0.03,0,0.027994
zenotravel.pddl.0p_1a_2d.0,pfile5,3,3,12,1,0.097994,0,0.07,0,0.027994
zenotravel.pddl.0p_1a_2d.0,pfile6,3,1,26,0.125,0.033997,0,0.02,0,0.013997
zenotravel.pddl.0p_1a_2d.0,pfile6,3,2,16,0.25,0.165995,0.02,0.11,0.01,0.025995
zenotravel.pddl.0p_1a_2d.0,pfile7,3,1,18,0.5,0.023997,0,0.01,0,0.013997
zenotravel.pddl.0p_1a_2d.0,pfile8,3,1,48,0.125,0.103997,0,0.08,0.01,0.013997
zenotravel.pddl.0p_1a_2d.0,pfile8,3,2,17,0.25,0.247994,0.02,0.17,0.03,0.027994
zenotravel.pddl.0p_1a_2d.0,pfile8,3,3,14,0.5,0.281991,0.02,0.19,0.03,0.041991
zenotravel.pddl.0p_1a_2d.0,pfile9,3,1,50,0.25,0.113997,0.02,0.08,0,0.013997
zenotravel.pddl.0p_1a_2d.0,pfile9,3,2,69,0.5,0.777994,0.06,0.61,0.08,0.027994
zenotravel.pddl.0p_1a_2d.0,pfile10,3,1,75,0.125,0.181998,0.01,0.15,0.01,0.011998
zenotravel.pddl.0p_1a_2d.0,pfile10,3,2,56,0.25,0.305995,0.03,0.24,0.01,0.025995
zenotravel.pddl.0p_1a_2d.0,pfile10,3,3,45,0.5,0.419992,0.04,0.33,0.01,0.039992
zenotravel.pddl.0p_1a_3d.0,pfile1,4,1,1,1,0,0,0,0,0
zenotravel.pddl.0p_1a_3d.0,pfile2,4,1,4,0.25,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_1a_3d.0,pfile3,4,1,5,0.25,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_1a_3d.0,pfile3,4,2,6,0.5,0.027994,0,0,0,0.027994
zenotravel.pddl.0p_1a_3d.0,pfile4,4,1,6,0.25,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_1a_3d.0,pfile5,4,1,11,0.25,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_1a_3d.0,pfile6,4,1,11,0.25,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_1a_3d.0,pfile7,4,1,15,0.25,0.023997,0.01,0,0,0.013997
zenotravel.pddl.0p_1a_3d.0,pfile8,4,1,15,0.125,0.033997,0,0.01,0.01,0.013997
zenotravel.pddl.0p_1a_3d.0,pfile8,4,2,17,0.25,0.247994,0.05,0.16,0.01,0.027994
zenotravel.pddl.0p_1a_3d.0,pfile9,4,1,27,0.125,0.053997,0.02,0.02,0,0.013997
zenotravel.pddl.0p_1a_3d.0,pfile9,4,2,34,0.25,0.137994,0.03,0.08,0,0.027994
zenotravel.pddl.0p_1a_3d.0,pfile10,4,1,28,0.125,0.043997,0,0.03,0,0.013997
zenotravel.pddl.0p_1a_3d.0,pfile10,4,2,21,0.25,0.106994,0.01,0.06,0.01,0.026994
zenotravel.pddl.0p_1a_4d.0,pfile1,5,1,1,1,0,0,0,0,0
zenotravel.pddl.0p_1a_4d.0,pfile2,5,1,4,0.125,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_1a_4d.0,pfile2,5,2,4,0.25,0.027994,0,0,0,0.027994
zenotravel.pddl.0p_1a_4d.0,pfile3,5,1,5,0.125,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_1a_4d.0,pfile4,5,1,6,0.25,0.023997,0,0.01,0,0.013997
zenotravel.pddl.0p_1a_4d.0,pfile5,5,1,11,0.0625,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_1a_4d.0,pfile5,5,2,11,0.125,0.027994,0,0,0,0.027994
zenotravel.pddl.0p_1a_4d.0,pfile6,5,1,11,0.0625,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_1a_4d.0,pfile6,5,2,11,0.125,0.037994,0,0.01,0,0.027994
zenotravel.pddl.0p_1a_4d.0,pfile7,5,1,11,0.0625,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_1a_4d.0,pfile7,5,2,13,0.125,0.037994,0.01,0,0,0.027994
zenotravel.pddl.0p_1a_4d.0,pfile8,5,1,10,0.0625,0.023997,0,0.01,0,0.013997
zenotravel.pddl.0p_1a_4d.0,pfile8,5,2,13,0.125,0.046994,0,0.02,0,0.026994
zenotravel.pddl.0p_1a_4d.0,pfile9,5,1,19,0.0625,0.034997,0,0.02,0,0.014997
zenotravel.pddl.0p_1a_4d.0,pfile10,5,1,22,0.0625,0.033997,0.01,0.01,0,0.013997
zenotravel.pddl.0p_1a_5d.0,pfile1,6,1,1,1,0,0,0,0,0
zenotravel.pddl.0p_1a_5d.0,pfile2,6,1,4,0.25,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_1a_5d.0,pfile2,6,2,4,0.5,0.027994,0,0,0,0.027994
zenotravel.pddl.0p_1a_5d.0,pfile3,6,1,5,0.5,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_1a_5d.0,pfile3,6,2,6,1,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_1a_5d.0,pfile4,6,1,6,0.5,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_1a_5d.0,pfile5,6,1,11,0.25,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_1a_5d.0,pfile5,6,2,12,0.5,0.047994,0.01,0.01,0,0.027994
zenotravel.pddl.0p_1a_5d.0,pfile6,6,1,12,0.25,0.023997,0,0.01,0,0.013997
zenotravel.pddl.0p_1a_5d.0,pfile6,6,2,11,0.5,0.087994,0.01,0.04,0.01,0.027994
zenotravel.pddl.0p_1a_5d.0,pfile7,6,1,11,0.25,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_1a_5d.0,pfile7,6,2,11,0.5,0.047994,0,0.01,0.01,0.027994
zenotravel.pddl.0p_1a_5d.0,pfile8,6,1,11,0.25,0.033997,0,0.02,0,0.013997
zenotravel.pddl.0p_1a_5d.0,pfile9,6,1,19,0.25,0.033997,0.01,0.01,0,0.013997
zenotravel.pddl.0p_1a_5d.0,pfile10,6,1,23,0.125,0.043997,0,0.03,0,0.013997
zenotravel.pddl.0p_1a_5d.0,pfile10,6,2,24,0.25,0.097994,0.01,0.06,0,0.027994
zenotravel.pddl.0p_2a_0d.0,pfile1,2,1,1,1,0,0,0,0,0
zenotravel.pddl.0p_2a_0d.0,pfile2,2,1,6,0.5,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_2a_0d.0,pfile3,2,1,6,0.5,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_2a_0d.0,pfile4,2,1,11,0.5,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_2a_0d.0,pfile5,2,1,19,0.5,0.023997,0,0.01,0,0.013997
zenotravel.pddl.0p_2a_0d.0,pfile6,2,1,22,0.5,0.023997,0,0,0.01,0.013997
zenotravel.pddl.0p_2a_0d.0,pfile7,2,1,22,0.5,0.023997,0.01,0,0,0.013997
zenotravel.pddl.0p_2a_0d.0,pfile8,2,1,17,0.5,0.043997,0.01,0.02,0,0.013997
zenotravel.pddl.0p_2a_0d.0,pfile9,2,1,48,0.5,0.103997,0.03,0.05,0.01,0.013997
zenotravel.pddl.0p_2a_0d.0,pfile10,2,1,55,0.5,0.133997,0.02,0.09,0.01,0.013997
zenotravel.pddl.0p_2a_1d.0,pfile1,3,1,1,1,0,0,0,0,0
zenotravel.pddl.0p_2a_1d.0,pfile2,3,1,6,0.25,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_2a_1d.0,pfile3,3,1,7,0.5,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_2a_1d.0,pfile4,3,1,12,0.25,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_2a_1d.0,pfile5,3,1,18,0.25,0.023997,0,0,0.01,0.013997
zenotravel.pddl.0p_2a_1d.0,pfile6,3,1,16,0.25,0.023997,0,0,0.01,0.013997
zenotravel.pddl.0p_2a_1d.0,pfile7,3,1,36,0.5,0.033997,0,0.02,0,0.013997
zenotravel.pddl.0p_2a_1d.0,pfile8,3,1,26,0.25,0.053997,0.01,0.03,0,0.013997
zenotravel.pddl.0p_2a_1d.0,pfile9,3,1,63,0.25,0.153997,0.01,0.12,0.01,0.013997
zenotravel.pddl.0p_2a_1d.0,pfile10,3,1,68,0.25,0.163997,0.02,0.12,0.01,0.013997
zenotravel.pddl.0p_2a_2d.0,pfile1,4,1,1,1,0,0,0,0,0
zenotravel.pddl.0p_2a_2d.0,pfile2,4,1,4,0.25,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_2a_2d.0,pfile2,4,2,4,0.5,0.027994,0,0,0,0.027994
zenotravel.pddl.0p_2a_2d.0,pfile3,4,1,5,0.25,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_2a_2d.0,pfile4,4,1,6,0.25,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_2a_2d.0,pfile5,4,1,12,0.125,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_2a_2d.0,pfile5,4,2,11,0.25,0.037994,0.01,0,0,0.027994
zenotravel.pddl.0p_2a_2d.0,pfile6,4,1,11,0.25,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_2a_2d.0,pfile7,4,1,12,0.25,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_2a_2d.0,pfile8,4,1,15,0.0625,0.033997,0,0.02,0,0.013997
zenotravel.pddl.0p_2a_2d.0,pfile8,4,2,10,0.25,0.057994,0,0.03,0,0.027994
zenotravel.pddl.0p_2a_2d.0,pfile9,4,1,22,0.125,0.043997,0.01,0.02,0,0.013997
zenotravel.pddl.0p_2a_2d.0,pfile9,4,2,24,0.25,0.097994,0.01,0.06,0,0.027994
zenotravel.pddl.0p_2a_2d.0,pfile10,4,1,24,0.125,0.043997,0,0.03,0,0.013997
zenotravel.pddl.0p_2a_2d.0,pfile10,4,2,34,0.25,0.117994,0,0.09,0,0.027994
zenotravel.pddl.0p_2a_3d.0,pfile1,5,1,1,1,0,0,0,0,0
zenotravel.pddl.0p_2a_3d.0,pfile2,5,1,9,0.25,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_2a_3d.0,pfile3,5,1,22,0.125,0.023997,0,0.01,0,0.013997
zenotravel.pddl.0p_2a_3d.0,pfile3,5,2,6,0.5,0.037994,0,0.01,0,0.027994
zenotravel.pddl.0p_2a_3d.0,pfile4,5,1,11,0.125,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_2a_3d.0,pfile5,5,1,20,0.125,0.023997,0,0.01,0,0.013997
zenotravel.pddl.0p_2a_3d.0,pfile6,5,1,29,0.125,0.043997,0,0.02,0.01,0.013997
zenotravel.pddl.0p_2a_3d.0,pfile7,5,1,16,0.25,0.023997,0,0.01,0,0.013997
zenotravel.pddl.0p_2a_3d.0,pfile8,5,1,17,0.125,0.043997,0,0.03,0,0.013997
zenotravel.pddl.0p_2a_3d.0,pfile9,5,1,27,0.25,0.063997,0.01,0.04,0,0.013997
zenotravel.pddl.0p_2a_3d.0,pfile10,5,1,45,0.125,0.093997,0,0.08,0,0.013997
zenotravel.pddl.0p_2a_4d.0,pfile1,6,1,1,1,0,0,0,0,0
zenotravel.pddl.0p_2a_4d.0,pfile2,6,1,5,0.25,0.023997,0,0.01,0,0.013997
zenotravel.pddl.0p_2a_4d.0,pfile3,6,1,5,0.25,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_2a_4d.0,pfile3,6,2,8,1,0.023997,0,0.01,0,0.013997
zenotravel.pddl.0p_2a_4d.0,pfile4,6,1,6,0.25,0.023997,0,0.01,0,0.013997
zenotravel.pddl.0p_2a_4d.0,pfile5,6,1,11,0.25,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_2a_4d.0,pfile5,6,2,14,1,0.073997,0,0.04,0.02,0.013997
zenotravel.pddl.0p_2a_4d.0,pfile6,6,1,12,0.125,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_2a_4d.0,pfile6,6,2,15,0.5,0.037994,0,0.01,0,0.027994
zenotravel.pddl.0p_2a_4d.0,pfile7,6,1,24,0.5,0.033997,0,0.02,0,0.013997
zenotravel.pddl.0p_2a_4d.0,pfile8,6,1,10,0.125,0.023997,0.01,0,0,0.013997
zenotravel.pddl.0p_2a_4d.0,pfile8,6,2,39,0.5,0.107994,0.03,0.05,0,0.027994
zenotravel.pddl.0p_2a_4d.0,pfile9,6,1,22,0.0625,0.043997,0,0.03,0,0.013997
zenotravel.pddl.0p_2a_4d.0,pfile9,6,2,47,0.5,0.157994,0,0.13,0,0.027994
zenotravel.pddl.0p_2a_4d.0,pfile10,6,1,24,0.0625,0.053997,0.01,0.03,0,0.013997
zenotravel.pddl.0p_2a_4d.0,pfile10,6,2,43,0.5,0.165995,0.01,0.13,0,0.025995
zenotravel.pddl.0p_2a_5d.0,pfile1,7,1,1,1,0,0,0,0,0
zenotravel.pddl.0p_2a_5d.0,pfile2,7,1,13,0.03125,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_2a_5d.0,pfile2,7,2,5,0.25,2.85599,0.02,2.75,0.06,0.025995
zenotravel.pddl.0p_2a_5d.0,pfile3,7,1,6,0.0625,0.013997,0,0,0,0.013997
zenotravel.pddl.0p_2a_5d.0,pfile3,7,2,6,0.5,0.107994,0.01,0.07,0,0.027994
zenotravel.pddl.0p_2a_5d.0,pfile4,7,1,30,0.015625,0.043997,0.02,0.01,0,0.013997
zenotravel.pddl.0p_2a_5d.0,pfile5,7,1,20,0.015625,0.033997,0,0.02,0,0.013997
zenotravel.pddl.0p_2a_5d.0,pfile5,7,2,31,0.03125,0.076994,0,0.05,0,0.026994
zenotravel.pddl.0p_2a_5d.0,pfile5,7,3,20,0.0625,2.85099,0.06,2.63,0.12,0.040991
zenotravel.pddl.0p_2a_5d.0,pfile6,7,1,27,0.015625,0.043997,0.01,0.02,0,0.013997
zenotravel.pddl.0p_2a_5d.0,pfile6,7,2,30,0.03125,1.73799,0.1,1.6,0.01,0.027994
zenotravel.pddl.0p_2a_5d.0,pfile6,7,3,38,0.0625,1.82199,0.12,1.64,0.02,0.041991
zenotravel.pddl.0p_2a_5d.0,pfile6,7,4,30,0.125,1.88499,0.12,1.69,0.02,0.054988
zenotravel.pddl.0p_2a_5d.0,pfile7,7,1,22,0.0625,0.033997,0.01,0.01,0,0.013997
zenotravel.pddl.0p_2a_5d.0,pfile8,7,1,106,0.015625,0.333997,0.03,0.27,0.02,0.013997
zenotravel.pddl.0p_2a_5d.0,pfile9,7,1,38,0.015625,0.113997,0,0.09,0.01,0.013997
zenotravel.pddl.0p_2a_5d.0,pfile9,7,2,29,0.03125,9.06799,0.26,8.67,0.11,0.027994
zenotravel.pddl.0p_2a_5d.0,pfile10,7,1,62,0.015625,0.172998,0.02,0.14,0,0.012998
