#SEARCH,PARAMETERS:,,,,,,,,,
#Max,restart:,5,,,,,,,,
#Max,iterations:,5,,,,,,,,
#Initial,depth,bound:,10,,,,,,,
#Probes,at,depth:,60,,,,,,,
#Neighborhood,size:,5,,,,,,,,
#Initial,fail,bound:,32,,,,,,,
#Min,heuristic,bias:,0.5,,,,,,,
#Max,heuristic,bias:,1.5,,,,,,,
#,,,,,,,,,,
#RELAXED,PLAN,PARAMETERS:,,,,,,,,
#Relaxed,plan,type:,PURE_FF_RP,,,,,,,
#ignore_poss_del_in_rp:,1,,,,,,,,,
#use_lower_bound_in_rp:,1,,,,,,,,,
#use_upper_bound_in_rp:,0,,,,,,,,,
#use_robustness_threshold:,1,,,,,,,,,
#clauses_from_rpg_for_false_preconditions:,1,,,,,,,,,
#current_actions_affect_candidate_action:,1,,,,,,,,,
#candidate_actions_affect_current_actions:,1,,,,,,,,,
#,,,,,,,,,,
domain,problem,inc_amount,plan_id,plan_length,plan_robustness,total_time,search_time,rp_time,clause_time,wmc_time
rover.pddl.0p_0a_4d.0,pfile2,4,1,7,0.25,0.013997,0,0,0,0.013997
rover.pddl.0p_0a_4d.0,pfile3,4,1,14,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_0a_4d.0,pfile3,4,2,13,1,0.013997,0,0,0,0.013997
rover.pddl.0p_0a_4d.0,pfile4,4,1,8,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_0a_4d.0,pfile4,4,2,8,1,0.013997,0,0,0,0.013997
rover.pddl.0p_0a_4d.0,pfile5,4,1,22,0.125,0.023997,0,0.01,0,0.013997
rover.pddl.0p_0a_4d.0,pfile6,4,1,37,0.125,0.043997,0.01,0.02,0,0.013997
rover.pddl.0p_0a_4d.0,pfile7,4,1,16,0.25,0.013997,0,0,0,0.013997
rover.pddl.0p_0a_4d.0,pfile7,4,2,16,0.5,0.037994,0.01,0,0,0.027994
rover.pddl.0p_0a_4d.0,pfile8,4,1,26,0.125,0.032998,0,0.02,0,0.012998
rover.pddl.0p_0a_4d.0,pfile9,4,1,31,0.125,0.063997,0,0.05,0,0.013997
rover.pddl.0p_0a_4d.0,pfile10,4,1,32,0.125,0.053997,0.01,0.02,0.01,0.013997
rover.pddl.0p_0a_5d.0,pfile1,5,1,14,0.25,0.013997,0,0,0,0.013997
rover.pddl.0p_0a_5d.0,pfile2,5,1,8,0.0625,0.013997,0,0,0,0.013997
rover.pddl.0p_0a_5d.0,pfile2,5,2,8,0.25,0.027994,0,0,0,0.027994
rover.pddl.0p_0a_5d.0,pfile3,5,1,26,0.0625,0.023997,0,0.01,0,0.013997
rover.pddl.0p_0a_5d.0,pfile3,5,2,20,0.5,0.047994,0,0.02,0,0.027994
rover.pddl.0p_0a_5d.0,pfile3,5,3,15,1,0.047994,0,0.02,0,0.027994
rover.pddl.0p_0a_5d.0,pfile4,5,1,8,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_0a_5d.0,pfile5,5,1,24,0.03125,0.023997,0,0.01,0,0.013997
rover.pddl.0p_0a_5d.0,pfile5,5,2,22,0.0625,0.147994,0.02,0.08,0.02,0.027994
rover.pddl.0p_0a_5d.0,pfile6,5,1,44,0.03125,0.063997,0,0.05,0,0.013997
rover.pddl.0p_0a_5d.0,pfile7,5,1,22,0.0625,0.023997,0.01,0,0,0.013997
rover.pddl.0p_0a_5d.0,pfile7,5,2,18,0.125,0.046994,0.01,0.01,0,0.026994
rover.pddl.0p_0a_5d.0,pfile8,5,1,27,0.0625,0.043997,0,0.03,0,0.013997
rover.pddl.0p_0a_5d.0,pfile8,5,2,26,0.125,0.167994,0.04,0.1,0,0.027994
rover.pddl.0p_0a_5d.0,pfile8,5,3,26,0.25,0.281991,0.05,0.18,0.01,0.041991
rover.pddl.0p_0a_5d.0,pfile9,5,1,45,0.03125,0.093997,0.04,0.04,0,0.013997
rover.pddl.0p_0a_5d.0,pfile10,5,1,37,0.03125,0.073997,0.01,0.03,0.02,0.013997
rover.pddl.0p_1a_0d.0,pfile1,1,1,10,1,0,0,0,0,0
rover.pddl.0p_1a_0d.0,pfile2,1,1,8,1,0,0,0,0,0
rover.pddl.0p_1a_0d.0,pfile3,1,1,12,1,0,0,0,0,0
rover.pddl.0p_1a_0d.0,pfile4,1,1,8,1,0,0,0,0,0
rover.pddl.0p_1a_0d.0,pfile5,1,1,22,1,0,0,0,0,0
rover.pddl.0p_1a_0d.0,pfile6,1,1,49,1,0.05,0,0.04,0.01,0
rover.pddl.0p_1a_0d.0,pfile7,1,1,18,1,0,0,0,0,0
rover.pddl.0p_1a_0d.0,pfile8,1,1,26,1,0.02,0.01,0.01,0,0
rover.pddl.0p_1a_0d.0,pfile9,1,1,33,1,0.05,0,0.05,0,0
rover.pddl.0p_1a_0d.0,pfile10,1,1,39,1,0.04,0.01,0.03,0,0
rover.pddl.0p_1a_1d.0,pfile1,2,1,14,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_1a_1d.0,pfile1,2,2,10,1,0.013997,0,0,0,0.013997
rover.pddl.0p_1a_1d.0,pfile2,2,1,8,1,0,0,0,0,0
rover.pddl.0p_1a_1d.0,pfile3,2,1,21,0.5,0.023997,0,0.01,0,0.013997
rover.pddl.0p_1a_1d.0,pfile3,2,2,14,1,0.023997,0,0.01,0,0.013997
rover.pddl.0p_1a_1d.0,pfile4,2,1,8,1,0,0,0,0,0
rover.pddl.0p_1a_1d.0,pfile7,2,1,18,1,0.01,0,0,0.01,0
rover.pddl.0p_1a_2d.0,pfile1,3,1,15,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_1a_2d.0,pfile1,3,2,22,1,0.013997,0,0,0,0.013997
rover.pddl.0p_1a_2d.0,pfile2,3,1,7,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_1a_2d.0,pfile2,3,2,8,1,0.013997,0,0,0,0.013997
rover.pddl.0p_1a_2d.0,pfile3,3,1,11,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_1a_2d.0,pfile3,3,2,12,1,0.013997,0,0,0,0.013997
rover.pddl.0p_1a_2d.0,pfile4,3,1,8,1,0,0,0,0,0
rover.pddl.0p_1a_2d.0,pfile7,3,1,17,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_1a_2d.0,pfile7,3,2,22,1,0.233997,0.01,0.15,0.06,0.013997
rover.pddl.0p_1a_2d.0,pfile8,3,1,24,0.5,0.033997,0,0.02,0,0.013997
rover.pddl.0p_1a_3d.0,pfile1,4,1,18,1,0,0,0,0,0
rover.pddl.0p_1a_3d.0,pfile2,4,1,8,1,0,0,0,0,0
rover.pddl.0p_1a_3d.0,pfile3,4,1,17,1,0,0,0,0,0
rover.pddl.0p_1a_3d.0,pfile4,4,1,8,1,0,0,0,0,0
rover.pddl.0p_1a_4d.0,pfile1,5,1,12,0.0625,0.013997,0,0,0,0.013997
rover.pddl.0p_1a_4d.0,pfile1,5,2,10,0.125,0.027994,0,0,0,0.027994
rover.pddl.0p_1a_4d.0,pfile2,5,1,8,0.25,0.013997,0,0,0,0.013997
rover.pddl.0p_1a_4d.0,pfile2,5,2,8,0.5,0.027994,0,0,0,0.027994
rover.pddl.0p_1a_4d.0,pfile3,5,1,10,0.125,0.013997,0,0,0,0.013997
rover.pddl.0p_1a_4d.0,pfile3,5,2,10,0.25,0.026994,0,0,0,0.026994
rover.pddl.0p_1a_4d.0,pfile4,5,1,8,0.25,0.013997,0,0,0,0.013997
rover.pddl.0p_1a_4d.0,pfile5,5,1,22,0.03125,0.023997,0.01,0,0,0.013997
rover.pddl.0p_1a_4d.0,pfile6,5,1,34,0.03125,0.043997,0.01,0.01,0.01,0.013997
rover.pddl.0p_1a_4d.0,pfile7,5,1,18,0.0625,0.023997,0,0.01,0,0.013997
rover.pddl.0p_1a_4d.0,pfile7,5,2,17,0.125,0.036994,0,0.01,0,0.026994
rover.pddl.0p_1a_4d.0,pfile8,5,1,28,0.0625,0.043997,0,0.03,0,0.013997
rover.pddl.0p_1a_4d.0,pfile9,5,1,29,0.03125,0.043997,0,0.02,0.01,0.013997
rover.pddl.0p_1a_4d.0,pfile10,5,1,33,0.03125,0.063997,0,0.05,0,0.013997
rover.pddl.0p_1a_5d.0,pfile1,6,1,10,0.25,0.013997,0,0,0,0.013997
rover.pddl.0p_1a_5d.0,pfile2,6,1,8,0.25,0.013997,0,0,0,0.013997
rover.pddl.0p_1a_5d.0,pfile3,6,1,16,0.125,0.013997,0,0,0,0.013997
rover.pddl.0p_1a_5d.0,pfile3,6,2,12,0.25,0.037994,0,0.01,0,0.027994
rover.pddl.0p_1a_5d.0,pfile4,6,1,8,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_1a_5d.0,pfile7,6,1,21,0.0625,0.023997,0,0.01,0,0.013997
rover.pddl.0p_1a_5d.0,pfile7,6,2,18,0.25,0.046994,0,0.02,0,0.026994
rover.pddl.0p_1a_5d.0,pfile8,6,1,46,0.03125,0.073997,0,0.05,0.01,0.013997
rover.pddl.0p_1a_5d.0,pfile9,6,1,70,0.03125,0.143997,0.04,0.09,0,0.013997
rover.pddl.0p_1a_5d.0,pfile10,6,1,49,0.03125,0.103997,0.01,0.08,0,0.013997
rover.pddl.0p_2a_0d.0,pfile1,2,1,10,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_2a_0d.0,pfile2,2,1,8,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_2a_0d.0,pfile3,2,1,12,1,0,0,0,0,0
rover.pddl.0p_2a_0d.0,pfile4,2,1,8,1,0,0,0,0,0
rover.pddl.0p_2a_0d.0,pfile7,2,1,18,0.5,0.012998,0,0,0,0.012998
rover.pddl.0p_2a_1d.0,pfile1,3,1,14,1,0,0,0,0,0
rover.pddl.0p_2a_1d.0,pfile2,3,1,8,1,0,0,0,0,0
rover.pddl.0p_2a_1d.0,pfile3,3,1,13,1,0,0,0,0,0
rover.pddl.0p_2a_1d.0,pfile4,3,1,8,1,0,0,0,0,0
rover.pddl.0p_2a_1d.0,pfile7,3,1,18,1,0,0,0,0,0
rover.pddl.0p_2a_2d.0,pfile1,4,1,11,0.125,0.013997,0,0,0,0.013997
rover.pddl.0p_2a_2d.0,pfile1,4,2,10,0.25,0.027994,0,0,0,0.027994
rover.pddl.0p_2a_2d.0,pfile2,4,1,7,0.25,0.013997,0,0,0,0.013997
rover.pddl.0p_2a_2d.0,pfile2,4,2,8,0.5,0.027994,0,0,0,0.027994
rover.pddl.0p_2a_2d.0,pfile3,4,1,11,0.125,0.013997,0,0,0,0.013997
rover.pddl.0p_2a_2d.0,pfile3,4,2,12,0.25,0.027994,0,0,0,0.027994
rover.pddl.0p_2a_2d.0,pfile4,4,1,8,0.25,0.013997,0,0,0,0.013997
rover.pddl.0p_2a_2d.0,pfile5,4,1,21,0.0625,0.023997,0,0.01,0,0.013997
rover.pddl.0p_2a_2d.0,pfile6,4,1,37,0.0625,0.052998,0.02,0.02,0,0.012998
rover.pddl.0p_2a_2d.0,pfile7,4,1,16,0.125,0.013997,0,0,0,0.013997
rover.pddl.0p_2a_2d.0,pfile7,4,2,22,0.25,0.037994,0,0.01,0,0.027994
rover.pddl.0p_2a_2d.0,pfile8,4,1,24,0.0625,0.023997,0,0.01,0,0.013997
rover.pddl.0p_2a_2d.0,pfile9,4,1,42,0.0625,0.083997,0,0.07,0,0.013997
rover.pddl.0p_2a_2d.0,pfile9,4,2,36,0.125,1.80799,0.1,1.63,0.05,0.027994
rover.pddl.0p_2a_2d.0,pfile10,4,1,38,0.0625,0.053997,0.01,0.03,0,0.013997
rover.pddl.0p_2a_3d.0,pfile1,5,1,12,0.125,0.013997,0,0,0,0.013997
rover.pddl.0p_2a_3d.0,pfile1,5,2,18,0.25,0.037994,0,0,0.01,0.027994
rover.pddl.0p_2a_3d.0,pfile2,5,1,8,0.125,0.013997,0,0,0,0.013997
rover.pddl.0p_2a_3d.0,pfile2,5,2,8,0.25,0.027994,0,0,0,0.027994
rover.pddl.0p_2a_3d.0,pfile3,5,1,12,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_2a_3d.0,pfile4,5,1,8,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_2a_3d.0,pfile5,5,1,22,0.0625,0.023997,0,0.01,0,0.013997
rover.pddl.0p_2a_3d.0,pfile6,5,1,40,0.0625,0.053997,0,0.04,0,0.013997
rover.pddl.0p_2a_3d.0,pfile7,5,1,18,0.125,0.012998,0,0,0,0.012998
rover.pddl.0p_2a_3d.0,pfile7,5,2,22,0.25,0.035995,0,0,0.01,0.025995
rover.pddl.0p_2a_3d.0,pfile8,5,1,54,0.03125,0.093997,0.01,0.07,0,0.013997
rover.pddl.0p_2a_3d.0,pfile8,5,2,24,0.0625,0.137994,0.01,0.09,0.01,0.027994
rover.pddl.0p_2a_3d.0,pfile8,5,3,26,0.125,0.220991,0.01,0.15,0.02,0.040991
rover.pddl.0p_2a_3d.0,pfile9,5,1,34,0.0625,0.063997,0,0.05,0,0.013997
rover.pddl.0p_2a_3d.0,pfile10,5,1,54,0.03125,0.093997,0,0.08,0,0.013997
rover.pddl.0p_2a_3d.0,pfile10,5,2,40,0.0625,0.167994,0,0.14,0,0.027994
rover.pddl.0p_2a_4d.0,pfile1,6,1,12,0.0625,0.013997,0,0,0,0.013997
rover.pddl.0p_2a_4d.0,pfile1,6,2,16,0.125,0.037994,0,0.01,0,0.027994
rover.pddl.0p_2a_4d.0,pfile2,6,1,8,0.125,0.013997,0,0,0,0.013997
rover.pddl.0p_2a_4d.0,pfile2,6,2,8,0.25,0.027994,0,0,0,0.027994
rover.pddl.0p_2a_4d.0,pfile3,6,1,19,0.125,0.013997,0,0,0,0.013997
rover.pddl.0p_2a_4d.0,pfile3,6,2,14,0.25,0.057994,0,0.03,0,0.027994
rover.pddl.0p_2a_4d.0,pfile4,6,1,8,0.0625,0.013997,0,0,0,0.013997
rover.pddl.0p_2a_4d.0,pfile4,6,2,8,0.125,0.027994,0,0,0,0.027994
rover.pddl.0p_2a_4d.0,pfile5,6,1,22,0.03125,0.033997,0,0.02,0,0.013997
rover.pddl.0p_2a_4d.0,pfile6,6,1,42,0.03125,0.073997,0,0.06,0,0.013997
rover.pddl.0p_2a_4d.0,pfile7,6,1,20,0.03125,0.023997,0,0.01,0,0.013997
rover.pddl.0p_2a_4d.0,pfile7,6,2,18,0.125,0.157994,0,0.09,0.04,0.027994
rover.pddl.0p_2a_4d.0,pfile8,6,1,34,0.03125,0.063997,0,0.04,0.01,0.013997
rover.pddl.0p_2a_4d.0,pfile9,6,1,57,0.03125,0.092998,0.02,0.04,0.02,0.012998
rover.pddl.0p_2a_4d.0,pfile10,6,1,39,0.03125,0.083997,0,0.07,0,0.013997
rover.pddl.0p_2a_5d.0,pfile1,7,1,9,0.03125,0.013997,0,0,0,0.013997
rover.pddl.0p_2a_5d.0,pfile2,7,1,7,0.03125,0.013997,0,0,0,0.013997
rover.pddl.0p_2a_5d.0,pfile3,7,1,13,0.125,0.013997,0,0,0,0.013997
rover.pddl.0p_2a_5d.0,pfile4,7,1,8,0.125,0.013997,0,0,0,0.013997
rover.pddl.0p_3a_0d.0,pfile1,3,1,18,0.25,0.013997,0,0,0,0.013997
rover.pddl.0p_3a_0d.0,pfile1,3,2,12,0.5,0.027994,0,0,0,0.027994
rover.pddl.0p_3a_0d.0,pfile2,3,1,8,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_3a_0d.0,pfile3,3,1,13,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_3a_0d.0,pfile4,3,1,8,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_3a_0d.0,pfile7,3,1,35,0.25,0.033997,0,0.02,0,0.013997
rover.pddl.0p_3a_0d.0,pfile7,3,2,20,0.5,0.057994,0,0.03,0,0.027994
rover.pddl.0p_3a_0d.0,pfile8,3,1,61,0.25,0.083997,0.01,0.06,0,0.013997
rover.pddl.0p_3a_0d.0,pfile8,3,2,38,0.5,0.147994,0.02,0.1,0,0.027994
rover.pddl.0p_3a_0d.0,pfile9,3,1,42,0.25,0.073997,0,0.05,0.01,0.013997
rover.pddl.0p_3a_0d.0,pfile10,3,1,51,0.25,0.083997,0.03,0.04,0,0.013997
rover.pddl.0p_3a_1d.0,pfile1,4,1,13,0.25,0.013997,0,0,0,0.013997
rover.pddl.0p_3a_1d.0,pfile2,4,1,7,0.25,0.013997,0,0,0,0.013997
rover.pddl.0p_3a_1d.0,pfile3,4,1,11,0.25,0.013997,0,0,0,0.013997
rover.pddl.0p_3a_1d.0,pfile3,4,2,13,0.5,0.027994,0,0,0,0.027994
rover.pddl.0p_3a_1d.0,pfile4,4,1,8,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_3a_1d.0,pfile7,4,1,16,0.25,0.023997,0,0.01,0,0.013997
rover.pddl.0p_3a_1d.0,pfile8,4,1,37,0.125,0.053997,0,0.02,0.02,0.013997
rover.pddl.0p_3a_1d.0,pfile8,4,2,28,0.25,0.087994,0.01,0.03,0.02,0.027994
rover.pddl.0p_3a_1d.0,pfile9,4,1,45,0.125,0.083997,0.01,0.06,0,0.013997
rover.pddl.0p_3a_1d.0,pfile10,4,1,43,0.125,0.063997,0,0.05,0,0.013997
rover.pddl.0p_3a_2d.0,pfile1,5,1,10,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_3a_2d.0,pfile2,5,1,8,1,0,0,0,0,0
rover.pddl.0p_3a_2d.0,pfile3,5,1,12,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_3a_2d.0,pfile4,5,1,8,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_3a_2d.0,pfile5,5,1,22,0.5,0.022997,0,0.01,0,0.012997
rover.pddl.0p_3a_2d.0,pfile6,5,1,39,0.5,0.043997,0.01,0.02,0,0.013997
rover.pddl.0p_3a_2d.0,pfile7,5,1,20,0.5,0.023997,0,0.01,0,0.013997
rover.pddl.0p_3a_2d.0,pfile8,5,1,26,0.5,0.033997,0,0.02,0,0.013997
rover.pddl.0p_3a_2d.0,pfile9,5,1,41,0.5,0.073997,0.03,0.02,0.01,0.013997
rover.pddl.0p_3a_2d.0,pfile10,5,1,39,0.5,0.063997,0.01,0.03,0.01,0.013997
rover.pddl.0p_3a_3d.0,pfile1,6,1,14,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_3a_3d.0,pfile2,6,1,8,0.25,0.013997,0,0,0,0.013997
rover.pddl.0p_3a_3d.0,pfile2,6,2,8,0.5,0.026994,0,0,0,0.026994
rover.pddl.0p_3a_3d.0,pfile3,6,1,14,0.25,0.013997,0,0,0,0.013997
rover.pddl.0p_3a_3d.0,pfile3,6,2,12,0.5,0.067994,0.02,0.01,0.01,0.027994
rover.pddl.0p_3a_3d.0,pfile4,6,1,8,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_3a_3d.0,pfile7,6,1,20,0.125,0.033997,0,0,0.02,0.013997
rover.pddl.0p_3a_3d.0,pfile7,6,2,18,0.25,0.057994,0,0.01,0.02,0.027994
rover.pddl.0p_3a_3d.0,pfile7,6,3,18,0.5,0.081991,0.01,0.01,0.02,0.041991
rover.pddl.0p_3a_5d.0,pfile1,8,1,9,0.125,0.013997,0,0,0,0.013997
rover.pddl.0p_3a_5d.0,pfile2,8,1,7,0.25,0.013997,0,0,0,0.013997
rover.pddl.0p_3a_5d.0,pfile3,8,1,10,0.25,0.013997,0,0,0,0.013997
rover.pddl.0p_3a_5d.0,pfile4,8,1,8,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_3a_5d.0,pfile5,8,1,21,0.0625,0.023997,0.01,0,0,0.013997
rover.pddl.0p_3a_5d.0,pfile6,8,1,32,0.0625,0.033997,0.01,0.01,0,0.013997
rover.pddl.0p_3a_5d.0,pfile7,8,1,15,0.125,0.013997,0,0,0,0.013997
rover.pddl.0p_3a_5d.0,pfile8,8,1,26,0.125,0.043997,0,0.03,0,0.013997
rover.pddl.0p_3a_5d.0,pfile9,8,1,29,0.0625,0.043997,0,0.03,0,0.013997
rover.pddl.0p_3a_5d.0,pfile10,8,1,32,0.125,0.043997,0,0.03,0,0.013997
rover.pddl.0p_4a_0d.0,pfile1,4,1,16,0.25,0.013997,0,0,0,0.013997
rover.pddl.0p_4a_0d.0,pfile2,4,1,8,0.25,0.013997,0,0,0,0.013997
rover.pddl.0p_4a_0d.0,pfile3,4,1,13,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_4a_0d.0,pfile4,4,1,8,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_4a_0d.0,pfile7,4,1,18,0.25,0.013997,0,0,0,0.013997
rover.pddl.0p_4a_0d.0,pfile8,4,1,34,0.25,0.033997,0,0.01,0.01,0.013997
rover.pddl.0p_4a_0d.0,pfile9,4,1,69,0.25,0.132998,0.02,0.09,0.01,0.012998
rover.pddl.0p_4a_0d.0,pfile10,4,1,47,0.25,0.083997,0.01,0.05,0.01,0.013997
rover.pddl.0p_4a_1d.0,pfile1,5,1,22,0.25,0.013997,0,0,0,0.013997
rover.pddl.0p_4a_1d.0,pfile2,5,1,8,0.125,0.013997,0,0,0,0.013997
rover.pddl.0p_4a_1d.0,pfile3,5,1,14,0.125,0.013997,0,0,0,0.013997
rover.pddl.0p_4a_1d.0,pfile3,5,2,13,0.25,0.127994,0.02,0.08,0,0.027994
rover.pddl.0p_4a_1d.0,pfile4,5,1,8,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_4a_1d.0,pfile7,5,1,20,0.125,0.013997,0,0,0,0.013997
rover.pddl.0p_4a_1d.0,pfile8,5,1,29,0.125,0.043997,0,0.03,0,0.013997
rover.pddl.0p_4a_2d.0,pfile1,6,1,10,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_4a_2d.0,pfile2,6,1,8,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_4a_2d.0,pfile3,6,1,12,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_4a_2d.0,pfile4,6,1,8,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_4a_3d.0,pfile3,7,1,14,0.0625,0.013997,0,0,0,0.013997
rover.pddl.0p_4a_3d.0,pfile4,7,1,8,0.03125,0.013997,0,0,0,0.013997
rover.pddl.0p_4a_4d.0,pfile1,8,1,14,0.125,0.013997,0,0,0,0.013997
rover.pddl.0p_4a_4d.0,pfile1,8,2,36,0.25,0.037994,0,0.01,0,0.027994
rover.pddl.0p_4a_4d.0,pfile2,8,1,8,0.125,0.013997,0,0,0,0.013997
rover.pddl.0p_4a_4d.0,pfile2,8,2,8,0.25,0.027994,0,0,0,0.027994
