#SEARCH,PARAMETERS:,,,,,,,,,
#Max,restart:,5,,,,,,,,
#Max,iterations:,5,,,,,,,,
#Initial,depth,bound:,10,,,,,,,
#Probes,at,depth:,60,,,,,,,
#Neighborhood,size:,5,,,,,,,,
#Initial,fail,bound:,32,,,,,,,
#Min,heuristic,bias:,0.5,,,,,,,
#Max,heuristic,bias:,1.5,,,,,,,
#,,,,,,,,,,
#RELAXED,PLAN,PARAMETERS:,,,,,,,,
#ignore_poss_del_in_rp:,1,,,,,,,,,
#use_lower_bound_in_rp:,0,,,,,,,,,
#use_upper_bound_in_rp:,1,,,,,,,,,
#use_robustness_threshold:,1,,,,,,,,,
#clauses_from_rpg_for_false_preconditions:,1,,,,,,,,,
#current_actions_affect_candidate_action:,1,,,,,,,,,
#candidate_actions_affect_current_actions:,1,,,,,,,,,
#,,,,,,,,,,
domain,problem,inc_amount,plan_id,plan_length,plan_robustness,total_time,search_time,rp_time,clause_time,wmc_time
driverlog.pddl.0p_0a_3d.0,pfile2,3,1,19,0.5,0.023997,0,0.01,0,0.013997
driverlog.pddl.0p_0a_3d.0,pfile3,3,1,13,1,0,0,0,0,0
driverlog.pddl.0p_0a_3d.0,pfile4,3,1,17,0.5,0.023998,0,0.01,0,0.013998
driverlog.pddl.0p_0a_3d.0,pfile5,3,1,18,0.5,0.023997,0,0.01,0,0.013997
driverlog.pddl.0p_0a_3d.0,pfile6,3,1,10,0.5,0.013997,0,0,0,0.013997
driverlog.pddl.0p_0a_3d.0,pfile7,3,1,16,1,0.03,0,0.02,0.01,0
driverlog.pddl.0p_0a_3d.0,pfile8,3,1,18,0.5,0.032998,0,0.02,0,0.012998
driverlog.pddl.0p_0a_3d.0,pfile9,3,1,31,0.5,0.123997,0,0.11,0,0.013997
driverlog.pddl.0p_0a_3d.0,pfile10,3,1,18,1,0.03,0,0.03,0,0
driverlog.pddl.0p_0a_4d.0,pfile1,4,1,8,1,0,0,0,0,0
driverlog.pddl.0p_0a_4d.0,pfile2,4,1,15,0.125,0.023997,0,0.01,0,0.013997
driverlog.pddl.0p_0a_4d.0,pfile3,4,1,13,0.25,0.023997,0,0.01,0,0.013997
driverlog.pddl.0p_0a_4d.0,pfile4,4,1,19,0.125,0.033997,0,0.01,0.01,0.013997
driverlog.pddl.0p_0a_4d.0,pfile5,4,1,20,0.125,0.043997,0,0.03,0,0.013997
driverlog.pddl.0p_0a_4d.0,pfile6,4,1,10,0.25,0.013997,0,0,0,0.013997
driverlog.pddl.0p_0a_4d.0,pfile7,4,1,18,0.125,0.063997,0.01,0.03,0.01,0.013997
driverlog.pddl.0p_0a_4d.0,pfile7,4,2,15,0.25,28.748,0.11,28.57,0.04,0.027994
driverlog.pddl.0p_0a_4d.0,pfile8,4,1,19,0.125,0.043997,0,0.03,0,0.013997
driverlog.pddl.0p_0a_4d.0,pfile9,4,1,39,0.125,0.323997,0,0.3,0.01,0.013997
driverlog.pddl.0p_0a_4d.0,pfile10,4,1,20,0.25,0.063997,0,0.05,0,0.013997
driverlog.pddl.0p_0a_5d.0,pfile1,5,1,8,1,0,0,0,0,0
driverlog.pddl.0p_0a_5d.0,pfile2,5,1,15,0.25,0.023997,0,0.01,0,0.013997
driverlog.pddl.0p_0a_5d.0,pfile3,5,1,13,0.5,0.023997,0,0.01,0,0.013997
driverlog.pddl.0p_0a_5d.0,pfile4,5,1,18,0.125,0.033997,0.01,0.01,0,0.013997
driverlog.pddl.0p_0a_5d.0,pfile4,5,2,17,0.25,0.077994,0.02,0.03,0,0.027994
driverlog.pddl.0p_0a_5d.0,pfile5,5,1,18,0.25,0.022997,0,0.01,0,0.012997
driverlog.pddl.0p_0a_5d.0,pfile6,5,1,10,0.25,0.013997,0,0,0,0.013997
driverlog.pddl.0p_0a_5d.0,pfile7,5,1,18,0.25,0.043997,0,0.03,0,0.013997
driverlog.pddl.0p_0a_5d.0,pfile8,5,1,19,0.25,0.043997,0.01,0.02,0,0.013997
driverlog.pddl.0p_0a_5d.0,pfile9,5,1,45,0.125,0.233997,0.01,0.21,0,0.013997
driverlog.pddl.0p_0a_5d.0,pfile10,5,1,19,0.125,0.052998,0,0.04,0,0.012998
driverlog.pddl.0p_0a_5d.0,pfile10,5,2,19,0.5,0.106995,0,0.08,0,0.026995
driverlog.pddl.0p_1a_0d.0,pfile1,1,1,8,1,0,0,0,0,0
driverlog.pddl.0p_1a_0d.0,pfile3,1,1,13,1,0,0,0,0,0
driverlog.pddl.0p_1a_0d.0,pfile5,1,1,27,0.5,0.053997,0,0.04,0,0.013997
driverlog.pddl.0p_1a_0d.0,pfile5,1,2,20,1,0.073997,0,0.06,0,0.013997
driverlog.pddl.0p_1a_0d.0,pfile7,1,1,13,0.5,0.023998,0,0,0.01,0.013998
driverlog.pddl.0p_1a_0d.0,pfile7,1,2,39,1,5.644,0.1,5.49,0.04,0.013998
driverlog.pddl.0p_1a_0d.0,pfile10,1,1,26,0.5,0.053997,0,0.04,0,0.013997
driverlog.pddl.0p_1a_1d.0,pfile1,2,1,8,1,0,0,0,0,0
driverlog.pddl.0p_1a_1d.0,pfile3,2,1,13,0.5,0.012998,0,0,0,0.012998
driverlog.pddl.0p_1a_1d.0,pfile5,2,1,31,0.5,0.063997,0.01,0.03,0.01,0.013997
driverlog.pddl.0p_1a_1d.0,pfile7,2,1,23,0.5,0.053997,0,0.03,0.01,0.013997
driverlog.pddl.0p_1a_1d.0,pfile10,2,1,17,0.5,0.043997,0,0.03,0,0.013997
driverlog.pddl.0p_1a_2d.0,pfile1,3,1,8,0.5,0.013997,0,0,0,0.013997
driverlog.pddl.0p_1a_2d.0,pfile3,3,1,13,0.5,0.023997,0,0.01,0,0.013997
driverlog.pddl.0p_1a_2d.0,pfile5,3,1,30,0.25,0.103997,0,0.09,0,0.013997
driverlog.pddl.0p_1a_2d.0,pfile5,3,2,21,0.5,0.157994,0,0.13,0,0.027994
driverlog.pddl.0p_1a_2d.0,pfile7,3,1,20,0.25,0.053997,0,0.03,0.01,0.013997
driverlog.pddl.0p_1a_2d.0,pfile10,3,1,19,0.25,0.053997,0,0.04,0,0.013997
driverlog.pddl.0p_1a_3d.0,pfile1,4,1,8,1,0,0,0,0,0
driverlog.pddl.0p_1a_3d.0,pfile2,4,1,20,0.125,0.033997,0,0.02,0,0.013997
driverlog.pddl.0p_1a_3d.0,pfile2,4,2,19,0.25,46.558,0.17,46.32,0.04,0.027994
driverlog.pddl.0p_1a_3d.0,pfile3,4,1,13,0.5,0.023997,0,0.01,0,0.013997
driverlog.pddl.0p_1a_3d.0,pfile4,4,1,17,0.125,0.023997,0,0.01,0,0.013997
driverlog.pddl.0p_1a_3d.0,pfile4,4,2,15,0.25,41.578,0.11,41.41,0.03,0.027994
driverlog.pddl.0p_1a_3d.0,pfile5,4,1,21,0.25,0.043998,0,0.03,0,0.013998
driverlog.pddl.0p_1a_3d.0,pfile6,4,1,13,0.125,0.023997,0,0.01,0,0.013997
driverlog.pddl.0p_1a_3d.0,pfile7,4,1,17,0.25,0.043997,0,0.03,0,0.013997
driverlog.pddl.0p_1a_3d.0,pfile7,4,2,22,0.5,1.247,0.09,1.12,0.01,0.026995
driverlog.pddl.0p_1a_3d.0,pfile8,4,1,23,0.125,0.063997,0.01,0.04,0,0.013997
driverlog.pddl.0p_1a_3d.0,pfile9,4,1,33,0.125,0.183997,0,0.17,0,0.013997
driverlog.pddl.0p_1a_3d.0,pfile9,4,2,26,0.25,79.648,0.26,79.28,0.08,0.027994
driverlog.pddl.0p_1a_3d.0,pfile10,4,1,19,0.25,0.063997,0,0.04,0.01,0.013997
driverlog.pddl.0p_1a_4d.0,pfile1,5,1,8,0.25,0.013997,0,0,0,0.013997
driverlog.pddl.0p_1a_4d.0,pfile2,5,1,16,0.0625,0.033997,0.01,0.01,0,0.013997
driverlog.pddl.0p_1a_4d.0,pfile2,5,2,16,0.125,0.087994,0.01,0.05,0,0.027994
driverlog.pddl.0p_1a_4d.0,pfile3,5,1,13,0.25,0.023997,0,0.01,0,0.013997
driverlog.pddl.0p_1a_4d.0,pfile4,5,1,16,0.125,0.033997,0,0.02,0,0.013997
driverlog.pddl.0p_1a_4d.0,pfile5,5,1,18,0.125,0.043997,0,0.03,0,0.013997
driverlog.pddl.0p_1a_4d.0,pfile6,5,1,10,0.125,0.023997,0,0,0.01,0.013997
driverlog.pddl.0p_1a_4d.0,pfile7,5,1,14,0.25,0.043997,0.01,0.02,0,0.013997
driverlog.pddl.0p_1a_4d.0,pfile8,5,1,18,0.125,0.053997,0,0.04,0,0.013997
driverlog.pddl.0p_1a_4d.0,pfile9,5,1,30,0.125,0.133998,0.02,0.1,0,0.013998
driverlog.pddl.0p_1a_4d.0,pfile10,5,1,18,0.125,0.063997,0,0.05,0,0.013997
driverlog.pddl.0p_1a_5d.0,pfile1,6,1,8,0.25,0.013997,0,0,0,0.013997
driverlog.pddl.0p_1a_5d.0,pfile2,6,1,22,0.03125,0.073997,0.01,0.05,0,0.013997
driverlog.pddl.0p_1a_5d.0,pfile3,6,1,13,0.0625,0.023997,0,0.01,0,0.013997
driverlog.pddl.0p_1a_5d.0,pfile4,6,1,15,0.03125,0.043997,0.01,0.02,0,0.013997
driverlog.pddl.0p_1a_5d.0,pfile5,6,1,21,0.03125,0.073997,0,0.06,0,0.013997
driverlog.pddl.0p_1a_5d.0,pfile5,6,2,20,0.0625,42.328,0.11,42.14,0.05,0.027994
driverlog.pddl.0p_1a_5d.0,pfile6,6,1,12,0.0625,0.023997,0.01,0,0,0.013997
driverlog.pddl.0p_1a_5d.0,pfile7,6,1,18,0.03125,0.073997,0,0.05,0.01,0.013997
driverlog.pddl.0p_1a_5d.0,pfile7,6,2,13,0.0625,0.137994,0,0.1,0.01,0.027994
driverlog.pddl.0p_1a_5d.0,pfile8,6,1,28,0.03125,0.183997,0.01,0.16,0,0.013997
driverlog.pddl.0p_1a_5d.0,pfile9,6,1,48,0.03125,0.593997,0.02,0.56,0,0.013997
driverlog.pddl.0p_1a_5d.0,pfile10,6,1,18,0.03125,0.093997,0,0.06,0.02,0.013997
driverlog.pddl.0p_1a_5d.0,pfile10,6,2,21,0.0625,0.237994,0,0.19,0.02,0.027994
driverlog.pddl.0p_2a_0d.0,pfile1,2,1,8,0.25,0.013997,0,0,0,0.013997
driverlog.pddl.0p_2a_0d.0,pfile3,2,1,13,0.25,0.023997,0,0.01,0,0.013997
driverlog.pddl.0p_2a_0d.0,pfile5,2,1,28,0.25,0.103997,0.02,0.07,0,0.013997
driverlog.pddl.0p_2a_0d.0,pfile7,2,1,13,0.25,0.033997,0,0.02,0,0.013997
driverlog.pddl.0p_2a_0d.0,pfile10,2,1,32,0.25,0.133997,0,0.11,0.01,0.013997
driverlog.pddl.0p_2a_1d.0,pfile1,3,1,8,1,0,0,0,0,0
driverlog.pddl.0p_2a_1d.0,pfile3,3,1,13,0.5,0.023997,0,0.01,0,0.013997
driverlog.pddl.0p_2a_1d.0,pfile5,3,1,20,0.5,0.033997,0,0.02,0,0.013997
driverlog.pddl.0p_2a_1d.0,pfile7,3,1,13,0.25,0.023997,0,0.01,0,0.013997
driverlog.pddl.0p_2a_1d.0,pfile7,3,2,18,0.5,0.307994,0.02,0.26,0,0.027994
driverlog.pddl.0p_2a_1d.0,pfile10,3,1,42,0.125,0.363997,0,0.35,0,0.013997
driverlog.pddl.0p_2a_1d.0,pfile10,3,2,20,0.5,0.427994,0,0.4,0,0.027994
driverlog.pddl.0p_2a_2d.0,pfile1,4,1,8,0.5,0.013997,0,0,0,0.013997
driverlog.pddl.0p_2a_2d.0,pfile3,4,1,13,0.25,0.023997,0,0.01,0,0.013997
driverlog.pddl.0p_2a_2d.0,pfile5,4,1,20,0.25,0.043997,0,0.03,0,0.013997
driverlog.pddl.0p_2a_2d.0,pfile7,4,1,24,0.25,0.123997,0,0.11,0,0.013997
driverlog.pddl.0p_2a_2d.0,pfile9,4,1,106,0.0625,46.444,0.51,45.82,0.1,0.013997
driverlog.pddl.0p_2a_2d.0,pfile10,4,1,23,0.25,0.103997,0,0.09,0,0.013997
driverlog.pddl.0p_2a_3d.0,pfile1,5,1,8,0.5,0.013997,0,0,0,0.013997
driverlog.pddl.0p_2a_3d.0,pfile2,5,1,17,0.25,0.043997,0,0.03,0,0.013997
driverlog.pddl.0p_2a_3d.0,pfile3,5,1,13,0.5,0.023997,0,0.01,0,0.013997
driverlog.pddl.0p_2a_3d.0,pfile4,5,1,19,0.25,0.053997,0,0.04,0,0.013997
driverlog.pddl.0p_2a_3d.0,pfile5,5,1,20,0.5,0.053997,0,0.04,0,0.013997
driverlog.pddl.0p_2a_3d.0,pfile6,5,1,12,0.25,0.023997,0,0.01,0,0.013997
driverlog.pddl.0p_2a_3d.0,pfile7,5,1,16,0.25,0.053997,0.01,0.03,0,0.013997
driverlog.pddl.0p_2a_3d.0,pfile7,5,2,15,0.5,249.807,0.63,249.05,0.1,0.026994
driverlog.pddl.0p_2a_3d.0,pfile10,5,1,20,0.375,0.073997,0,0.06,0,0.013997
driverlog.pddl.0p_2a_3d.0,pfile10,5,2,22,0.5,0.245995,0.01,0.21,0,0.025995
driverlog.pddl.0p_2a_4d.0,pfile1,6,1,8,0.125,0.013997,0,0,0,0.013997
driverlog.pddl.0p_2a_4d.0,pfile3,6,1,13,0.25,0.033997,0,0.02,0,0.013997
driverlog.pddl.0p_2a_4d.0,pfile5,6,1,23,0.125,0.103997,0.01,0.08,0,0.013997
driverlog.pddl.0p_2a_4d.0,pfile5,6,2,21,0.25,0.196994,0.02,0.15,0,0.026994
driverlog.pddl.0p_2a_4d.0,pfile7,6,1,15,0.125,0.053997,0,0.04,0,0.013997
driverlog.pddl.0p_2a_4d.0,pfile7,6,2,23,0.25,0.507994,0.03,0.43,0.02,0.027994
driverlog.pddl.0p_2a_4d.0,pfile10,6,1,22,0.125,0.123997,0.01,0.1,0,0.013997
driverlog.pddl.0p_2a_4d.0,pfile10,6,2,18,0.25,0.287994,0.02,0.24,0,0.027994
driverlog.pddl.0p_2a_5d.0,pfile1,7,1,8,0.5,0.013997,0,0,0,0.013997
driverlog.pddl.0p_2a_5d.0,pfile2,7,1,17,0.0625,0.042998,0,0.03,0,0.012998
driverlog.pddl.0p_2a_5d.0,pfile3,7,1,13,0.25,0.023997,0,0.01,0,0.013997
driverlog.pddl.0p_2a_5d.0,pfile4,7,1,23,0.125,0.063997,0,0.05,0,0.013997
driverlog.pddl.0p_2a_5d.0,pfile5,7,1,19,0.125,0.052998,0.01,0.03,0,0.012998
driverlog.pddl.0p_2a_5d.0,pfile6,7,1,10,0.125,0.013997,0,0,0,0.013997
driverlog.pddl.0p_2a_5d.0,pfile7,7,1,15,0.125,0.043998,0,0.03,0,0.013998
driverlog.pddl.0p_2a_5d.0,pfile8,7,1,20,0.125,0.053997,0,0.04,0,0.013997
driverlog.pddl.0p_2a_5d.0,pfile9,7,1,36,0.015625,0.333997,0.04,0.28,0,0.013997
driverlog.pddl.0p_2a_5d.0,pfile9,7,2,41,0.0625,40.988,0.81,40.01,0.14,0.027994
driverlog.pddl.0p_2a_5d.0,pfile10,7,1,21,0.125,0.103997,0.03,0.06,0,0.013997
driverlog.pddl.0p_3a_0d.0,pfile1,3,1,8,0.5,0.013997,0,0,0,0.013997
driverlog.pddl.0p_3a_0d.0,pfile3,3,1,13,0.25,0.023997,0,0.01,0,0.013997
driverlog.pddl.0p_3a_0d.0,pfile5,3,1,29,0.125,0.113997,0,0.1,0,0.013997
driverlog.pddl.0p_3a_0d.0,pfile5,3,2,22,0.25,0.187994,0,0.16,0,0.027994
driverlog.pddl.0p_3a_0d.0,pfile7,3,1,13,0.25,0.033997,0,0.02,0,0.013997
driverlog.pddl.0p_3a_0d.0,pfile10,3,1,18,0.5,0.043997,0,0.01,0.02,0.013997
driverlog.pddl.0p_3a_1d.0,pfile1,4,1,8,0.5,0.013997,0,0,0,0.013997
driverlog.pddl.0p_3a_1d.0,pfile3,4,1,13,0.125,0.023997,0,0.01,0,0.013997
driverlog.pddl.0p_3a_1d.0,pfile5,4,1,23,0.0625,0.083997,0.01,0.06,0,0.013997
driverlog.pddl.0p_3a_1d.0,pfile5,4,2,22,0.125,5.08799,0.14,4.86,0.06,0.027994
driverlog.pddl.0p_3a_1d.0,pfile7,4,1,20,0.0625,0.083997,0,0.06,0.01,0.013997
driverlog.pddl.0p_3a_1d.0,pfile10,4,1,18,0.0625,0.093997,0.01,0.07,0,0.013997
driverlog.pddl.0p_3a_2d.0,pfile1,5,1,8,0.125,0.013997,0,0,0,0.013997
driverlog.pddl.0p_3a_2d.0,pfile3,5,1,13,0.03125,0.043997,0.01,0.02,0,0.013997
driverlog.pddl.0p_3a_2d.0,pfile5,5,1,22,0.03125,0.123997,0,0.11,0,0.013997
driverlog.pddl.0p_3a_2d.0,pfile7,5,1,19,0.03125,0.143997,0.01,0.12,0,0.013997
driverlog.pddl.0p_3a_2d.0,pfile10,5,1,20,0.0625,0.143997,0,0.13,0,0.013997
driverlog.pddl.0p_3a_3d.0,pfile1,6,1,8,0.25,0.013997,0,0,0,0.013997
driverlog.pddl.0p_3a_3d.0,pfile2,6,1,16,0.03125,0.053997,0,0.04,0,0.013997
driverlog.pddl.0p_3a_3d.0,pfile3,6,1,11,0.0625,0.022998,0,0.01,0,0.012998
driverlog.pddl.0p_3a_3d.0,pfile4,6,1,14,0.0625,0.043997,0,0.03,0,0.013997
driverlog.pddl.0p_3a_3d.0,pfile5,6,1,16,0.015625,0.052998,0,0.04,0,0.012998
driverlog.pddl.0p_3a_3d.0,pfile5,6,2,16,0.03125,0.156995,0.02,0.11,0,0.026995
driverlog.pddl.0p_3a_3d.0,pfile6,6,1,11,0.03125,0.033997,0,0.02,0,0.013997
driverlog.pddl.0p_3a_3d.0,pfile6,6,2,13,0.0625,0.497994,0.04,0.43,0,0.027994
driverlog.pddl.0p_3a_3d.0,pfile7,6,1,15,0.015625,0.083997,0,0.07,0,0.013997
driverlog.pddl.0p_3a_3d.0,pfile7,6,2,12,0.03125,0.147994,0,0.12,0,0.027994
driverlog.pddl.0p_3a_3d.0,pfile8,6,1,17,0.03125,0.063997,0,0.05,0,0.013997
driverlog.pddl.0p_3a_3d.0,pfile8,6,2,17,0.0625,0.287994,0.02,0.24,0,0.027994
driverlog.pddl.0p_3a_3d.0,pfile9,6,1,19,0.015625,0.083997,0.03,0.04,0,0.013997
driverlog.pddl.0p_3a_3d.0,pfile9,6,2,23,0.03125,0.997994,0.07,0.89,0.01,0.027994
driverlog.pddl.0p_3a_3d.0,pfile10,6,1,16,0.0625,0.063997,0,0.05,0,0.013997
driverlog.pddl.0p_3a_3d.0,pfile10,6,2,25,0.125,1.287,0.06,1.2,0,0.026995
driverlog.pddl.0p_3a_4d.0,pfile1,7,1,8,0.125,0.013997,0,0,0,0.013997
driverlog.pddl.0p_3a_4d.0,pfile1,7,2,7,0.25,0.046995,0,0.02,0,0.026995
driverlog.pddl.0p_3a_4d.0,pfile2,7,1,15,0.03125,0.043997,0,0.03,0,0.013997
driverlog.pddl.0p_3a_4d.0,pfile3,7,1,11,0.03125,0.023997,0,0.01,0,0.013997
driverlog.pddl.0p_3a_4d.0,pfile4,7,1,14,0.03125,0.043997,0,0.03,0,0.013997
driverlog.pddl.0p_3a_4d.0,pfile5,7,1,16,0.03125,0.043997,0,0.03,0,0.013997
driverlog.pddl.0p_3a_4d.0,pfile6,7,1,11,0.03125,0.033997,0,0.02,0,0.013997
driverlog.pddl.0p_3a_4d.0,pfile7,7,1,12,0.03125,0.053997,0.01,0.03,0,0.013997
driverlog.pddl.0p_3a_4d.0,pfile8,7,1,18,0.015625,0.082998,0.01,0.06,0,0.012998
driverlog.pddl.0p_3a_4d.0,pfile8,7,2,20,0.03125,0.296995,0.01,0.26,0,0.026995
driverlog.pddl.0p_3a_4d.0,pfile9,7,1,57,0.03125,2.044,0.08,1.94,0.01,0.013997
driverlog.pddl.0p_3a_4d.0,pfile9,7,2,35,0.0625,3.24799,0.16,3.05,0.01,0.027994
driverlog.pddl.0p_3a_4d.0,pfile10,7,1,16,0.03125,0.093997,0,0.08,0,0.013997
driverlog.pddl.0p_3a_5d.0,pfile1,8,1,8,0.125,0.013997,0,0,0,0.013997
driverlog.pddl.0p_3a_5d.0,pfile2,8,1,15,0.015625,0.033997,0,0.02,0,0.013997
driverlog.pddl.0p_3a_5d.0,pfile2,8,2,15,0.03125,0.127994,0,0.1,0,0.027994
driverlog.pddl.0p_3a_5d.0,pfile3,8,1,11,0.03125,0.023997,0,0.01,0,0.013997
driverlog.pddl.0p_3a_5d.0,pfile4,8,1,17,0.015625,0.063998,0,0.05,0,0.013998
driverlog.pddl.0p_3a_5d.0,pfile4,8,2,19,0.03125,0.147995,0,0.12,0,0.027995
driverlog.pddl.0p_3a_5d.0,pfile5,8,1,16,0.015625,0.073997,0,0.06,0,0.013997
driverlog.pddl.0p_3a_5d.0,pfile5,8,2,19,0.03125,0.306995,0,0.28,0,0.026995
driverlog.pddl.0p_3a_5d.0,pfile6,8,1,12,0.03125,0.023997,0,0.01,0,0.013997
driverlog.pddl.0p_3a_5d.0,pfile7,8,1,15,0.015625,0.063997,0.01,0.04,0,0.013997
driverlog.pddl.0p_3a_5d.0,pfile7,8,2,14,0.03125,0.167994,0.01,0.13,0,0.027994
driverlog.pddl.0p_3a_5d.0,pfile8,8,1,17,0.015625,0.082998,0.01,0.06,0,0.012998
driverlog.pddl.0p_3a_5d.0,pfile8,8,2,19,0.03125,0.386995,0.04,0.32,0,0.026995
driverlog.pddl.0p_3a_5d.0,pfile9,8,1,26,0.0078125,0.333997,0.04,0.28,0,0.013997
driverlog.pddl.0p_3a_5d.0,pfile9,8,2,39,0.015625,1.49799,0.08,1.36,0.03,0.027994
driverlog.pddl.0p_3a_5d.0,pfile9,8,3,20,0.03125,1.89099,0.1,1.71,0.04,0.040992
driverlog.pddl.0p_3a_5d.0,pfile9,8,4,27,0.0625,2.64499,0.14,2.41,0.04,0.054989
driverlog.pddl.0p_3a_5d.0,pfile10,8,1,16,0.03125,0.063997,0,0.05,0,0.013997
driverlog.pddl.0p_3a_5d.0,pfile10,8,2,29,0.0625,10.298,0.51,9.75,0.01,0.027994
driverlog.pddl.0p_4a_0d.0,pfile1,4,1,8,0.25,0.013997,0,0,0,0.013997
driverlog.pddl.0p_4a_0d.0,pfile3,4,1,13,0.125,0.033997,0,0.02,0,0.013997
driverlog.pddl.0p_4a_0d.0,pfile5,4,1,22,0.0625,0.093998,0,0.08,0,0.013998
driverlog.pddl.0p_4a_0d.0,pfile5,4,2,21,0.125,0.176995,0.01,0.14,0,0.026995
driverlog.pddl.0p_4a_0d.0,pfile7,4,1,19,0.0625,0.123997,0,0.11,0,0.013997
driverlog.pddl.0p_4a_0d.0,pfile7,4,2,22,0.125,1.10799,0.01,1.06,0.01,0.027994
driverlog.pddl.0p_4a_0d.0,pfile10,4,1,22,0.125,0.103997,0.01,0.08,0,0.013997
driverlog.pddl.0p_4a_1d.0,pfile1,5,1,8,0.5,0.013997,0,0,0,0.013997
driverlog.pddl.0p_4a_1d.0,pfile2,5,1,16,0.0625,0.043997,0,0.03,0,0.013997
driverlog.pddl.0p_4a_1d.0,pfile3,5,1,13,0.125,0.033997,0,0.02,0,0.013997
driverlog.pddl.0p_4a_1d.0,pfile4,5,1,20,0.0625,0.043997,0,0.03,0,0.013997
driverlog.pddl.0p_4a_1d.0,pfile5,5,1,17,0.0625,0.053997,0,0.04,0,0.013997
driverlog.pddl.0p_4a_1d.0,pfile6,5,1,10,0.0625,0.023997,0,0.01,0,0.013997
driverlog.pddl.0p_4a_1d.0,pfile7,5,1,17,0.0625,0.093997,0,0.08,0,0.013997
driverlog.pddl.0p_4a_1d.0,pfile7,5,2,20,0.125,0.267994,0.02,0.22,0,0.027994
driverlog.pddl.0p_4a_1d.0,pfile8,5,1,20,0.125,0.072998,0,0.06,0,0.012998
driverlog.pddl.0p_4a_1d.0,pfile9,5,1,47,0.03125,0.523997,0.04,0.47,0,0.013997
driverlog.pddl.0p_4a_1d.0,pfile10,5,1,18,0.0625,0.093998,0.02,0.06,0,0.013998
driverlog.pddl.0p_4a_1d.0,pfile10,5,2,17,0.125,0.397995,0.06,0.31,0,0.027995
driverlog.pddl.0p_4a_2d.0,pfile1,6,1,8,0.25,0.011998,0,0,0,0.011998
driverlog.pddl.0p_4a_2d.0,pfile3,6,1,13,0.125,0.033997,0,0.02,0,0.013997
driverlog.pddl.0p_4a_2d.0,pfile5,6,1,25,0.125,0.103997,0.01,0.08,0,0.013997
driverlog.pddl.0p_4a_2d.0,pfile7,6,1,20,0.0625,0.143997,0.01,0.12,0,0.013997
driverlog.pddl.0p_4a_2d.0,pfile7,6,2,21,0.125,1.017,0.06,0.9,0.03,0.026995
driverlog.pddl.0p_4a_2d.0,pfile10,6,1,20,0.0625,0.113997,0.01,0.09,0,0.013997
driverlog.pddl.0p_4a_3d.0,pfile1,7,1,8,0.125,0.013997,0,0,0,0.013997
driverlog.pddl.0p_4a_3d.0,pfile2,7,1,16,0.03125,0.053997,0,0.04,0,0.013997
driverlog.pddl.0p_4a_3d.0,pfile3,7,1,13,0.125,0.033997,0,0.02,0,0.013997
driverlog.pddl.0p_4a_3d.0,pfile4,7,1,17,0.0625,0.053997,0,0.04,0,0.013997
driverlog.pddl.0p_4a_3d.0,pfile5,7,1,18,0.0625,0.063997,0.01,0.04,0,0.013997
