#SEARCH,PARAMETERS:,,,,,,,,,
#Max,restart:,5,,,,,,,,
#Max,iterations:,5,,,,,,,,
#Initial,depth,bound:,10,,,,,,,
#Probes,at,depth:,60,,,,,,,
#Neighborhood,size:,5,,,,,,,,
#Initial,fail,bound:,32,,,,,,,
#Min,heuristic,bias:,0.5,,,,,,,
#Max,heuristic,bias:,1.5,,,,,,,
#,,,,,,,,,,
#RELAXED,PLAN,PARAMETERS:,,,,,,,,
#ignore_poss_del_in_rp:,1,,,,,,,,,
#use_lower_bound_in_rp:,0,,,,,,,,,
#use_upper_bound_in_rp:,1,,,,,,,,,
#use_robustness_threshold:,1,,,,,,,,,
#clauses_from_rpg_for_false_preconditions:,1,,,,,,,,,
#current_actions_affect_candidate_action:,1,,,,,,,,,
#candidate_actions_affect_current_actions:,1,,,,,,,,,
#,,,,,,,,,,
domain,problem,inc_amount,plan_id,plan_length,plan_robustness,total_time,search_time,rp_time,clause_time,wmc_time
zenotravel.pddl.0p_0a_3d.0,pfile10,3,1,23,0.125,0.152,0,0.13,0.01,0.012
zenotravel.pddl.0p_0a_3d.0,pfile10,3,2,60,0.25,12.704,0.72,11.86,0.1,0.024
zenotravel.pddl.0p_0a_4d.0,pfile1,4,1,1,1,0,0,0,0,0
zenotravel.pddl.0p_0a_4d.0,pfile2,4,1,4,0.5,0.012,0,0,0,0.012
zenotravel.pddl.0p_0a_4d.0,pfile3,4,1,5,0.5,0.012,0,0,0,0.012
zenotravel.pddl.0p_0a_4d.0,pfile4,4,1,6,0.5,0.012,0,0,0,0.012
zenotravel.pddl.0p_0a_4d.0,pfile5,4,1,11,0.25,0.022,0,0.01,0,0.012
zenotravel.pddl.0p_0a_4d.0,pfile6,4,1,11,0.25,0.032,0,0.02,0,0.012
zenotravel.pddl.0p_0a_4d.0,pfile7,4,1,15,0.125,0.072,0.01,0.05,0,0.012
zenotravel.pddl.0p_0a_4d.0,pfile8,4,1,10,0.25,0.052,0,0.04,0,0.012
zenotravel.pddl.0p_0a_4d.0,pfile8,4,2,10,0.5,0.104,0,0.08,0,0.024
zenotravel.pddl.0p_0a_4d.0,pfile9,4,1,27,0.125,0.312,0.03,0.27,0,0.012
zenotravel.pddl.0p_0a_4d.0,pfile10,4,1,23,0.125,0.132,0.01,0.1,0.01,0.012
zenotravel.pddl.0p_0a_5d.0,pfile1,5,1,1,1,0,0,0,0,0
zenotravel.pddl.0p_0a_5d.0,pfile2,5,1,5,0.125,0.012,0,0,0,0.012
zenotravel.pddl.0p_0a_5d.0,pfile3,5,1,11,0.125,0.042,0,0.03,0,0.012
zenotravel.pddl.0p_0a_5d.0,pfile3,5,2,11,0.25,178.374,0.43,177.86,0.06,0.024
zenotravel.pddl.0p_0a_5d.0,pfile4,5,1,15,0.0625,0.072,0,0.06,0,0.012
zenotravel.pddl.0p_0a_5d.0,pfile4,5,2,12,0.125,0.114,0,0.09,0,0.024
zenotravel.pddl.0p_0a_5d.0,pfile5,5,1,19,0.125,0.132,0.01,0.1,0.01,0.012
zenotravel.pddl.0p_0a_5d.0,pfile5,5,2,11,0.5,252.414,0.61,251.69,0.09,0.024
zenotravel.pddl.0p_0a_5d.0,pfile6,5,1,20,0.0625,0.222,0.02,0.19,0,0.012
zenotravel.pddl.0p_0a_5d.0,pfile6,5,2,17,0.125,0.344,0.03,0.29,0,0.024
zenotravel.pddl.0p_0a_5d.0,pfile7,5,1,15,0.125,0.072,0.01,0.05,0,0.012
zenotravel.pddl.0p_0a_5d.0,pfile8,5,1,23,0.0625,0.402,0.02,0.37,0,0.012
zenotravel.pddl.0p_0a_5d.0,pfile8,5,2,27,0.125,208.634,0.41,208.14,0.06,0.024
zenotravel.pddl.0p_0a_5d.0,pfile9,5,1,24,0.125,0.372,0.01,0.34,0.01,0.012
zenotravel.pddl.0p_0a_5d.0,pfile10,5,1,49,0.0625,1.522,0.1,1.4,0.01,0.012
zenotravel.pddl.0p_0a_5d.0,pfile10,5,2,34,0.125,2.594,0.16,2.4,0.01,0.024
zenotravel.pddl.0p_1a_0d.0,pfile1,1,1,1,1,0,0,0,0,0
zenotravel.pddl.0p_1a_0d.0,pfile2,1,1,6,1,0,0,0,0,0
zenotravel.pddl.0p_1a_0d.0,pfile3,1,1,11,0.5,0.022,0,0.01,0,0.012
zenotravel.pddl.0p_1a_0d.0,pfile3,1,2,22,1,0.062,0,0.05,0,0.012
zenotravel.pddl.0p_1a_0d.0,pfile4,1,1,27,1,0.02,0,0.02,0,0
zenotravel.pddl.0p_1a_0d.0,pfile5,1,1,20,1,0.03,0,0.03,0,0
zenotravel.pddl.0p_1a_0d.0,pfile6,1,1,41,0.5,0.142,0,0.13,0,0.012
zenotravel.pddl.0p_1a_0d.0,pfile6,1,2,18,1,0.272,0.01,0.25,0,0.012
zenotravel.pddl.0p_1a_0d.0,pfile7,1,1,38,1,0.06,0,0.06,0,0
zenotravel.pddl.0p_1a_0d.0,pfile8,1,1,18,0.5,0.082,0.01,0.06,0,0.012
zenotravel.pddl.0p_1a_0d.0,pfile8,1,2,12,1,0.152,0.02,0.12,0,0.012
zenotravel.pddl.0p_1a_0d.0,pfile9,1,1,36,0.5,0.192,0.01,0.16,0.01,0.012
zenotravel.pddl.0p_1a_0d.0,pfile9,1,2,51,1,0.442,0.03,0.38,0.02,0.012
zenotravel.pddl.0p_1a_0d.0,pfile10,1,1,44,0.5,0.282,0.02,0.24,0.01,0.012
zenotravel.pddl.0p_1a_0d.0,pfile10,1,2,63,1,1.582,0.07,1.49,0.01,0.012
zenotravel.pddl.0p_1a_1d.0,pfile1,2,1,1,1,0,0,0,0,0
zenotravel.pddl.0p_1a_1d.0,pfile2,2,1,8,0.5,0.012,0,0,0,0.012
zenotravel.pddl.0p_1a_1d.0,pfile3,2,1,6,0.25,0.012,0,0,0,0.012
zenotravel.pddl.0p_1a_1d.0,pfile4,2,1,11,0.25,0.032,0,0.02,0,0.012
zenotravel.pddl.0p_1a_1d.0,pfile4,2,2,9,0.5,7.034,0.06,6.93,0.02,0.024
zenotravel.pddl.0p_1a_1d.0,pfile5,2,1,22,0.25,0.072,0,0.06,0,0.012
zenotravel.pddl.0p_1a_1d.0,pfile5,2,2,26,0.5,0.244,0.02,0.2,0,0.024
zenotravel.pddl.0p_1a_1d.0,pfile6,2,1,27,0.25,0.142,0.03,0.1,0,0.012
zenotravel.pddl.0p_1a_1d.0,pfile6,2,2,28,0.5,0.354,0.05,0.28,0,0.024
zenotravel.pddl.0p_1a_1d.0,pfile7,2,1,26,0.5,0.072,0,0.06,0,0.012
zenotravel.pddl.0p_1a_1d.0,pfile8,2,1,33,0.25,0.372,0.01,0.35,0,0.012
zenotravel.pddl.0p_1a_1d.0,pfile8,2,2,51,0.5,22.194,0.19,21.91,0.07,0.024
zenotravel.pddl.0p_1a_1d.0,pfile9,2,1,33,0.5,0.342,0.02,0.31,0,0.012
zenotravel.pddl.0p_1a_1d.0,pfile10,2,1,52,0.25,0.502,0.01,0.48,0,0.012
zenotravel.pddl.0p_1a_1d.0,pfile10,2,2,85,0.5,35.924,0.36,35.45,0.09,0.024
zenotravel.pddl.0p_1a_2d.0,pfile1,3,1,1,1,0,0,0,0,0
zenotravel.pddl.0p_1a_2d.0,pfile2,3,1,22,0.5,0.022,0,0.01,0,0.012
zenotravel.pddl.0p_1a_2d.0,pfile3,3,1,20,0.125,0.092,0.01,0.07,0,0.012
zenotravel.pddl.0p_1a_2d.0,pfile3,3,2,6,0.5,0.124,0.01,0.09,0,0.024
zenotravel.pddl.0p_1a_2d.0,pfile4,3,1,11,0.125,0.032,0,0.02,0,0.012
zenotravel.pddl.0p_1a_2d.0,pfile4,3,2,13,0.5,0.064,0.02,0.02,0,0.024
zenotravel.pddl.0p_1a_2d.0,pfile4,3,3,9,1,0.194,0.02,0.15,0,0.024
zenotravel.pddl.0p_1a_2d.0,pfile5,3,1,11,1,0.02,0,0.02,0,0
zenotravel.pddl.0p_1a_2d.0,pfile6,3,1,15,0.125,0.072,0,0.06,0,0.012
zenotravel.pddl.0p_1a_2d.0,pfile6,3,2,16,0.25,0.274,0.03,0.22,0,0.024
zenotravel.pddl.0p_1a_2d.0,pfile7,3,1,28,0.5,0.112,0,0.1,0,0.012
zenotravel.pddl.0p_1a_2d.0,pfile8,3,1,30,0.125,0.612,0.03,0.56,0.01,0.012
zenotravel.pddl.0p_1a_2d.0,pfile8,3,2,26,0.25,14.894,0.65,14.13,0.09,0.024
zenotravel.pddl.0p_1a_2d.0,pfile9,3,1,42,0.25,0.502,0.03,0.45,0.01,0.012
zenotravel.pddl.0p_1a_2d.0,pfile9,3,2,47,0.5,1.854,0.07,1.75,0.01,0.024
zenotravel.pddl.0p_1a_2d.0,pfile10,3,1,66,0.125,1.742,0.05,1.67,0.01,0.012
zenotravel.pddl.0p_1a_2d.0,pfile10,3,2,76,0.25,8.804,0.46,8.26,0.06,0.024
zenotravel.pddl.0p_1a_2d.0,pfile10,3,3,91,0.5,11.756,0.53,11.12,0.07,0.036
zenotravel.pddl.0p_1a_3d.0,pfile1,4,1,1,1,0,0,0,0,0
zenotravel.pddl.0p_1a_3d.0,pfile2,4,1,4,0.125,0.012,0,0,0,0.012
zenotravel.pddl.0p_1a_3d.0,pfile2,4,2,18,0.25,0.084,0,0.06,0,0.024
zenotravel.pddl.0p_1a_3d.0,pfile3,4,1,6,0.25,0.012,0,0,0,0.012
zenotravel.pddl.0p_1a_3d.0,pfile3,4,2,10,0.5,0.164,0.02,0.12,0,0.024
zenotravel.pddl.0p_1a_3d.0,pfile4,4,1,6,0.25,0.012,0,0,0,0.012
zenotravel.pddl.0p_1a_3d.0,pfile4,4,2,8,0.5,0.364,0,0.34,0,0.024
zenotravel.pddl.0p_1a_3d.0,pfile5,4,1,13,0.25,0.042,0.01,0.02,0,0.012
zenotravel.pddl.0p_1a_3d.0,pfile5,4,2,14,0.5,0.694,0.05,0.62,0,0.024
zenotravel.pddl.0p_1a_3d.0,pfile6,4,1,15,0.125,0.072,0.01,0.05,0,0.012
zenotravel.pddl.0p_1a_3d.0,pfile6,4,2,14,0.25,6.074,0.35,5.69,0.01,0.024
zenotravel.pddl.0p_1a_3d.0,pfile7,4,1,13,0.25,0.042,0,0.03,0,0.012
zenotravel.pddl.0p_1a_3d.0,pfile8,4,1,57,0.125,2.782,0.06,2.69,0.02,0.012
zenotravel.pddl.0p_1a_3d.0,pfile8,4,2,11,0.25,3.154,0.08,3.03,0.02,0.024
zenotravel.pddl.0p_1a_3d.0,pfile9,4,1,33,0.125,0.432,0.04,0.37,0.01,0.012
zenotravel.pddl.0p_1a_3d.0,pfile9,4,2,33,0.25,0.954,0.09,0.83,0.01,0.024
zenotravel.pddl.0p_1a_3d.0,pfile10,4,1,38,0.125,0.592,0.06,0.52,0,0.012
zenotravel.pddl.0p_1a_3d.0,pfile10,4,2,39,0.25,4.734,0.3,4.39,0.02,0.024
zenotravel.pddl.0p_1a_4d.0,pfile1,5,1,1,0.5,0.012,0,0,0,0.012
zenotravel.pddl.0p_1a_4d.0,pfile2,5,1,4,0.0625,0.012,0,0,0,0.012
zenotravel.pddl.0p_1a_4d.0,pfile2,5,2,4,0.125,0.054,0,0.03,0,0.024
zenotravel.pddl.0p_1a_4d.0,pfile3,5,1,6,0.0625,0.022,0,0.01,0,0.012
zenotravel.pddl.0p_1a_4d.0,pfile3,5,2,8,0.125,0.054,0,0.03,0,0.024
zenotravel.pddl.0p_1a_4d.0,pfile3,5,3,8,0.25,0.146,0.01,0.1,0,0.036
zenotravel.pddl.0p_1a_4d.0,pfile4,5,1,6,0.125,0.022,0,0.01,0,0.012
zenotravel.pddl.0p_1a_4d.0,pfile5,5,1,11,0.0625,0.042,0,0.03,0,0.012
zenotravel.pddl.0p_1a_4d.0,pfile5,5,2,11,0.125,0.094,0,0.07,0,0.024
zenotravel.pddl.0p_1a_4d.0,pfile6,5,1,12,0.0625,0.082,0,0.07,0,0.012
zenotravel.pddl.0p_1a_4d.0,pfile6,5,2,15,0.125,0.464,0.02,0.42,0,0.024
zenotravel.pddl.0p_1a_4d.0,pfile6,5,3,14,0.25,4.566,0.3,4.19,0.04,0.036
zenotravel.pddl.0p_1a_4d.0,pfile7,5,1,11,0.0625,0.052,0.01,0.03,0,0.012
zenotravel.pddl.0p_1a_4d.0,pfile8,5,1,12,0.0625,0.132,0.01,0.11,0,0.012
zenotravel.pddl.0p_1a_4d.0,pfile8,5,2,19,0.125,0.724,0.04,0.65,0.01,0.024
zenotravel.pddl.0p_1a_4d.0,pfile8,5,3,13,0.25,1.366,0.07,1.25,0.01,0.036
zenotravel.pddl.0p_1a_4d.0,pfile9,5,1,23,0.03125,0.282,0.02,0.25,0,0.012
zenotravel.pddl.0p_1a_4d.0,pfile9,5,2,19,0.0625,188.104,0.76,187.3,0.02,0.024
zenotravel.pddl.0p_1a_4d.0,pfile10,5,1,27,0.03125,0.372,0.04,0.32,0,0.012
zenotravel.pddl.0p_1a_4d.0,pfile10,5,2,23,0.0625,2.044,0.16,1.83,0.03,0.024
zenotravel.pddl.0p_1a_5d.0,pfile1,6,1,1,1,0,0,0,0,0
zenotravel.pddl.0p_1a_5d.0,pfile2,6,1,4,0.5,0.012,0,0,0,0.012
zenotravel.pddl.0p_1a_5d.0,pfile3,6,1,6,0.5,0.012,0,0,0,0.012
zenotravel.pddl.0p_1a_5d.0,pfile4,6,1,7,0.25,0.032,0,0.02,0,0.012
zenotravel.pddl.0p_1a_5d.0,pfile4,6,2,6,0.5,0.074,0,0.05,0,0.024
zenotravel.pddl.0p_1a_5d.0,pfile5,6,1,13,0.25,0.072,0,0.06,0,0.012
zenotravel.pddl.0p_1a_5d.0,pfile5,6,2,13,0.5,0.374,0.03,0.32,0,0.024
zenotravel.pddl.0p_1a_5d.0,pfile5,6,3,12,1,3.924,0.26,3.62,0.02,0.024
zenotravel.pddl.0p_1a_5d.0,pfile6,6,1,12,0.25,0.062,0,0.05,0,0.012
zenotravel.pddl.0p_1a_5d.0,pfile6,6,2,11,0.5,0.254,0,0.23,0,0.024
zenotravel.pddl.0p_1a_5d.0,pfile7,6,1,11,0.25,0.042,0,0.03,0,0.012
zenotravel.pddl.0p_1a_5d.0,pfile8,6,1,11,0.25,0.112,0.02,0.08,0,0.012
zenotravel.pddl.0p_1a_5d.0,pfile8,6,2,14,0.5,1.724,0.16,1.54,0,0.024
zenotravel.pddl.0p_1a_5d.0,pfile9,6,1,21,0.25,0.262,0.04,0.21,0,0.012
zenotravel.pddl.0p_1a_5d.0,pfile9,6,2,19,0.5,4.814,0.46,4.32,0.01,0.024
zenotravel.pddl.0p_1a_5d.0,pfile10,6,1,24,0.25,0.232,0.02,0.2,0,0.012
zenotravel.pddl.0p_2a_0d.0,pfile1,2,1,1,0.5,0.012,0,0,0,0.012
zenotravel.pddl.0p_2a_0d.0,pfile2,2,1,8,0.25,0.012,0,0,0,0.012
zenotravel.pddl.0p_2a_0d.0,pfile3,2,1,21,0.25,0.072,0,0.06,0,0.012
zenotravel.pddl.0p_2a_0d.0,pfile3,2,2,6,0.5,1.804,0.13,1.65,0,0.024
zenotravel.pddl.0p_2a_0d.0,pfile4,2,1,15,0.25,0.042,0,0.03,0,0.012
zenotravel.pddl.0p_2a_0d.0,pfile5,2,1,12,0.25,0.042,0,0.03,0,0.012
zenotravel.pddl.0p_2a_0d.0,pfile5,2,2,11,0.5,3.764,0.23,3.51,0,0.024
zenotravel.pddl.0p_2a_0d.0,pfile6,2,1,19,0.25,0.072,0,0.06,0,0.012
zenotravel.pddl.0p_2a_0d.0,pfile7,2,1,26,0.25,0.092,0.01,0.07,0,0.012
zenotravel.pddl.0p_2a_0d.0,pfile8,2,1,24,0.25,0.322,0.01,0.3,0,0.012
zenotravel.pddl.0p_2a_0d.0,pfile9,2,1,37,0.25,0.472,0.02,0.44,0,0.012
zenotravel.pddl.0p_2a_0d.0,pfile10,2,1,50,0.25,1.092,0.07,1,0.01,0.012
zenotravel.pddl.0p_2a_1d.0,pfile1,3,1,1,1,0,0,0,0,0
zenotravel.pddl.0p_2a_1d.0,pfile2,3,1,9,0.125,0.022,0,0.01,0,0.012
zenotravel.pddl.0p_2a_1d.0,pfile2,3,2,5,0.25,0.034,0,0.01,0,0.024
zenotravel.pddl.0p_2a_1d.0,pfile3,3,1,14,0.125,0.092,0,0.08,0,0.012
zenotravel.pddl.0p_2a_1d.0,pfile3,3,2,22,0.25,0.544,0.03,0.49,0,0.024
zenotravel.pddl.0p_2a_1d.0,pfile3,3,3,13,0.5,1.616,0.14,1.44,0,0.036
zenotravel.pddl.0p_2a_1d.0,pfile4,3,1,19,0.125,0.072,0,0.06,0,0.012
zenotravel.pddl.0p_2a_1d.0,pfile4,3,2,20,0.25,0.384,0,0.36,0,0.024
zenotravel.pddl.0p_2a_1d.0,pfile5,3,1,17,0.25,0.112,0,0.1,0,0.012
zenotravel.pddl.0p_2a_1d.0,pfile5,3,2,13,0.5,0.594,0.03,0.54,0,0.024
zenotravel.pddl.0p_2a_1d.0,pfile6,3,1,32,0.125,0.422,0,0.41,0,0.012
zenotravel.pddl.0p_2a_1d.0,pfile6,3,2,21,0.25,0.844,0.05,0.77,0,0.024
zenotravel.pddl.0p_2a_1d.0,pfile7,3,1,26,0.25,0.092,0,0.08,0,0.012
zenotravel.pddl.0p_2a_1d.0,pfile8,3,1,45,0.125,0.862,0.03,0.81,0.01,0.012
zenotravel.pddl.0p_2a_1d.0,pfile8,3,2,34,0.25,14.304,0.52,13.74,0.02,0.024
zenotravel.pddl.0p_2a_1d.0,pfile9,3,1,52,0.125,1.082,0.03,1.04,0,0.012
zenotravel.pddl.0p_2a_1d.0,pfile9,3,2,82,0.25,5.104,0.21,4.86,0.01,0.024
zenotravel.pddl.0p_2a_1d.0,pfile10,3,1,73,0.125,2.852,0.05,2.78,0.01,0.012
zenotravel.pddl.0p_2a_1d.0,pfile10,3,2,64,0.25,6.134,0.15,5.92,0.04,0.024
zenotravel.pddl.0p_2a_2d.0,pfile1,4,1,1,1,0,0,0,0,0
zenotravel.pddl.0p_2a_2d.0,pfile2,4,1,4,0.25,0.012,0,0,0,0.012
zenotravel.pddl.0p_2a_2d.0,pfile3,4,1,7,0.125,0.032,0,0.02,0,0.012
zenotravel.pddl.0p_2a_2d.0,pfile3,4,2,5,0.25,0.044,0,0.02,0,0.024
zenotravel.pddl.0p_2a_2d.0,pfile4,4,1,6,0.25,0.012,0,0,0,0.012
zenotravel.pddl.0p_2a_2d.0,pfile5,4,1,11,0.25,0.032,0,0.02,0,0.012
zenotravel.pddl.0p_2a_2d.0,pfile6,4,1,11,0.25,0.032,0,0.02,0,0.012
zenotravel.pddl.0p_2a_2d.0,pfile7,4,1,12,0.25,0.042,0,0.03,0,0.012
zenotravel.pddl.0p_2a_2d.0,pfile8,4,1,10,0.25,0.072,0,0.06,0,0.012
zenotravel.pddl.0p_2a_2d.0,pfile9,4,1,19,0.25,0.112,0.01,0.09,0,0.012
zenotravel.pddl.0p_2a_2d.0,pfile10,4,1,32,0.0625,0.572,0.04,0.52,0,0.012
zenotravel.pddl.0p_2a_2d.0,pfile10,4,2,28,0.125,0.944,0.05,0.86,0.01,0.024
zenotravel.pddl.0p_2a_3d.0,pfile1,5,1,1,1,0,0,0,0,0
zenotravel.pddl.0p_2a_3d.0,pfile2,5,1,5,0.125,0.012,0,0,0,0.012
zenotravel.pddl.0p_2a_3d.0,pfile3,5,1,9,0.0625,0.042,0,0.03,0,0.012
zenotravel.pddl.0p_2a_3d.0,pfile3,5,2,9,0.125,116.324,0.21,116.06,0.03,0.024
zenotravel.pddl.0p_2a_3d.0,pfile4,5,1,9,0.0625,0.032,0.01,0.01,0,0.012
zenotravel.pddl.0p_2a_3d.0,pfile4,5,2,15,0.125,109.404,0.25,109.07,0.06,0.024
zenotravel.pddl.0p_2a_3d.0,pfile5,5,1,13,0.125,0.092,0.01,0.07,0,0.012
zenotravel.pddl.0p_2a_3d.0,pfile6,5,1,18,0.0625,0.122,0,0.11,0,0.012
zenotravel.pddl.0p_2a_3d.0,pfile6,5,2,23,0.125,1.204,0.04,1.13,0.01,0.024
zenotravel.pddl.0p_2a_3d.0,pfile6,5,3,16,0.25,4.116,0.16,3.9,0.02,0.036
zenotravel.pddl.0p_2a_3d.0,pfile7,5,1,14,0.125,0.092,0,0.07,0.01,0.012
zenotravel.pddl.0p_2a_3d.0,pfile8,5,1,29,0.0625,1.042,0.02,1.01,0,0.012
zenotravel.pddl.0p_2a_3d.0,pfile8,5,2,21,0.125,343.744,0.55,343.13,0.04,0.024
zenotravel.pddl.0p_2a_3d.0,pfile9,5,1,34,0.0625,0.932,0.04,0.88,0,0.012
zenotravel.pddl.0p_2a_3d.0,pfile9,5,2,38,0.125,1.784,0.05,1.69,0.02,0.024
zenotravel.pddl.0p_2a_3d.0,pfile10,5,1,43,0.0625,0.932,0.02,0.9,0,0.012
zenotravel.pddl.0p_2a_3d.0,pfile10,5,2,49,0.125,5.004,0.14,4.84,0,0.024
zenotravel.pddl.0p_2a_4d.0,pfile1,6,1,1,1,0,0,0,0,0
zenotravel.pddl.0p_2a_4d.0,pfile2,6,1,4,0.0625,0.012,0,0,0,0.012
zenotravel.pddl.0p_2a_4d.0,pfile2,6,2,5,0.125,0.054,0,0.03,0,0.024
zenotravel.pddl.0p_2a_4d.0,pfile2,6,3,8,0.25,0.076,0,0.04,0,0.036
zenotravel.pddl.0p_2a_4d.0,pfile3,6,1,10,0.0625,0.042,0,0.03,0,0.012
zenotravel.pddl.0p_2a_4d.0,pfile3,6,2,7,0.125,0.074,0,0.05,0,0.024
zenotravel.pddl.0p_2a_4d.0,pfile4,6,1,6,0.0625,0.022,0,0.01,0,0.012
zenotravel.pddl.0p_2a_4d.0,pfile4,6,2,6,0.125,0.054,0,0.03,0,0.024
zenotravel.pddl.0p_2a_4d.0,pfile4,6,3,13,0.25,0.126,0,0.09,0,0.036
zenotravel.pddl.0p_2a_4d.0,pfile4,6,4,9,0.5,0.198,0.01,0.14,0,0.048
zenotravel.pddl.0p_2a_4d.0,pfile5,6,1,11,0.0625,0.052,0,0.04,0,0.012
zenotravel.pddl.0p_2a_4d.0,pfile5,6,2,11,0.125,0.234,0,0.21,0,0.024
zenotravel.pddl.0p_2a_4d.0,pfile5,6,3,32,0.25,2.346,0.11,2.2,0,0.036
zenotravel.pddl.0p_2a_4d.0,pfile5,6,4,12,0.5,2.408,0.11,2.25,0,0.048
zenotravel.pddl.0p_2a_4d.0,pfile6,6,1,13,0.0625,0.062,0,0.04,0.01,0.012
zenotravel.pddl.0p_2a_4d.0,pfile6,6,2,12,0.125,0.854,0.02,0.8,0.01,0.024
