#SEARCH,PARAMETERS:,,,,,,,,,
#Max,restart:,5,,,,,,,,
#Max,iterations:,5,,,,,,,,
#Initial,depth,bound:,10,,,,,,,
#Probes,at,depth:,60,,,,,,,
#Neighborhood,size:,5,,,,,,,,
#Initial,fail,bound:,32,,,,,,,
#Min,heuristic,bias:,0.5,,,,,,,
#Max,heuristic,bias:,1.5,,,,,,,
#,,,,,,,,,,
#RELAXED,PLAN,PARAMETERS:,,,,,,,,
#ignore_poss_del_in_rp:,1,,,,,,,,,
#use_lower_bound_in_rp:,1,,,,,,,,,
#use_upper_bound_in_rp:,0,,,,,,,,,
#use_robustness_threshold:,1,,,,,,,,,
#clauses_from_rpg_for_false_preconditions:,1,,,,,,,,,
#current_actions_affect_candidate_action:,1,,,,,,,,,
#candidate_actions_affect_current_actions:,1,,,,,,,,,
#,,,,,,,,,,
domain,problem,inc_amount,plan_id,plan_length,plan_robustness,total_time,search_time,rp_time,clause_time,wmc_time
depots.pddl.0p_0a_3d.0,pfile7,3,1,78,0.25,1.232,0.07,1.13,0.02,0.012
depots.pddl.0p_0a_3d.0,pfile8,3,1,132,0.25,28.282,0.32,27.71,0.24,0.012
depots.pddl.0p_0a_3d.0,pfile10,3,1,79,0.25,2.462,0.09,2.36,0,0.012
depots.pddl.0p_0a_4d.0,pfile1,4,1,10,0.125,0.012,0,0,0,0.012
depots.pddl.0p_0a_4d.0,pfile2,4,1,15,0.125,0.052,0,0.04,0,0.012
depots.pddl.0p_0a_4d.0,pfile3,4,1,134,0.0625,8.302,0.19,8.09,0.01,0.012
depots.pddl.0p_0a_4d.0,pfile3,4,2,47,0.125,9.254,0.23,8.99,0.01,0.024
depots.pddl.0p_0a_4d.0,pfile4,4,1,258,0.0625,33.472,0.22,33.16,0.08,0.012
depots.pddl.0p_0a_4d.0,pfile7,4,1,74,0.0625,0.852,0.01,0.82,0.01,0.012
depots.pddl.0p_0a_4d.0,pfile7,4,2,30,0.125,1.354,0.05,1.26,0.02,0.024
depots.pddl.0p_0a_4d.0,pfile8,4,1,61,0.0625,1.582,0.11,1.39,0.07,0.012
depots.pddl.0p_0a_4d.0,pfile8,4,2,44,0.125,3.184,0.21,2.85,0.1,0.024
depots.pddl.0p_0a_4d.0,pfile9,4,1,294,0.0625,783.782,16.85,750.59,16.33,0.012
depots.pddl.0p_0a_4d.0,pfile10,4,1,29,0.125,0.502,0.08,0.41,0,0.012
depots.pddl.0p_0a_5d.0,pfile1,5,1,12,0.25,0.012,0,0,0,0.012
depots.pddl.0p_0a_5d.0,pfile1,5,2,13,0.5,0.054,0,0.03,0,0.024
depots.pddl.0p_0a_5d.0,pfile2,5,1,18,0.03125,0.082,0,0.06,0.01,0.012
depots.pddl.0p_0a_5d.0,pfile3,5,1,89,0.03125,3.292,0.13,3.08,0.07,0.012
depots.pddl.0p_0a_5d.0,pfile4,5,1,223,0.03125,7.142,0.08,7.02,0.03,0.012
depots.pddl.0p_0a_5d.0,pfile4,5,2,97,0.0625,109.004,0.65,108.17,0.16,0.024
depots.pddl.0p_0a_5d.0,pfile5,5,1,133,0.03125,5.622,0.21,5.36,0.04,0.012
depots.pddl.0p_0a_5d.0,pfile5,5,2,121,0.0625,228.634,5.36,221.98,1.27,0.024
depots.pddl.0p_0a_5d.0,pfile6,5,1,369,0.03125,119.592,2.41,115.58,1.59,0.012
depots.pddl.0p_0a_5d.0,pfile7,5,1,46,0.03125,0.492,0.05,0.42,0.01,0.012
depots.pddl.0p_0a_5d.0,pfile7,5,2,22,0.0625,159.704,2.03,156.76,0.89,0.024
depots.pddl.0p_0a_5d.0,pfile8,5,1,39,0.03125,0.522,0,0.48,0.03,0.012
depots.pddl.0p_0a_5d.0,pfile9,5,1,347,0.03125,160.512,3.08,155.58,1.84,0.012
depots.pddl.0p_0a_5d.0,pfile10,5,1,50,0.03125,2.022,0.07,1.93,0.01,0.012
depots.pddl.0p_0a_5d.0,pfile10,5,2,31,0.0625,34.334,1.03,33,0.28,0.024
depots.pddl.0p_1a_0d.0,pfile1,1,1,11,1,0,0,0,0,0
depots.pddl.0p_1a_0d.0,pfile2,1,1,18,0.5,0.062,0.01,0.04,0,0.012
depots.pddl.0p_1a_0d.0,pfile3,1,1,57,0.5,0.612,0.03,0.56,0.01,0.012
depots.pddl.0p_1a_0d.0,pfile7,1,1,71,0.5,1.162,0.05,1.09,0.01,0.012
depots.pddl.0p_1a_0d.0,pfile8,1,1,49,0.5,0.702,0.06,0.61,0.02,0.012
depots.pddl.0p_1a_0d.0,pfile10,1,1,29,0.5,0.252,0.03,0.21,0,0.012
depots.pddl.0p_1a_1d.0,pfile1,2,1,13,0.5,0.022,0.01,0,0,0.012
depots.pddl.0p_1a_1d.0,pfile2,2,1,32,0.25,0.242,0.01,0.21,0.01,0.012
depots.pddl.0p_1a_1d.0,pfile2,2,2,16,0.5,0.324,0.02,0.27,0.01,0.024
depots.pddl.0p_1a_1d.0,pfile3,2,1,249,0.25,8.012,0.3,7.67,0.03,0.012
depots.pddl.0p_1a_1d.0,pfile3,2,2,59,0.5,9.394,0.37,8.97,0.03,0.024
depots.pddl.0p_1a_1d.0,pfile7,2,1,250,0.25,7.232,0.09,7.1,0.03,0.012
depots.pddl.0p_1a_1d.0,pfile7,2,2,27,0.5,7.594,0.11,7.43,0.03,0.024
depots.pddl.0p_1a_1d.0,pfile8,2,1,62,0.25,1.522,0.16,1.29,0.06,0.012
depots.pddl.0p_1a_1d.0,pfile8,2,2,52,0.5,9.184,0.47,8.38,0.31,0.024
depots.pddl.0p_1a_1d.0,pfile10,2,1,47,0.25,1.412,0.11,1.28,0.01,0.012
depots.pddl.0p_1a_1d.0,pfile10,2,2,49,0.5,5.294,0.35,4.86,0.06,0.024
depots.pddl.0p_1a_2d.0,pfile1,3,1,10,0.25,0.012,0,0,0,0.012
depots.pddl.0p_1a_2d.0,pfile2,3,1,42,0.125,0.282,0.03,0.23,0.01,0.012
depots.pddl.0p_1a_2d.0,pfile2,3,2,66,0.25,1.764,0.06,1.65,0.03,0.024
depots.pddl.0p_1a_2d.0,pfile3,3,1,229,0.125,105.692,1.83,103.54,0.31,0.012
depots.pddl.0p_1a_2d.0,pfile3,3,2,94,0.25,110.034,1.97,107.72,0.32,0.024
depots.pddl.0p_1a_2d.0,pfile7,3,1,47,0.125,0.862,0.05,0.8,0,0.012
depots.pddl.0p_1a_2d.0,pfile7,3,2,76,0.25,95.354,1,94.21,0.12,0.024
depots.pddl.0p_1a_2d.0,pfile8,3,1,185,0.125,17.682,0.38,16.98,0.31,0.012
depots.pddl.0p_1a_2d.0,pfile8,3,2,96,0.25,29.514,0.76,28.23,0.5,0.024
depots.pddl.0p_1a_2d.0,pfile10,3,1,67,0.125,2.222,0.1,2.06,0.05,0.012
depots.pddl.0p_1a_2d.0,pfile10,3,2,33,0.25,2.984,0.18,2.73,0.05,0.024
depots.pddl.0p_1a_3d.0,pfile1,4,1,10,0.125,0.012,0,0,0,0.012
depots.pddl.0p_1a_3d.0,pfile2,4,1,32,0.0625,0.132,0.01,0.1,0.01,0.012
depots.pddl.0p_1a_3d.0,pfile2,4,2,17,0.125,0.984,0.03,0.92,0.01,0.024
depots.pddl.0p_1a_3d.0,pfile3,4,1,46,0.0625,0.542,0.02,0.5,0.01,0.012
depots.pddl.0p_1a_3d.0,pfile3,4,2,323,0.125,64.714,0.42,64.15,0.12,0.024
depots.pddl.0p_1a_3d.0,pfile4,4,1,185,0.0625,8.292,0.13,8.13,0.02,0.012
depots.pddl.0p_1a_3d.0,pfile4,4,2,103,0.125,64.984,0.58,64.27,0.11,0.024
depots.pddl.0p_1a_3d.0,pfile5,4,1,578,0.0625,436.072,3.52,431.84,0.7,0.012
depots.pddl.0p_1a_3d.0,pfile7,4,1,37,0.0625,0.262,0.01,0.24,0,0.012
depots.pddl.0p_1a_3d.0,pfile7,4,2,49,0.125,0.784,0.04,0.72,0,0.024
depots.pddl.0p_1a_3d.0,pfile8,4,1,175,0.0625,9.262,0.19,8.94,0.12,0.012
depots.pddl.0p_1a_3d.0,pfile8,4,2,63,0.125,11.954,0.31,11.45,0.17,0.024
depots.pddl.0p_1a_3d.0,pfile10,4,1,46,0.0625,1.072,0.02,1.03,0.01,0.012
depots.pddl.0p_1a_3d.0,pfile10,4,2,35,0.125,1.784,0.04,1.7,0.02,0.024
depots.pddl.0p_1a_4d.0,pfile1,5,1,15,0.25,0.032,0.01,0.01,0,0.012
depots.pddl.0p_1a_4d.0,pfile2,5,1,15,0.25,0.052,0,0.04,0,0.012
depots.pddl.0p_1a_4d.0,pfile3,5,1,50,0.03125,0.742,0.03,0.69,0.01,0.012
depots.pddl.0p_1a_4d.0,pfile3,5,2,119,0.0625,13.064,0.53,12.36,0.15,0.024
depots.pddl.0p_1a_4d.0,pfile4,5,1,25,0.03125,0.192,0.01,0.17,0,0.012
depots.pddl.0p_1a_4d.0,pfile4,5,2,40,0.125,230.414,1.23,228.95,0.21,0.024
depots.pddl.0p_1a_4d.0,pfile5,5,1,353,0.03125,37.172,0.4,36.61,0.15,0.012
depots.pddl.0p_1a_4d.0,pfile6,5,1,255,0.03125,133.242,4.01,126.59,2.63,0.012
depots.pddl.0p_1a_4d.0,pfile7,5,1,36,0.0625,0.262,0.01,0.24,0,0.012
depots.pddl.0p_1a_4d.0,pfile8,5,1,65,0.03125,2.322,0.06,2.19,0.06,0.012
depots.pddl.0p_1a_4d.0,pfile8,5,2,55,0.125,5.474,0.25,5.05,0.15,0.024
depots.pddl.0p_1a_4d.0,pfile10,5,1,48,0.0625,2.152,0.13,1.98,0.03,0.012
depots.pddl.0p_1a_4d.0,pfile10,5,2,26,0.125,5.014,0.3,4.64,0.05,0.024
depots.pddl.0p_1a_5d.0,pfile1,6,1,11,0.0625,0.022,0,0.01,0,0.012
depots.pddl.0p_1a_5d.0,pfile2,6,1,29,0.015625,0.292,0,0.28,0,0.012
depots.pddl.0p_1a_5d.0,pfile2,6,2,17,0.0625,11.624,0.32,11.16,0.12,0.024
depots.pddl.0p_1a_5d.0,pfile3,6,1,214,0.015625,51.732,0.54,51.17,0.01,0.012
depots.pddl.0p_1a_5d.0,pfile4,6,1,339,0.015625,270.112,2.28,267.51,0.31,0.012
depots.pddl.0p_1a_5d.0,pfile7,6,1,42,0.015625,0.512,0.01,0.49,0,0.012
depots.pddl.0p_1a_5d.0,pfile7,6,2,42,0.03125,2.324,0.11,2.18,0.01,0.024
depots.pddl.0p_1a_5d.0,pfile8,6,1,252,0.015625,35.882,0.69,34.82,0.36,0.012
depots.pddl.0p_1a_5d.0,pfile8,6,2,52,0.03125,40.104,1.02,38.55,0.51,0.024
depots.pddl.0p_1a_5d.0,pfile10,6,1,85,0.015625,6.312,0.43,5.81,0.06,0.012
depots.pddl.0p_1a_5d.0,pfile10,6,2,43,0.03125,418.044,4.82,412.92,0.28,0.024
depots.pddl.0p_2a_0d.0,pfile1,2,1,11,1,0.01,0,0.01,0,0
depots.pddl.0p_2a_0d.0,pfile2,2,1,18,0.25,0.052,0,0.04,0,0.012
depots.pddl.0p_2a_0d.0,pfile2,2,2,17,1,0.152,0.01,0.13,0,0.012
depots.pddl.0p_2a_0d.0,pfile3,2,1,233,0.25,13.372,0.23,13.09,0.04,0.012
depots.pddl.0p_2a_0d.0,pfile7,2,1,131,0.25,5.632,0.09,5.51,0.02,0.012
depots.pddl.0p_2a_0d.0,pfile8,2,1,129,0.25,123.562,0.9,122.07,0.58,0.012
depots.pddl.0p_2a_0d.0,pfile10,2,1,56,0.25,1.712,0.05,1.63,0.02,0.012
depots.pddl.0p_2a_1d.0,pfile1,3,1,10,0.5,0.032,0,0.02,0,0.012
depots.pddl.0p_2a_1d.0,pfile2,3,1,14,0.25,0.052,0.01,0.03,0,0.012
depots.pddl.0p_2a_1d.0,pfile3,3,1,158,0.125,8.392,0.11,8.23,0.04,0.012
depots.pddl.0p_2a_1d.0,pfile5,3,1,324,0.125,514.422,6.26,507.33,0.82,0.012
depots.pddl.0p_2a_1d.0,pfile7,3,1,47,0.125,0.412,0.01,0.38,0.01,0.012
depots.pddl.0p_2a_1d.0,pfile8,3,1,119,0.125,13.792,0.29,13.34,0.15,0.012
depots.pddl.0p_2a_1d.0,pfile10,3,1,56,0.125,1.992,0.11,1.86,0.01,0.012
depots.pddl.0p_2a_2d.0,pfile1,4,1,13,0.25,0.022,0,0.01,0,0.012
depots.pddl.0p_2a_2d.0,pfile2,4,1,33,0.0625,0.272,0,0.26,0,0.012
depots.pddl.0p_2a_2d.0,pfile2,4,2,30,0.125,0.464,0,0.44,0,0.024
depots.pddl.0p_2a_2d.0,pfile2,4,3,15,0.25,0.546,0,0.49,0.02,0.036
depots.pddl.0p_2a_2d.0,pfile3,4,1,45,0.0625,0.572,0.07,0.48,0.01,0.012
depots.pddl.0p_2a_2d.0,pfile3,4,2,54,0.125,1.854,0.17,1.63,0.03,0.024
depots.pddl.0p_2a_2d.0,pfile4,4,1,30,0.0625,0.442,0.04,0.39,0,0.012
depots.pddl.0p_2a_2d.0,pfile5,4,1,107,0.0625,4.732,0.16,4.51,0.05,0.012
depots.pddl.0p_2a_2d.0,pfile5,4,2,204,0.125,72.604,2.67,69.71,0.2,0.024
depots.pddl.0p_2a_2d.0,pfile6,4,1,200,0.0625,34.522,1.96,31.23,1.32,0.012
depots.pddl.0p_2a_2d.0,pfile7,4,1,26,0.0625,0.312,0.03,0.27,0,0.012
depots.pddl.0p_2a_2d.0,pfile7,4,2,24,0.125,0.984,0.04,0.9,0.02,0.024
depots.pddl.0p_2a_2d.0,pfile7,4,3,28,0.25,1.816,0.1,1.66,0.02,0.036
depots.pddl.0p_2a_2d.0,pfile8,4,1,62,0.0625,1.062,0.03,0.97,0.05,0.012
depots.pddl.0p_2a_2d.0,pfile8,4,2,64,0.125,6.314,0.26,5.76,0.27,0.024
depots.pddl.0p_2a_2d.0,pfile8,4,3,79,0.25,13.636,0.57,12.63,0.4,0.036
depots.pddl.0p_2a_2d.0,pfile9,4,1,160,0.0625,27.152,1.48,24.7,0.96,0.012
depots.pddl.0p_2a_2d.0,pfile10,4,1,37,0.0625,0.692,0.05,0.61,0.02,0.012
depots.pddl.0p_2a_2d.0,pfile10,4,2,42,0.125,1.494,0.12,1.31,0.04,0.024
depots.pddl.0p_2a_2d.0,pfile10,4,3,30,0.25,2.046,0.15,1.82,0.04,0.036
depots.pddl.0p_2a_3d.0,pfile1,5,1,12,0.25,0.022,0,0.01,0,0.012
depots.pddl.0p_2a_3d.0,pfile2,5,1,15,0.25,0.052,0,0.04,0,0.012
depots.pddl.0p_2a_3d.0,pfile3,5,1,247,0.03125,25.442,0.4,24.99,0.04,0.012
depots.pddl.0p_2a_3d.0,pfile7,5,1,303,0.03125,21.642,0.46,21.14,0.03,0.012
depots.pddl.0p_2a_3d.0,pfile7,5,2,92,0.0625,498.264,3.58,494.08,0.58,0.024
depots.pddl.0p_2a_3d.0,pfile10,5,1,97,0.03125,5.512,0.15,5.33,0.02,0.012
depots.pddl.0p_2a_3d.0,pfile10,5,2,58,0.0625,9.274,0.29,8.91,0.05,0.024
depots.pddl.0p_2a_4d.0,pfile1,6,1,11,0.03125,0.022,0,0.01,0,0.012
depots.pddl.0p_2a_4d.0,pfile1,6,2,12,0.0625,0.064,0,0.04,0,0.024
depots.pddl.0p_2a_4d.0,pfile1,6,3,12,0.125,0.126,0.02,0.07,0,0.036
depots.pddl.0p_2a_4d.0,pfile2,6,1,18,0.0625,0.052,0,0.04,0,0.012
depots.pddl.0p_2a_4d.0,pfile3,6,1,155,0.015625,13.932,0.34,13.55,0.03,0.012
depots.pddl.0p_2a_4d.0,pfile4,6,1,62,0.015625,1.862,0.05,1.77,0.03,0.012
depots.pddl.0p_2a_4d.0,pfile4,6,2,21,0.03125,2.224,0.07,2.1,0.03,0.024
depots.pddl.0p_2a_4d.0,pfile5,6,1,396,0.015625,155.982,3.6,152.2,0.17,0.012
depots.pddl.0p_2a_4d.0,pfile7,6,1,121,0.015625,5.672,0.18,5.45,0.03,0.012
depots.pddl.0p_2a_4d.0,pfile8,6,1,217,0.015625,28.882,0.63,27.81,0.43,0.012
depots.pddl.0p_2a_4d.0,pfile10,6,1,71,0.015625,3.272,0.19,3.06,0.01,0.012
depots.pddl.0p_2a_5d.0,pfile1,7,1,10,0.25,0.022,0,0.01,0,0.012
depots.pddl.0p_2a_5d.0,pfile2,7,1,18,0.046875,0.142,0.01,0.12,0,0.012
depots.pddl.0p_2a_5d.0,pfile2,7,2,17,0.125,2.584,0.11,2.45,0,0.024
depots.pddl.0p_2a_5d.0,pfile3,7,1,29,0.0234375,0.402,0.01,0.38,0,0.012
depots.pddl.0p_2a_5d.0,pfile4,7,1,25,0.0234375,0.322,0.03,0.28,0,0.012
depots.pddl.0p_2a_5d.0,pfile4,7,2,25,0.046875,0.784,0.04,0.72,0,0.024
depots.pddl.0p_2a_5d.0,pfile5,7,1,94,0.015625,8.302,0.3,7.95,0.04,0.012
depots.pddl.0p_2a_5d.0,pfile6,7,1,322,0.015625,319.842,2.5,315.58,1.75,0.012
depots.pddl.0p_2a_5d.0,pfile7,7,1,39,0.0234375,0.912,0.02,0.87,0.01,0.012
depots.pddl.0p_2a_5d.0,pfile7,7,2,42,0.046875,3.324,0.13,3.13,0.04,0.024
depots.pddl.0p_2a_5d.0,pfile7,7,3,35,0.09375,41.436,1.08,40.23,0.09,0.036
depots.pddl.0p_2a_5d.0,pfile8,7,1,41,0.0234375,1.802,0.06,1.71,0.02,0.012
depots.pddl.0p_2a_5d.0,pfile8,7,2,87,0.046875,24.054,0.5,23.08,0.45,0.024
depots.pddl.0p_2a_5d.0,pfile9,7,1,235,0.015625,281.452,2.88,277.04,1.52,0.012
depots.pddl.0p_2a_5d.0,pfile9,7,2,129,0.0234375,341.034,5.15,332.72,3.14,0.024
depots.pddl.0p_2a_5d.0,pfile10,7,1,27,0.0234375,0.472,0.01,0.45,0,0.012
depots.pddl.0p_2a_5d.0,pfile10,7,2,25,0.03125,1.204,0.05,1.13,0,0.024
depots.pddl.0p_3a_0d.0,pfile1,3,1,13,0.25,0.022,0,0.01,0,0.012
depots.pddl.0p_3a_0d.0,pfile2,3,1,18,0.125,0.092,0,0.08,0,0.012
depots.pddl.0p_3a_0d.0,pfile2,3,2,15,0.25,0.234,0.01,0.2,0,0.024
depots.pddl.0p_3a_0d.0,pfile3,3,1,190,0.125,162.852,1.27,161.48,0.09,0.012
depots.pddl.0p_3a_0d.0,pfile7,3,1,146,0.125,7.412,0.19,7.16,0.05,0.012
depots.pddl.0p_3a_0d.0,pfile8,3,1,64,0.125,4.442,0.17,4.16,0.1,0.012
depots.pddl.0p_3a_0d.0,pfile10,3,1,49,0.125,2.022,0.12,1.88,0.01,0.012
depots.pddl.0p_3a_1d.0,pfile1,4,1,10,0.25,0.032,0,0.02,0,0.012
depots.pddl.0p_3a_1d.0,pfile2,4,1,42,0.0625,0.852,0.01,0.83,0,0.012
depots.pddl.0p_3a_1d.0,pfile2,4,2,14,0.125,1.044,0.01,1.01,0,0.024
depots.pddl.0p_3a_1d.0,pfile3,4,1,76,0.0625,2.462,0.09,2.35,0.01,0.012
depots.pddl.0p_3a_1d.0,pfile7,4,1,51,0.0625,0.832,0.03,0.77,0.02,0.012
depots.pddl.0p_3a_1d.0,pfile8,4,1,108,0.0625,11.092,0.39,10.52,0.17,0.012
depots.pddl.0p_3a_1d.0,pfile10,4,1,42,0.0625,1.732,0.1,1.61,0.01,0.012
depots.pddl.0p_3a_2d.0,pfile1,5,1,11,0.125,0.022,0,0.01,0,0.012
depots.pddl.0p_3a_2d.0,pfile2,5,1,17,0.125,0.102,0,0.09,0,0.012
depots.pddl.0p_3a_2d.0,pfile7,5,1,39,0.0625,0.712,0.05,0.63,0.02,0.012
depots.pddl.0p_3a_2d.0,pfile10,5,1,175,0.03125,388.232,4.04,384.01,0.17,0.012
depots.pddl.0p_3a_2d.0,pfile10,5,2,115,0.0625,402.394,4.78,397.34,0.25,0.024
depots.pddl.0p_3a_3d.0,pfile1,6,1,10,0.125,0.022,0,0.01,0,0.012
depots.pddl.0p_3a_3d.0,pfile2,6,1,34,0.015625,0.462,0.06,0.38,0.01,0.012
depots.pddl.0p_3a_3d.0,pfile2,6,2,18,0.03125,0.624,0.06,0.53,0.01,0.024
depots.pddl.0p_3a_3d.0,pfile3,6,1,32,0.015625,0.602,0.02,0.57,0,0.012
depots.pddl.0p_3a_3d.0,pfile3,6,2,28,0.03125,1.544,0.06,1.45,0.01,0.024
depots.pddl.0p_3a_3d.0,pfile4,6,1,285,0.015625,78.932,0.69,78.14,0.09,0.012
depots.pddl.0p_3a_3d.0,pfile7,6,1,35,0.015625,1.212,0.06,1.13,0.01,0.012
depots.pddl.0p_3a_3d.0,pfile7,6,2,41,0.03125,2.984,0.14,2.81,0.01,0.024
depots.pddl.0p_3a_3d.0,pfile8,6,1,124,0.015625,8.492,0.25,8.07,0.16,0.012
depots.pddl.0p_3a_3d.0,pfile9,6,1,172,0.015625,77.752,5.08,70.12,2.54,0.012
depots.pddl.0p_3a_3d.0,pfile9,6,2,168,0.03125,187.254,12.01,165.43,9.79,0.024
depots.pddl.0p_3a_3d.0,pfile10,6,1,28,0.03125,0.472,0.02,0.42,0.02,0.012
depots.pddl.0p_3a_4d.0,pfile1,7,1,15,0.015625,0.052,0,0.04,0,0.012
depots.pddl.0p_3a_4d.0,pfile1,7,2,17,0.0625,0.114,0,0.09,0,0.024
depots.pddl.0p_3a_4d.0,pfile2,7,1,16,0.0625,0.132,0,0.11,0.01,0.012
depots.pddl.0p_3a_4d.0,pfile3,7,1,77,0.0078125,2.442,0.13,2.27,0.03,0.012
depots.pddl.0p_3a_4d.0,pfile3,7,2,40,0.015625,6.664,0.36,6.24,0.04,0.024
depots.pddl.0p_3a_4d.0,pfile3,7,3,59,0.03125,11.346,0.57,10.68,0.06,0.036
depots.pddl.0p_3a_4d.0,pfile4,7,1,24,0.0078125,0.412,0.01,0.39,0,0.012
depots.pddl.0p_3a_4d.0,pfile4,7,2,29,0.015625,1.144,0.1,1,0.02,0.024
depots.pddl.0p_3a_4d.0,pfile5,7,1,135,0.0078125,10.762,0.35,10.32,0.08,0.012
depots.pddl.0p_3a_4d.0,pfile5,7,2,136,0.015625,40.134,1.93,37.99,0.19,0.024
depots.pddl.0p_3a_4d.0,pfile5,7,3,99,0.03125,225.776,12.43,212.51,0.8,0.036
depots.pddl.0p_3a_4d.0,pfile6,7,1,327,0.0078125,103.982,2.76,99.31,1.9,0.012
depots.pddl.0p_3a_4d.0,pfile6,7,2,196,0.015625,435.864,31.74,375.48,28.62,0.024
depots.pddl.0p_3a_4d.0,pfile7,7,1,67,0.0078125,1.402,0.04,1.34,0.01,0.012
depots.pddl.0p_3a_4d.0,pfile7,7,2,48,0.015625,4.684,0.17,4.48,0.01,0.024
depots.pddl.0p_3a_4d.0,pfile7,7,3,26,0.03125,19.116,0.83,18.21,0.04,0.036
depots.pddl.0p_3a_4d.0,pfile8,7,1,93,0.0078125,5.172,0.14,4.84,0.18,0.012
depots.pddl.0p_3a_4d.0,pfile8,7,2,40,0.015625,14.684,0.69,13.44,0.53,0.024
depots.pddl.0p_3a_4d.0,pfile8,7,3,62,0.03125,57.766,3.55,51.92,2.26,0.036
depots.pddl.0p_3a_4d.0,pfile9,7,1,385,0.0078125,441.512,13.07,422,6.43,0.012
depots.pddl.0p_3a_4d.0,pfile9,7,2,314,0.015625,681.754,24.61,641.12,16,0.024
depots.pddl.0p_3a_4d.0,pfile10,7,1,65,0.0078125,2.232,0.07,2.14,0.01,0.012
depots.pddl.0p_3a_4d.0,pfile10,7,2,34,0.015625,4.224,0.19,3.96,0.05,0.024
depots.pddl.0p_3a_4d.0,pfile10,7,3,29,0.03125,6.686,0.42,6.18,0.05,0.036
depots.pddl.0p_3a_5d.0,pfile1,8,1,10,0.015625,0.032,0,0.02,0,0.012
depots.pddl.0p_3a_5d.0,pfile2,8,1,15,0.015625,0.092,0.02,0.06,0,0.012
depots.pddl.0p_3a_5d.0,pfile3,8,1,348,0.00390625,426.802,6.27,420.1,0.42,0.012
depots.pddl.0p_3a_5d.0,pfile3,8,2,37,0.0078125,435.994,6.89,428.63,0.45,0.024
depots.pddl.0p_3a_5d.0,pfile4,8,1,86,0.00390625,433.332,4.43,428.56,0.33,0.012
depots.pddl.0p_3a_5d.0,pfile7,8,1,40,0.00390625,2.032,0.11,1.88,0.03,0.012
depots.pddl.0p_3a_5d.0,pfile7,8,2,32,0.0078125,3.414,0.24,3.11,0.04,0.024
depots.pddl.0p_3a_5d.0,pfile8,8,1,152,0.00390625,22.142,0.5,21.32,0.31,0.012
depots.pddl.0p_3a_5d.0,pfile8,8,2,37,0.0078125,122.284,5.6,113.29,3.37,0.024
