#SEARCH,PARAMETERS:,,,,,,,,,
#Max,restart:,5,,,,,,,,
#Max,iterations:,5,,,,,,,,
#Initial,depth,bound:,10,,,,,,,
#Probes,at,depth:,60,,,,,,,
#Neighborhood,size:,5,,,,,,,,
#Initial,fail,bound:,32,,,,,,,
#Min,heuristic,bias:,0.5,,,,,,,
#Max,heuristic,bias:,1.5,,,,,,,
#,,,,,,,,,,
#RELAXED,PLAN,PARAMETERS:,,,,,,,,
#ignore_poss_del_in_rp:,1,,,,,,,,,
#use_lower_bound_in_rp:,0,,,,,,,,,
#use_upper_bound_in_rp:,1,,,,,,,,,
#use_robustness_threshold:,1,,,,,,,,,
#clauses_from_rpg_for_false_preconditions:,1,,,,,,,,,
#current_actions_affect_candidate_action:,1,,,,,,,,,
#candidate_actions_affect_current_actions:,1,,,,,,,,,
#,,,,,,,,,,
domain,problem,inc_amount,plan_id,plan_length,plan_robustness,total_time,search_time,rp_time,clause_time,wmc_time
rover.pddl.0p_0a_3d.0,pfile7,3,1,18,0.5,0.043997,0.01,0.02,0,0.013997
rover.pddl.0p_0a_3d.0,pfile7,3,2,22,1,0.093997,0.01,0.07,0,0.013997
rover.pddl.0p_0a_3d.0,pfile8,3,1,46,0.125,0.413997,0.01,0.39,0,0.013997
rover.pddl.0p_0a_3d.0,pfile8,3,2,29,0.5,0.567994,0.03,0.51,0,0.027994
rover.pddl.0p_0a_3d.0,pfile9,3,1,41,0.25,0.313997,0.01,0.28,0.01,0.013997
rover.pddl.0p_0a_3d.0,pfile9,3,2,34,0.5,68.908,0.21,68.56,0.11,0.027994
rover.pddl.0p_0a_3d.0,pfile10,3,1,42,0.5,0.223997,0.01,0.2,0,0.013997
rover.pddl.0p_0a_4d.0,pfile1,4,1,9,0.25,0.013997,0,0,0,0.013997
rover.pddl.0p_0a_4d.0,pfile2,4,1,7,0.25,0.013997,0,0,0,0.013997
rover.pddl.0p_0a_4d.0,pfile3,4,1,13,0.25,0.023997,0,0.01,0,0.013997
rover.pddl.0p_0a_4d.0,pfile3,4,2,12,0.5,0.047994,0,0.02,0,0.027994
rover.pddl.0p_0a_4d.0,pfile3,4,3,12,1,0.057994,0,0.03,0,0.027994
rover.pddl.0p_0a_4d.0,pfile4,4,1,8,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_0a_4d.0,pfile4,4,2,8,1,0.023997,0,0.01,0,0.013997
rover.pddl.0p_0a_4d.0,pfile5,4,1,21,0.125,0.043997,0,0.03,0,0.013997
rover.pddl.0p_0a_4d.0,pfile7,4,1,42,0.125,0.093997,0,0.07,0.01,0.013997
rover.pddl.0p_0a_4d.0,pfile7,4,2,16,0.25,2.99799,0.05,2.9,0.02,0.027994
rover.pddl.0p_0a_4d.0,pfile7,4,3,19,0.5,3.04199,0.05,2.93,0.02,0.041991
rover.pddl.0p_0a_4d.0,pfile8,4,1,27,0.125,8.354,0.15,8.11,0.08,0.013997
rover.pddl.0p_0a_4d.0,pfile8,4,2,34,0.25,22.387,0.32,21.89,0.15,0.026994
rover.pddl.0p_0a_5d.0,pfile1,5,1,16,0.125,0.023997,0,0.01,0,0.013997
rover.pddl.0p_0a_5d.0,pfile1,5,2,22,0.25,0.186994,0,0.16,0,0.026994
rover.pddl.0p_0a_5d.0,pfile2,5,1,18,0.0625,0.023997,0,0.01,0,0.013997
rover.pddl.0p_0a_5d.0,pfile2,5,2,9,0.125,0.037994,0,0.01,0,0.027994
rover.pddl.0p_0a_5d.0,pfile2,5,3,8,0.25,0.060991,0,0.02,0,0.040991
rover.pddl.0p_0a_5d.0,pfile3,5,1,26,0.0625,0.083997,0.01,0.06,0,0.013997
rover.pddl.0p_0a_5d.0,pfile3,5,2,11,0.125,0.117994,0.01,0.08,0,0.027994
rover.pddl.0p_0a_5d.0,pfile3,5,3,12,0.25,0.141991,0.01,0.09,0,0.041991
rover.pddl.0p_0a_5d.0,pfile3,5,4,13,0.5,0.365988,0.02,0.29,0,0.055988
rover.pddl.0p_0a_5d.0,pfile4,5,1,8,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_0a_5d.0,pfile5,5,1,23,0.0625,0.051998,0,0.04,0,0.011998
rover.pddl.0p_0a_5d.0,pfile6,5,1,50,0.03125,0.333997,0.02,0.3,0,0.013997
rover.pddl.0p_0a_5d.0,pfile6,5,2,54,0.0625,57.117,0.8,56.05,0.24,0.026994
rover.pddl.0p_0a_5d.0,pfile7,5,1,20,0.125,0.033997,0,0.02,0,0.013997
rover.pddl.0p_0a_5d.0,pfile7,5,2,19,0.25,6.82699,0.17,6.6,0.03,0.026994
rover.pddl.0p_0a_5d.0,pfile8,5,1,31,0.25,0.143997,0,0.13,0,0.013997
rover.pddl.0p_0a_5d.0,pfile9,5,1,36,0.0625,0.243997,0.01,0.22,0,0.013997
rover.pddl.0p_0a_5d.0,pfile10,5,1,46,0.03125,0.333997,0.03,0.29,0,0.013997
rover.pddl.0p_0a_5d.0,pfile10,5,2,53,0.0625,0.886994,0.07,0.79,0,0.026994
rover.pddl.0p_1a_0d.0,pfile1,1,1,22,0.5,0.023997,0,0.01,0,0.013997
rover.pddl.0p_1a_0d.0,pfile2,1,1,8,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_1a_0d.0,pfile3,1,1,12,0.5,0.023997,0,0.01,0,0.013997
rover.pddl.0p_1a_0d.0,pfile4,1,1,8,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_1a_0d.0,pfile5,1,1,27,0.5,0.043997,0,0.03,0,0.013997
rover.pddl.0p_1a_0d.0,pfile6,1,1,46,0.5,0.123997,0,0.11,0,0.013997
rover.pddl.0p_1a_0d.0,pfile7,1,1,22,0.5,0.043997,0,0.02,0.01,0.013997
rover.pddl.0p_1a_0d.0,pfile8,1,1,35,0.5,0.113997,0,0.09,0.01,0.013997
rover.pddl.0p_1a_0d.0,pfile9,1,1,40,0.5,0.183997,0.02,0.15,0,0.013997
rover.pddl.0p_1a_0d.0,pfile10,1,1,52,0.5,0.153997,0,0.13,0.01,0.013997
rover.pddl.0p_1a_1d.0,pfile1,2,1,14,1,0.01,0,0.01,0,0
rover.pddl.0p_1a_1d.0,pfile2,2,1,8,1,0,0,0,0,0
rover.pddl.0p_1a_1d.0,pfile3,2,1,11,0.5,0.033997,0.01,0.01,0,0.013997
rover.pddl.0p_1a_1d.0,pfile3,2,2,15,1,0.143997,0.03,0.1,0,0.013997
rover.pddl.0p_1a_1d.0,pfile4,2,1,8,1,0,0,0,0,0
rover.pddl.0p_1a_1d.0,pfile7,2,1,18,1,0.02,0,0.02,0,0
rover.pddl.0p_1a_2d.0,pfile1,3,1,11,0.5,0.023997,0,0.01,0,0.013997
rover.pddl.0p_1a_2d.0,pfile1,3,2,14,1,0.043997,0,0.03,0,0.013997
rover.pddl.0p_1a_2d.0,pfile2,3,1,7,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_1a_2d.0,pfile2,3,2,8,1,0.013997,0,0,0,0.013997
rover.pddl.0p_1a_2d.0,pfile3,3,1,14,1,0.01,0,0.01,0,0
rover.pddl.0p_1a_2d.0,pfile4,3,1,8,1,0,0,0,0,0
rover.pddl.0p_1a_2d.0,pfile7,3,1,18,0.5,0.023997,0,0.01,0,0.013997
rover.pddl.0p_1a_2d.0,pfile8,3,1,42,0.25,0.323997,0.02,0.28,0.01,0.013997
rover.pddl.0p_1a_2d.0,pfile8,3,2,26,0.5,0.466994,0.05,0.38,0.01,0.026994
rover.pddl.0p_1a_3d.0,pfile1,4,1,20,0.5,0.043997,0.01,0.01,0.01,0.013997
rover.pddl.0p_1a_3d.0,pfile1,4,2,12,1,0.063997,0.01,0.03,0.01,0.013997
rover.pddl.0p_1a_3d.0,pfile2,4,1,8,1,0,0,0,0,0
rover.pddl.0p_1a_3d.0,pfile3,4,1,16,1,0.01,0,0.01,0,0
rover.pddl.0p_1a_3d.0,pfile4,4,1,8,1,0,0,0,0,0
rover.pddl.0p_1a_4d.0,pfile1,5,1,12,0.0625,0.033997,0,0.02,0,0.013997
rover.pddl.0p_1a_4d.0,pfile1,5,2,10,0.125,0.067994,0,0.04,0,0.027994
rover.pddl.0p_1a_4d.0,pfile2,5,1,8,0.25,0.013997,0,0,0,0.013997
rover.pddl.0p_1a_4d.0,pfile2,5,2,8,0.5,0.037994,0,0.01,0,0.027994
rover.pddl.0p_1a_4d.0,pfile3,5,1,11,0.125,0.033997,0,0.02,0,0.013997
rover.pddl.0p_1a_4d.0,pfile3,5,2,13,0.25,0.317994,0.02,0.27,0,0.027994
rover.pddl.0p_1a_4d.0,pfile4,5,1,8,0.25,0.013997,0,0,0,0.013997
rover.pddl.0p_1a_4d.0,pfile5,5,1,22,0.03125,0.113997,0,0.1,0,0.013997
rover.pddl.0p_1a_4d.0,pfile6,5,1,35,0.03125,0.333997,0.01,0.31,0,0.013997
rover.pddl.0p_1a_4d.0,pfile7,5,1,19,0.03125,0.063997,0,0.05,0,0.013997
rover.pddl.0p_1a_4d.0,pfile7,5,2,19,0.0625,0.137994,0.01,0.1,0,0.027994
rover.pddl.0p_1a_4d.0,pfile8,5,1,29,0.0625,0.223997,0.01,0.2,0,0.013997
rover.pddl.0p_1a_4d.0,pfile9,5,1,29,0.03125,0.353997,0.01,0.32,0.01,0.013997
rover.pddl.0p_1a_4d.0,pfile9,5,2,34,0.0625,2.04699,0.11,1.88,0.03,0.026994
rover.pddl.0p_1a_4d.0,pfile10,5,1,38,0.03125,0.353997,0.02,0.31,0.01,0.013997
rover.pddl.0p_1a_4d.0,pfile10,5,2,42,0.0625,2.14799,0.15,1.96,0.01,0.027994
rover.pddl.0p_1a_5d.0,pfile1,6,1,18,0.125,0.043997,0,0.03,0,0.013997
rover.pddl.0p_1a_5d.0,pfile1,6,2,10,0.25,0.077994,0,0.04,0.01,0.027994
rover.pddl.0p_1a_5d.0,pfile2,6,1,10,0.25,0.013997,0,0,0,0.013997
rover.pddl.0p_1a_5d.0,pfile3,6,1,18,0.125,0.053997,0.01,0.03,0,0.013997
rover.pddl.0p_1a_5d.0,pfile3,6,2,12,0.25,0.427994,0.06,0.34,0,0.027994
rover.pddl.0p_1a_5d.0,pfile4,6,1,8,0.5,0.012998,0,0,0,0.012998
rover.pddl.0p_1a_5d.0,pfile7,6,1,22,0.0625,0.052997,0,0.04,0,0.012997
rover.pddl.0p_1a_5d.0,pfile7,6,2,18,0.25,0.106994,0,0.08,0,0.026994
rover.pddl.0p_1a_5d.0,pfile8,6,1,30,0.0625,0.193997,0,0.18,0,0.013997
rover.pddl.0p_1a_5d.0,pfile9,6,1,55,0.0625,1.024,0.02,0.96,0.03,0.013997
rover.pddl.0p_1a_5d.0,pfile10,6,1,64,0.03125,0.663997,0.02,0.63,0,0.013997
rover.pddl.0p_1a_5d.0,pfile10,6,2,54,0.0625,5.24799,0.24,4.91,0.07,0.027994
rover.pddl.0p_2a_0d.0,pfile1,2,1,22,0.5,0.043997,0.01,0.02,0,0.013997
rover.pddl.0p_2a_0d.0,pfile2,2,1,8,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_2a_0d.0,pfile3,2,1,13,1,0.01,0.01,0,0,0
rover.pddl.0p_2a_0d.0,pfile4,2,1,8,1,0,0,0,0,0
rover.pddl.0p_2a_0d.0,pfile7,2,1,26,0.5,0.053997,0,0.04,0,0.013997
rover.pddl.0p_2a_1d.0,pfile1,3,1,20,0.5,0.033997,0,0.02,0,0.013997
rover.pddl.0p_2a_1d.0,pfile2,3,1,8,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_2a_1d.0,pfile3,3,1,12,0.5,0.023997,0,0.01,0,0.013997
rover.pddl.0p_2a_1d.0,pfile4,3,1,8,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_2a_1d.0,pfile7,3,1,27,0.5,0.063997,0,0.05,0,0.013997
rover.pddl.0p_2a_2d.0,pfile1,4,1,10,0.25,0.023997,0,0.01,0,0.013997
rover.pddl.0p_2a_2d.0,pfile2,4,1,7,0.25,0.013997,0,0,0,0.013997
rover.pddl.0p_2a_2d.0,pfile2,4,2,8,0.5,0.037994,0,0.01,0,0.027994
rover.pddl.0p_2a_2d.0,pfile3,4,1,12,0.25,0.033997,0,0.02,0,0.013997
rover.pddl.0p_2a_2d.0,pfile4,4,1,8,0.25,0.013997,0,0,0,0.013997
rover.pddl.0p_2a_2d.0,pfile5,4,1,22,0.0625,0.163997,0.01,0.14,0,0.013997
rover.pddl.0p_2a_2d.0,pfile7,4,1,16,0.125,0.063997,0,0.05,0,0.013997
rover.pddl.0p_2a_2d.0,pfile7,4,2,24,0.25,0.197994,0.02,0.15,0,0.027994
rover.pddl.0p_2a_2d.0,pfile8,4,1,24,0.0625,0.173997,0.01,0.14,0.01,0.013997
rover.pddl.0p_2a_2d.0,pfile8,4,2,29,0.125,0.457994,0.03,0.38,0.02,0.027994
rover.pddl.0p_2a_2d.0,pfile9,4,1,68,0.125,2.284,0.08,2.19,0,0.013997
rover.pddl.0p_2a_2d.0,pfile10,4,1,41,0.0625,0.453997,0.05,0.38,0.01,0.013997
rover.pddl.0p_2a_2d.0,pfile10,4,2,75,0.125,2.13799,0.16,1.93,0.02,0.027994
rover.pddl.0p_2a_3d.0,pfile1,5,1,18,0.25,0.043997,0,0.03,0,0.013997
rover.pddl.0p_2a_3d.0,pfile2,5,1,8,0.125,0.013997,0,0,0,0.013997
rover.pddl.0p_2a_3d.0,pfile2,5,2,8,0.25,0.037994,0,0.01,0,0.027994
rover.pddl.0p_2a_3d.0,pfile3,5,1,24,0.125,0.083997,0,0.07,0,0.013997
rover.pddl.0p_2a_3d.0,pfile3,5,2,12,0.5,0.107994,0,0.08,0,0.027994
rover.pddl.0p_2a_3d.0,pfile4,5,1,8,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_2a_3d.0,pfile5,5,1,25,0.0625,0.093997,0,0.08,0,0.013997
rover.pddl.0p_2a_3d.0,pfile6,5,1,62,0.0625,0.543997,0.05,0.48,0,0.013997
rover.pddl.0p_2a_3d.0,pfile7,5,1,29,0.125,0.103997,0.01,0.07,0.01,0.013997
rover.pddl.0p_2a_3d.0,pfile7,5,2,30,0.25,0.217994,0.02,0.16,0.01,0.027994
rover.pddl.0p_2a_3d.0,pfile8,5,1,31,0.0625,0.193997,0.02,0.16,0,0.013997
rover.pddl.0p_2a_3d.0,pfile8,5,2,46,0.125,0.587994,0.04,0.52,0,0.027994
rover.pddl.0p_2a_3d.0,pfile8,5,3,37,0.25,12.392,0.4,11.9,0.05,0.041991
rover.pddl.0p_2a_3d.0,pfile9,5,1,54,0.125,0.613997,0.03,0.57,0,0.013997
rover.pddl.0p_2a_3d.0,pfile10,5,1,39,0.0625,0.312998,0.02,0.28,0,0.012998
rover.pddl.0p_2a_3d.0,pfile10,5,2,53,0.125,22.777,0.8,21.81,0.14,0.026995
rover.pddl.0p_2a_4d.0,pfile1,6,1,16,0.0625,0.053997,0,0.04,0,0.013997
rover.pddl.0p_2a_4d.0,pfile2,6,1,8,0.0625,0.013997,0,0,0,0.013997
rover.pddl.0p_2a_4d.0,pfile2,6,2,8,0.125,0.127994,0,0.1,0,0.027994
rover.pddl.0p_2a_4d.0,pfile3,6,1,15,0.03125,0.053997,0.01,0.03,0,0.013997
rover.pddl.0p_2a_4d.0,pfile3,6,2,12,0.0625,0.097994,0.01,0.06,0,0.027994
rover.pddl.0p_2a_4d.0,pfile4,6,1,8,0.03125,0.022998,0,0.01,0,0.012998
rover.pddl.0p_2a_4d.0,pfile4,6,2,8,0.0625,0.045996,0,0.02,0,0.025996
rover.pddl.0p_2a_4d.0,pfile5,6,1,24,0.015625,0.133997,0,0.12,0,0.013997
rover.pddl.0p_2a_4d.0,pfile5,6,2,30,0.03125,1.12799,0.06,1.02,0.02,0.027994
rover.pddl.0p_2a_4d.0,pfile6,6,1,50,0.015625,0.763997,0.04,0.71,0,0.013997
rover.pddl.0p_2a_4d.0,pfile6,6,2,48,0.03125,1.33799,0.09,1.21,0.01,0.027994
rover.pddl.0p_2a_4d.0,pfile7,6,1,23,0.03125,0.113997,0,0.1,0,0.013997
rover.pddl.0p_2a_4d.0,pfile7,6,2,26,0.0625,0.267994,0.02,0.22,0,0.027994
rover.pddl.0p_2a_4d.0,pfile8,6,1,33,0.015625,0.353997,0.01,0.32,0.01,0.013997
rover.pddl.0p_2a_4d.0,pfile8,6,2,44,0.0625,1.25799,0.05,1.17,0.01,0.027994
rover.pddl.0p_2a_4d.0,pfile9,6,1,46,0.015625,1.033,0.04,0.98,0,0.012998
rover.pddl.0p_2a_4d.0,pfile9,6,2,36,0.03125,1.647,0.08,1.54,0,0.026995
rover.pddl.0p_2a_4d.0,pfile9,6,3,35,0.0625,8.35099,0.54,7.74,0.03,0.040992
rover.pddl.0p_2a_4d.0,pfile10,6,1,45,0.03125,0.733997,0.02,0.7,0,0.013997
rover.pddl.0p_2a_4d.0,pfile10,6,2,79,0.0625,4.65799,0.19,4.42,0.02,0.027994
rover.pddl.0p_2a_5d.0,pfile1,7,1,9,0.015625,0.023997,0,0.01,0,0.013997
rover.pddl.0p_2a_5d.0,pfile2,7,1,7,0.015625,0.013997,0,0,0,0.013997
rover.pddl.0p_2a_5d.0,pfile3,7,1,13,0.0625,0.023997,0,0.01,0,0.013997
rover.pddl.0p_2a_5d.0,pfile4,7,1,8,0.0625,0.013997,0,0,0,0.013997
rover.pddl.0p_3a_0d.0,pfile1,3,1,12,0.25,0.023997,0,0.01,0,0.013997
rover.pddl.0p_3a_0d.0,pfile1,3,2,26,0.5,0.136994,0,0.11,0,0.026994
rover.pddl.0p_3a_0d.0,pfile2,3,1,8,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_3a_0d.0,pfile3,3,1,12,0.5,0.023997,0,0.01,0,0.013997
rover.pddl.0p_3a_0d.0,pfile4,3,1,8,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_3a_0d.0,pfile7,3,1,26,0.5,0.053997,0,0.04,0,0.013997
rover.pddl.0p_3a_0d.0,pfile8,3,1,37,0.5,0.153997,0.01,0.13,0,0.013997
rover.pddl.0p_3a_0d.0,pfile9,3,1,41,0.25,0.433997,0.02,0.39,0.01,0.013997
rover.pddl.0p_3a_0d.0,pfile10,3,1,52,0.25,0.363997,0.01,0.33,0.01,0.013997
rover.pddl.0p_3a_1d.0,pfile1,4,1,13,0.25,0.023997,0,0.01,0,0.013997
rover.pddl.0p_3a_1d.0,pfile2,4,1,7,0.25,0.023997,0,0.01,0,0.013997
rover.pddl.0p_3a_1d.0,pfile3,4,1,20,0.25,0.053997,0.01,0.03,0,0.013997
rover.pddl.0p_3a_1d.0,pfile3,4,2,14,0.5,0.097994,0.01,0.06,0,0.027994
rover.pddl.0p_3a_1d.0,pfile4,4,1,8,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_3a_1d.0,pfile7,4,1,16,0.25,0.033997,0,0.02,0,0.013997
rover.pddl.0p_3a_1d.0,pfile8,4,1,46,0.125,0.233997,0.03,0.18,0.01,0.013997
rover.pddl.0p_3a_1d.0,pfile8,4,2,54,0.25,14.618,0.34,14.1,0.15,0.027994
rover.pddl.0p_3a_1d.0,pfile9,4,1,39,0.125,0.433997,0.02,0.4,0,0.013997
rover.pddl.0p_3a_1d.0,pfile10,4,1,49,0.125,0.233997,0,0.21,0.01,0.013997
rover.pddl.0p_3a_2d.0,pfile1,5,1,12,0.25,0.023997,0,0.01,0,0.013997
rover.pddl.0p_3a_2d.0,pfile2,5,1,8,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_3a_2d.0,pfile3,5,1,12,0.25,0.023997,0,0.01,0,0.013997
rover.pddl.0p_3a_2d.0,pfile4,5,1,8,0.25,0.013997,0,0,0,0.013997
rover.pddl.0p_3a_2d.0,pfile5,5,1,24,0.25,0.103997,0.01,0.08,0,0.013997
rover.pddl.0p_3a_2d.0,pfile6,5,1,43,0.25,0.443997,0.02,0.41,0,0.013997
rover.pddl.0p_3a_2d.0,pfile7,5,1,18,0.25,0.053997,0,0.04,0,0.013997
rover.pddl.0p_3a_2d.0,pfile8,5,1,49,0.25,0.573997,0.01,0.55,0,0.013997
rover.pddl.0p_3a_2d.0,pfile9,5,1,41,0.25,0.543997,0.01,0.51,0.01,0.013997
rover.pddl.0p_3a_2d.0,pfile10,5,1,40,0.25,0.273997,0.01,0.25,0,0.013997
rover.pddl.0p_3a_3d.0,pfile1,6,1,12,0.5,0.023997,0,0.01,0,0.013997
rover.pddl.0p_3a_3d.0,pfile2,6,1,8,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_3a_3d.0,pfile3,6,1,17,0.125,0.073997,0.01,0.05,0,0.013997
rover.pddl.0p_3a_3d.0,pfile3,6,2,20,0.25,0.217994,0.01,0.18,0,0.027994
rover.pddl.0p_3a_3d.0,pfile4,6,1,8,0.5,0.013997,0,0,0,0.013997
rover.pddl.0p_3a_3d.0,pfile7,6,1,18,0.25,0.053997,0,0.03,0.01,0.013997
rover.pddl.0p_3a_3d.0,pfile7,6,2,22,0.5,0.207994,0.02,0.15,0.01,0.027994
rover.pddl.0p_3a_5d.0,pfile1,8,1,9,0.0625,0.013997,0,0,0,0.013997
rover.pddl.0p_3a_5d.0,pfile2,8,1,7,0.125,0.013997,0,0,0,0.013997
rover.pddl.0p_3a_5d.0,pfile3,8,1,10,0.0625,0.023997,0,0.01,0,0.013997
rover.pddl.0p_3a_5d.0,pfile4,8,1,8,0.25,0.013997,0,0,0,0.013997
rover.pddl.0p_3a_5d.0,pfile4,8,2,8,0.5,0.037994,0,0.01,0,0.027994
rover.pddl.0p_3a_5d.0,pfile5,8,1,21,0.03125,0.053997,0,0.04,0,0.013997
rover.pddl.0p_3a_5d.0,pfile6,8,1,35,0.03125,0.223997,0.02,0.19,0,0.013997
rover.pddl.0p_3a_5d.0,pfile7,8,1,17,0.0625,0.033997,0,0.02,0,0.013997
rover.pddl.0p_3a_5d.0,pfile7,8,2,17,0.125,0.077994,0,0.05,0,0.027994
rover.pddl.0p_3a_5d.0,pfile8,8,1,24,0.03125,0.143997,0.02,0.1,0.01,0.013997
rover.pddl.0p_3a_5d.0,pfile8,8,2,29,0.0625,1.43799,0.08,1.31,0.02,0.027994
rover.pddl.0p_3a_5d.0,pfile9,8,1,27,0.03125,0.193997,0.01,0.16,0.01,0.013997
rover.pddl.0p_3a_5d.0,pfile10,8,1,34,0.046875,0.173997,0,0.16,0,0.013997
rover.pddl.0p_4a_0d.0,pfile1,4,1,12,0.125,0.023997,0,0.01,0,0.013997
rover.pddl.0p_4a_0d.0,pfile2,4,1,8,0.125,0.012997,0,0,0,0.012997
rover.pddl.0p_4a_0d.0,pfile3,4,1,13,0.125,0.023997,0,0.01,0,0.013997
rover.pddl.0p_4a_0d.0,pfile3,4,2,14,0.25,0.067994,0,0.04,0,0.027994
rover.pddl.0p_4a_0d.0,pfile4,4,1,8,0.25,0.013997,0,0,0,0.013997
rover.pddl.0p_4a_0d.0,pfile7,4,1,20,0.125,0.043997,0,0.03,0,0.013997
rover.pddl.0p_4a_0d.0,pfile8,4,1,48,0.125,0.233997,0.01,0.2,0.01,0.013997
rover.pddl.0p_4a_0d.0,pfile9,4,1,42,0.125,0.413998,0.04,0.34,0.02,0.013998
rover.pddl.0p_4a_0d.0,pfile10,4,1,45,0.125,0.233997,0.01,0.21,0,0.013997
rover.pddl.0p_4a_1d.0,pfile1,5,1,10,0.0625,0.023997,0,0.01,0,0.013997
rover.pddl.0p_4a_1d.0,pfile1,5,2,16,0.125,0.077994,0,0.05,0,0.027994
