#SEARCH PARAMETERS:
#Initial robustness threshold:	0
#Max restart:	5
#Max iterations:	5
#Initial depth bound:	10
#Probes at depth:	60
#Neighborhood size:	5
#Initial fail bound:	32
#Min heuristic bias:	0.5
#Max heuristic bias:	1.5
#
#RELAXED PLAN PARAMETERS:
#Relaxed plan type: INCREMENTAL_ROBUSTNESS_RP
#ignore_poss_del_in_rp:	1
#use_lower_bound_in_rp:	1
#use_upper_bound_in_rp:	0
#use_robustness_threshold:	1
#clauses_from_rpg_for_false_preconditions:	1
#current_actions_affect_candidate_action:	1
#candidate_actions_affect_current_actions:	1
#
domain,problem,inc_amount,plan_id,plan_length,plan_robustness,total_time,search_time,rp_time,clause_time,wmc_time,rp_success_rate,rpg_better_supporting_actions_rate,rp_increasing_robustness_rate
freecell.pddl.0p_0a_3d.0,pfile10,3,2,123,0.25,107.254,5.45,98.6,3.18,0.024,0.899666,0.0017895,0
freecell.pddl.0p_0a_3d.0,pfile10,3,3,131,0.5,401.486,20.19,371,10.26,0.036,0.693841,0.00117603,0
freecell.pddl.0p_0a_4d.0,pfile1,4,1,12,0.5,0.032,0,0.02,0,0.012,1,0.0798804,0
freecell.pddl.0p_0a_4d.0,pfile1,4,2,15,1,0.672,0.02,0.63,0.01,0.012,0.333333,0.0220032,0
freecell.pddl.0p_0a_4d.0,pfile2,4,1,25,0.125,0.222,0.01,0.2,0,0.012,1,0.0140679,0
freecell.pddl.0p_0a_4d.0,pfile2,4,2,26,0.25,2.434,0.05,2.23,0.13,0.024,0.560434,0.0212814,0
freecell.pddl.0p_0a_4d.0,pfile2,4,3,29,0.5,2.706,0.06,2.48,0.13,0.036,0.827068,0.0135228,0
freecell.pddl.0p_0a_4d.0,pfile2,4,4,45,1,3.316,0.1,3.02,0.16,0.036,0.714286,0.0127467,0
freecell.pddl.0p_0a_4d.0,pfile3,4,1,53,0.125,2.152,0.11,2.02,0.01,0.012,1,0.00725785,0
freecell.pddl.0p_0a_4d.0,pfile3,4,2,47,0.25,3.144,0.15,2.95,0.02,0.024,0.843602,0.0114267,0
freecell.pddl.0p_0a_4d.0,pfile3,4,3,25,0.5,3.496,0.18,3.26,0.02,0.036,0.653846,0.0128728,0
freecell.pddl.0p_0a_4d.0,pfile3,4,4,50,1,4.626,0.21,4.35,0.03,0.036,0.754448,0.00879354,0
freecell.pddl.0p_0a_4d.0,pfile5,4,1,90,0.125,12.232,1.04,10.99,0.19,0.012,0.995465,0.00261477,0
freecell.pddl.0p_0a_4d.0,pfile6,4,1,112,0.125,18.082,1.18,16.51,0.38,0.012,1,0.00312016,0
freecell.pddl.0p_0a_4d.0,pfile6,4,2,87,0.25,29.434,1.97,26.55,0.89,0.024,0.758095,0.00375831,0
freecell.pddl.0p_0a_4d.0,pfile6,4,3,80,0.5,45.636,3.17,40.63,1.8,0.036,0.75885,0.00311208,0
freecell.pddl.0p_0a_4d.0,pfile8,4,1,219,0.125,94.392,6.87,83.43,4.08,0.012,0.995626,0.00154764,0
freecell.pddl.0p_0a_4d.0,pfile8,4,2,148,0.25,209.924,13.68,185.13,11.09,0.024,0.828784,0.00132951,0
freecell.pddl.0p_0a_4d.0,pfile8,4,3,169,0.5,262.876,17.74,229.79,15.31,0.036,0.851497,0.00165418,0
freecell.pddl.0p_0a_4d.0,pfile9,4,1,156,0.125,56.512,4.15,49.56,2.79,0.012,0.997413,0.00195445,0
freecell.pddl.0p_0a_4d.0,pfile9,4,2,161,0.25,538.204,26.93,492.01,19.24,0.024,0.682598,0.00184757,0
freecell.pddl.0p_0a_5d.0,pfile1,5,1,14,1,0.03,0,0.03,0,0,1,0.0470983,0
freecell.pddl.0p_0a_5d.0,pfile2,5,1,23,0.25,0.302,0.01,0.27,0.01,0.012,1,0.0130246,0
freecell.pddl.0p_0a_5d.0,pfile2,5,2,20,1,0.482,0.03,0.43,0.01,0.012,0.915663,0.0168471,0
freecell.pddl.0p_0a_5d.0,pfile3,5,1,32,0.25,0.912,0.07,0.81,0.02,0.012,1,0.00883931,0
freecell.pddl.0p_0a_5d.0,pfile3,5,2,25,0.5,1.104,0.08,0.98,0.02,0.024,0.960526,0.0155419,0
freecell.pddl.0p_0a_5d.0,pfile3,5,3,31,1,1.584,0.11,1.43,0.02,0.024,0.904,0.0091141,0
freecell.pddl.0p_0a_5d.0,pfile4,5,1,53,0.0625,2.452,0.08,2.34,0.02,0.012,1,0.00576806,0
freecell.pddl.0p_0a_5d.0,pfile4,5,2,93,0.125,11.804,0.49,11.19,0.1,0.024,0.892019,0.00488553,0
freecell.pddl.0p_0a_5d.0,pfile4,5,3,46,0.25,133.486,1.6,131.51,0.34,0.036,0.924598,0.0044807,0
freecell.pddl.0p_0a_5d.0,pfile4,5,4,33,0.5,134.478,1.62,132.47,0.34,0.048,0.915493,0.00612393,0
freecell.pddl.0p_0a_5d.0,pfile5,5,1,63,0.0625,4.422,0.29,4.08,0.04,0.012,1,0.0038425,0
freecell.pddl.0p_0a_5d.0,pfile5,5,2,58,0.25,8.604,0.56,7.94,0.08,0.024,0.986726,0.00299495,0
freecell.pddl.0p_0a_5d.0,pfile5,5,3,48,0.5,719.596,4.74,712.97,1.85,0.036,0.602945,0.00311212,0
freecell.pddl.0p_0a_5d.0,pfile6,5,1,104,0.03125,24.202,1.05,22.57,0.57,0.012,1,0.00279053,0
freecell.pddl.0p_0a_5d.0,pfile6,5,2,125,0.0625,68.974,3.9,61.77,3.28,0.024,0.956311,0.00221969,0
freecell.pddl.0p_0a_5d.0,pfile6,5,3,61,0.125,76.296,4.4,68.3,3.56,0.036,0.975104,0.00285323,0
freecell.pddl.0p_0a_5d.0,pfile6,5,4,62,0.25,84.078,4.8,75.4,3.83,0.048,0.901099,0.00327093,0
freecell.pddl.0p_0a_5d.0,pfile7,5,1,119,0.03125,64.342,2.03,60.24,2.06,0.012,1,0.00218617,0
freecell.pddl.0p_0a_5d.0,pfile7,5,2,189,0.0625,643.864,14.58,615.63,13.63,0.024,0.77347,0.00240866,0
freecell.pddl.0p_0a_5d.0,pfile8,5,1,248,0.03125,197.522,6.28,186.57,4.66,0.012,0.986755,0.00147588,0
freecell.pddl.0p_0a_5d.0,pfile8,5,2,111,0.0625,349.314,13.29,323.44,12.56,0.024,0.90417,0.00176796,0
freecell.pddl.0p_0a_5d.0,pfile8,5,3,97,0.125,385.206,15.34,355.43,14.4,0.036,0.880841,0.00151821,0
freecell.pddl.0p_0a_5d.0,pfile8,5,4,123,0.25,437.288,18.37,402.29,16.58,0.048,0.960413,0.00136273,0
freecell.pddl.0p_0a_5d.0,pfile9,5,1,105,0.03125,42.352,2.74,36.51,3.09,0.012,0.989177,0.00218059,0
freecell.pddl.0p_0a_5d.0,pfile10,5,1,122,0.03125,36.182,1.99,32.89,1.29,0.012,1,0.00217279,0
freecell.pddl.0p_0a_5d.0,pfile10,5,2,136,0.0625,131.184,7.48,117.54,6.14,0.024,0.875,0.00139834,0
freecell.pddl.0p_0a_5d.0,pfile10,5,3,147,0.125,231.876,12.03,208.85,10.96,0.036,0.943292,0.00181045,0
freecell.pddl.0p_1a_0d.0,pfile1,1,1,10,1,0.02,0,0.02,0,0,1,0.0486675,0
freecell.pddl.0p_1a_0d.0,pfile2,1,1,21,0.5,0.132,0.01,0.1,0.01,0.012,1,0.0193747,0
freecell.pddl.0p_1a_0d.0,pfile2,1,2,25,1,0.342,0.03,0.28,0.02,0.012,0.930435,0.0117833,0
freecell.pddl.0p_1a_0d.0,pfile3,1,1,36,0.5,0.572,0.05,0.5,0.01,0.012,1,0.0125623,0
freecell.pddl.0p_1a_0d.0,pfile3,1,2,28,1,0.882,0.06,0.8,0.01,0.012,0.849558,0.0115755,0
freecell.pddl.0p_1a_0d.0,pfile4,1,1,67,0.5,10.822,0.47,10.28,0.06,0.012,0.996269,0.00457437,0
freecell.pddl.0p_1a_0d.0,pfile5,1,1,73,0.5,9.812,0.73,8.97,0.1,0.012,1,0.00309046,0
freecell.pddl.0p_1a_0d.0,pfile5,1,2,131,1,20.352,1.24,18.91,0.19,0.012,0.80531,0.00375398,0
freecell.pddl.0p_1a_0d.0,pfile6,1,1,50,0.5,717.202,10.99,704.69,1.51,0.012,0.986072,0.00184208,0
freecell.pddl.0p_1a_0d.0,pfile6,1,2,54,1,721.282,11.44,708.29,1.54,0.012,0.7897,0.00301299,0
freecell.pddl.0p_1a_0d.0,pfile7,1,1,144,0.5,38.022,2.45,35.1,0.46,0.012,0.98688,0.00220664,0
freecell.pddl.0p_1a_0d.0,pfile8,1,1,139,0.5,547.622,17.99,526.29,3.33,0.012,0.925616,0.00148221,0
freecell.pddl.0p_1a_0d.0,pfile9,1,1,301,0.5,509.802,14.39,492.65,2.75,0.012,0.960059,0.00159324,0
freecell.pddl.0p_1a_0d.0,pfile9,1,2,235,1,638.052,18.69,615.69,3.66,0.012,0.810963,0.0017688,0
freecell.pddl.0p_1a_0d.0,pfile10,1,1,109,0.5,53.882,5.91,44.96,3,0.012,1,0.00157874,0
freecell.pddl.0p_1a_1d.0,pfile1,2,1,10,1,0.01,0,0.01,0,0,1,0.0609041,0
freecell.pddl.0p_1a_1d.0,pfile2,2,1,21,0.5,0.112,0.02,0.08,0,0.012,1,0.0157796,0
freecell.pddl.0p_1a_1d.0,pfile2,2,2,20,1,0.192,0.02,0.16,0,0.012,0.849315,0.0203756,0
freecell.pddl.0p_1a_1d.0,pfile3,2,1,51,0.25,2.122,0.12,1.96,0.03,0.012,1,0.00750996,0
freecell.pddl.0p_1a_1d.0,pfile3,2,2,64,0.5,6.054,0.28,5.71,0.04,0.024,0.980456,0.00694081,0
freecell.pddl.0p_1a_1d.0,pfile3,2,3,31,1,6.424,0.34,6.02,0.04,0.024,0.833333,0.00858352,0
freecell.pddl.0p_1a_1d.0,pfile4,2,1,40,0.5,1.382,0.17,1.18,0.02,0.012,1,0.0057806,0
freecell.pddl.0p_1a_1d.0,pfile5,2,1,83,0.25,370.962,16.39,352.11,2.45,0.012,0.877802,0.00280323,0
freecell.pddl.0p_1a_1d.0,pfile6,2,1,75,0.5,10.522,1.05,9.36,0.1,0.012,1,0.0026813,0
freecell.pddl.0p_1a_1d.0,pfile6,2,2,53,1,52.972,4.07,48.21,0.68,0.012,0.571068,0.00328264,0
freecell.pddl.0p_1a_1d.0,pfile9,2,1,188,0.25,176.912,10.38,152.88,13.64,0.012,1,0.00143345,0
freecell.pddl.0p_1a_1d.0,pfile9,2,2,96,0.5,219.184,13.28,189.85,16.03,0.024,0.896386,0.00170141,0
freecell.pddl.0p_1a_2d.0,pfile1,3,1,14,0.25,0.062,0.01,0.04,0,0.012,1,0.0511039,0
freecell.pddl.0p_1a_2d.0,pfile1,3,2,12,0.5,0.194,0.01,0.16,0,0.024,0.752809,0.0318038,0
freecell.pddl.0p_1a_2d.0,pfile1,3,3,18,1,0.484,0.04,0.41,0.01,0.024,0.42,0.0273383,0
freecell.pddl.0p_1a_2d.0,pfile2,3,1,25,0.25,3.692,0.08,3.56,0.04,0.012,0.808176,0.0255982,0
freecell.pddl.0p_1a_2d.0,pfile2,3,2,19,0.5,4.234,0.08,4.07,0.06,0.024,0.828571,0.0129033,0
freecell.pddl.0p_1a_2d.0,pfile2,3,3,31,1,8.744,0.31,8.32,0.09,0.024,0.390176,0.0112242,0
freecell.pddl.0p_1a_2d.0,pfile3,3,1,38,0.125,0.902,0.02,0.86,0.01,0.012,1,0.0130346,0
freecell.pddl.0p_1a_2d.0,pfile3,3,2,31,0.25,10.624,0.3,10.22,0.08,0.024,0.460169,0.00964426,0
freecell.pddl.0p_1a_2d.0,pfile3,3,3,35,0.5,13.646,0.46,13.05,0.1,0.036,0.415094,0.012049,0
freecell.pddl.0p_1a_2d.0,pfile4,3,1,41,0.125,6.752,0.26,6.38,0.1,0.012,0.709541,0.010075,0.0060423
freecell.pddl.0p_1a_2d.0,pfile6,3,1,81,0.125,99.722,4.53,94.49,0.69,0.012,0.850048,0.00382364,0
freecell.pddl.0p_1a_2d.0,pfile8,3,1,111,0.125,66.312,4.41,61.11,0.78,0.012,1,0.00182799,0
freecell.pddl.0p_1a_3d.0,pfile1,4,1,14,0.125,0.052,0,0.04,0,0.012,1,0.050874,0
freecell.pddl.0p_1a_3d.0,pfile1,4,2,13,0.25,0.134,0,0.11,0,0.024,1,0.0331832,0
freecell.pddl.0p_1a_3d.0,pfile1,4,3,13,0.5,0.216,0,0.18,0,0.036,0.782051,0.0452729,0
freecell.pddl.0p_1a_3d.0,pfile1,4,4,8,1,0.236,0,0.2,0,0.036,0.857143,0.0407678,0
freecell.pddl.0p_1a_3d.0,pfile2,4,1,17,0.125,0.252,0,0.22,0.02,0.012,1,0.0138454,0
freecell.pddl.0p_1a_3d.0,pfile2,4,2,22,0.25,0.514,0.01,0.46,0.02,0.024,0.96875,0.0200572,0
freecell.pddl.0p_1a_3d.0,pfile2,4,3,25,0.5,1.316,0.08,1.17,0.03,0.036,0.80117,0.0135895,0
freecell.pddl.0p_1a_3d.0,pfile2,4,4,26,1,1.806,0.12,1.6,0.05,0.036,0.571429,0.0121577,0
freecell.pddl.0p_1a_3d.0,pfile3,4,1,33,0.125,1.012,0.09,0.91,0,0.012,1,0.0116869,0
freecell.pddl.0p_1a_3d.0,pfile3,4,2,26,0.25,1.394,0.13,1.23,0.01,0.024,0.868132,0.0158435,0
freecell.pddl.0p_1a_3d.0,pfile3,4,3,26,0.5,1.756,0.16,1.54,0.02,0.036,0.933333,0.0161685,0
freecell.pddl.0p_1a_3d.0,pfile3,4,4,39,1,71.736,2.01,69.18,0.51,0.036,0.329,0.00637935,0
freecell.pddl.0p_1a_3d.0,pfile4,4,1,44,0.125,2.742,0.21,2.5,0.02,0.012,1,0.00606424,0
freecell.pddl.0p_1a_3d.0,pfile4,4,2,43,0.25,5.214,0.33,4.82,0.04,0.024,0.993333,0.00540843,0
freecell.pddl.0p_1a_3d.0,pfile4,4,3,40,0.5,9.116,0.62,8.41,0.05,0.036,0.838298,0.00601428,0
freecell.pddl.0p_1a_3d.0,pfile5,4,1,204,0.0625,115.692,3.79,111.41,0.48,0.012,0.98944,0.00356062,0
freecell.pddl.0p_1a_3d.0,pfile6,4,1,215,0.0625,243.912,13.48,229.28,1.14,0.012,0.992071,0.00187782,0
freecell.pddl.0p_1a_3d.0,pfile6,4,2,60,0.125,258.234,14.76,242.08,1.37,0.024,0.978992,0.00321309,0
freecell.pddl.0p_1a_3d.0,pfile6,4,3,51,0.25,275.366,16.39,257.25,1.69,0.036,0.814141,0.00382611,0
freecell.pddl.0p_1a_3d.0,pfile7,4,1,119,0.125,57.642,4.7,52.28,0.65,0.012,0.985447,0.0020494,0
freecell.pddl.0p_1a_3d.0,pfile8,4,1,125,0.0625,102.262,11.46,89.81,0.98,0.012,0.982363,0.0013652,0
freecell.pddl.0p_1a_3d.0,pfile8,4,2,407,0.125,898.934,34.69,859.59,4.63,0.024,0.701667,0.00173518,0
freecell.pddl.0p_1a_3d.0,pfile9,4,1,99,0.0625,32.992,3.13,29.44,0.41,0.012,1,0.00217267,0
freecell.pddl.0p_1a_3d.0,pfile9,4,2,185,0.125,202.954,15.92,184.86,2.15,0.024,0.824578,0.00165826,0
freecell.pddl.0p_1a_3d.0,pfile9,4,3,190,0.25,366.476,30.66,331.79,3.99,0.036,0.633456,0.00206792,0
freecell.pddl.0p_1a_3d.0,pfile10,4,1,120,0.0625,70.542,6.59,57.24,6.7,0.012,0.998024,0.00160557,0
freecell.pddl.0p_1a_3d.0,pfile10,4,2,155,0.125,694.364,26.91,635.8,31.63,0.024,0.93379,0.0015821,0
freecell.pddl.0p_1a_4d.0,pfile1,5,1,10,0.25,0.022,0,0.01,0,0.012,1,0.073743,0
freecell.pddl.0p_1a_4d.0,pfile1,5,2,10,0.5,0.054,0,0.03,0,0.024,0.888889,0.0597283,0
freecell.pddl.0p_1a_4d.0,pfile2,5,1,23,0.0625,3.092,0.04,2.92,0.12,0.012,0.722011,0.0313324,0
freecell.pddl.0p_1a_4d.0,pfile2,5,2,26,0.125,3.404,0.05,3.18,0.15,0.024,0.971429,0.0129636,0
freecell.pddl.0p_1a_4d.0,pfile2,5,3,21,0.25,3.786,0.06,3.54,0.15,0.036,0.920354,0.0150357,0
freecell.pddl.0p_1a_4d.0,pfile3,5,1,25,0.25,5.402,0.1,5.12,0.17,0.012,0.794886,0.0168799,0
freecell.pddl.0p_1a_4d.0,pfile4,5,1,41,0.03125,45.012,1.04,43.43,0.53,0.012,0.867152,0.0123607,0
freecell.pddl.0p_1a_4d.0,pfile5,5,1,49,0.03125,70.362,1.6,67.25,1.5,0.012,0.809868,0.00975239,0
freecell.pddl.0p_1a_4d.0,pfile6,5,1,71,0.0625,138.602,5.66,131.29,1.64,0.012,0.839228,0.00402265,0
freecell.pddl.0p_1a_4d.0,pfile6,5,2,71,0.125,146.924,6.24,138.91,1.75,0.024,0.936599,0.00439268,0
freecell.pddl.0p_1a_4d.0,pfile6,5,3,65,0.25,155.456,7.06,146.49,1.87,0.036,0.735905,0.00410984,0
freecell.pddl.0p_1a_4d.0,pfile7,5,1,60,0.03125,13.272,1.37,11.68,0.21,0.012,1,0.00216243,0
freecell.pddl.0p_1a_4d.0,pfile7,5,2,107,0.0625,212.374,10.78,199.67,1.9,0.024,0.865001,0.00399725,0
freecell.pddl.0p_1a_4d.0,pfile9,5,1,86,0.03125,556.962,23.21,528.89,4.85,0.012,0.929173,0.00361584,0
freecell.pddl.0p_1a_5d.0,pfile1,6,1,11,0.25,0.032,0,0.02,0,0.012,1,0.0651806,0
freecell.pddl.0p_1a_5d.0,pfile1,6,2,8,0.5,0.064,0,0.04,0,0.024,0.875,0.0463929,0
freecell.pddl.0p_1a_5d.0,pfile1,6,3,10,1,0.094,0,0.07,0,0.024,0.65625,0.0330404,0
freecell.pddl.0p_1a_5d.0,pfile2,6,1,19,0.0625,0.182,0.03,0.14,0,0.012,1,0.0230026,0
freecell.pddl.0p_1a_5d.0,pfile2,6,2,22,0.125,1.614,0.1,1.49,0,0.024,0.538095,0.0177202,0
freecell.pddl.0p_1a_5d.0,pfile2,6,3,33,0.25,6.826,0.41,6.36,0.02,0.036,0.371302,0.0127344,0
freecell.pddl.0p_1a_5d.0,pfile3,6,1,45,0.015625,3.822,0.08,3.72,0.01,0.012,0.985577,0.00835552,0
freecell.pddl.0p_1a_5d.0,pfile3,6,2,30,0.03125,4.614,0.1,4.46,0.03,0.024,0.898551,0.0133239,0
freecell.pddl.0p_1a_5d.0,pfile3,6,3,27,0.0625,6.226,0.21,5.94,0.04,0.036,0.744565,0.0111387,0
freecell.pddl.0p_1a_5d.0,pfile3,6,4,25,0.125,7.048,0.23,6.7,0.07,0.048,0.836735,0.0104059,0
freecell.pddl.0p_1a_5d.0,pfile4,6,1,59,0.015625,81.682,2.53,78.9,0.24,0.012,0.873612,0.00572301,0
freecell.pddl.0p_1a_5d.0,pfile4,6,2,84,0.03125,94.254,3.23,90.68,0.32,0.024,0.931204,0.00697727,0
freecell.pddl.0p_1a_5d.0,pfile4,6,3,72,0.0625,105.636,3.75,101.5,0.35,0.036,0.894737,0.00734557,0
freecell.pddl.0p_1a_5d.0,pfile5,6,1,95,0.015625,23.752,1.7,21.89,0.15,0.012,0.978571,0.00395539,0
freecell.pddl.0p_1a_5d.0,pfile5,6,2,58,0.03125,70.124,4.88,64.12,1.1,0.024,0.695049,0.00500073,0
freecell.pddl.0p_1a_5d.0,pfile6,6,1,79,0.015625,263.302,10.45,251.32,1.52,0.012,0.854778,0.0028528,0
freecell.pddl.0p_1a_5d.0,pfile6,6,2,80,0.03125,566.264,24.86,536.91,4.47,0.024,0.750701,0.00367526,0
freecell.pddl.0p_1a_5d.0,pfile9,6,1,162,0.015625,452.842,19.97,430.13,2.73,0.012,0.886154,0.0020105,0
freecell.pddl.0p_1a_5d.0,pfile10,6,1,199,0.015625,379.502,16.57,338.93,23.99,0.012,0.999023,0.00127048,0
freecell.pddl.0p_2a_0d.0,pfile1,2,1,15,0.5,0.052,0,0.04,0,0.012,1,0.0637546,0
freecell.pddl.0p_2a_0d.0,pfile1,2,2,12,1,0.062,0,0.05,0,0.012,0.979592,0.0729452,0
freecell.pddl.0p_2a_0d.0,pfile2,2,1,18,1,0.1,0,0.09,0.01,0,1,0.0164185,0
freecell.pddl.0p_2a_0d.0,pfile3,2,1,34,0.25,0.532,0.02,0.48,0.02,0.012,1,0.011944,0
