#SEARCH PARAMETERS:
#Initial robustness threshold:	0
#Max restart:	5
#Max iterations:	5
#Initial depth bound:	10
#Probes at depth:	60
#Neighborhood size:	5
#Initial fail bound:	32
#Min heuristic bias:	0.5
#Max heuristic bias:	1.5
#
#RELAXED PLAN PARAMETERS:
#Relaxed plan type: INCREMENTAL_ROBUSTNESS_RP
#ignore_poss_del_in_rp:	1
#use_lower_bound_in_rp:	1
#use_upper_bound_in_rp:	0
#use_robustness_threshold:	1
#clauses_from_rpg_for_false_preconditions:	1
#current_actions_affect_candidate_action:	1
#candidate_actions_affect_current_actions:	1
#
domain,problem,inc_amount,plan_id,plan_length,plan_robustness,total_time,search_time,rp_time,clause_time,wmc_time,rp_success_rate,rpg_better_supporting_actions_rate,rp_increasing_robustness_rate
satellite.pddl.0p_0a_3d.0,pfile1,3,1,8,0.25,0.013997,0,0,0,0.013997,1,0.220421,0
satellite.pddl.0p_0a_3d.0,pfile2,3,1,12,0.25,0.013997,0,0,0,0.013997,1,0.325949,0
satellite.pddl.0p_0a_3d.0,pfile3,3,1,10,0.25,0.014997,0,0,0,0.014997,1,0.198409,0
satellite.pddl.0p_0a_3d.0,pfile5,3,1,14,0.25,0.023997,0.01,0,0,0.013997,1,0.162644,0
satellite.pddl.0p_0a_3d.0,pfile6,3,1,19,0.25,0.064997,0,0.05,0,0.014997,1,0.112526,0
satellite.pddl.0p_0a_3d.0,pfile7,3,1,29,0.25,0.193997,0.02,0.16,0,0.013997,1,0.0962141,0
satellite.pddl.0p_0a_3d.0,pfile8,3,1,31,0.25,0.243997,0.01,0.22,0,0.013997,1,0.0841676,0
satellite.pddl.0p_0a_3d.0,pfile9,3,1,48,0.25,1.214,0.1,1.08,0.02,0.013998,1,0.0781317,0
satellite.pddl.0p_0a_3d.0,pfile10,3,1,57,0.25,1.934,0.06,1.86,0,0.013997,1,0.0719347,0
satellite.pddl.0p_0a_4d.0,pfile1,4,1,8,0.5,0.013997,0,0,0,0.013997,1,0.22498,0
satellite.pddl.0p_0a_4d.0,pfile2,4,1,13,0.5,0.013997,0,0,0,0.013997,1,0.238907,0
satellite.pddl.0p_0a_4d.0,pfile3,4,1,10,0.5,0.013997,0,0,0,0.013997,1,0.200257,0
satellite.pddl.0p_0a_4d.0,pfile5,4,1,14,0.5,0.023997,0,0.01,0,0.013997,1,0.153403,0
satellite.pddl.0p_0a_4d.0,pfile6,4,1,18,0.5,0.053997,0.01,0.03,0,0.013997,1,0.126515,0
satellite.pddl.0p_0a_4d.0,pfile7,4,1,26,0.25,0.143997,0.02,0.11,0,0.013997,1,0.0942363,0
satellite.pddl.0p_0a_4d.0,pfile8,4,1,29,0.5,0.243997,0.03,0.19,0.01,0.013997,1,0.074268,0
satellite.pddl.0p_0a_4d.0,pfile9,4,1,35,0.5,0.443997,0.03,0.4,0,0.013997,1,0.089849,0
satellite.pddl.0p_0a_4d.0,pfile10,4,1,40,0.5,0.433997,0.05,0.37,0,0.013997,1,0.0697991,0
satellite.pddl.0p_0a_5d.0,pfile1,4,1,8,0.5,0.013997,0,0,0,0.013997,1,0.238591,0
satellite.pddl.0p_0a_5d.0,pfile2,4,1,15,0.25,0.023997,0,0.01,0,0.013997,1,0.186143,0
satellite.pddl.0p_0a_5d.0,pfile3,4,1,10,0.5,0.013997,0,0,0,0.013997,1,0.206111,0
satellite.pddl.0p_0a_5d.0,pfile5,4,1,14,0.5,0.043997,0,0.03,0,0.013997,1,0.145867,0
satellite.pddl.0p_0a_5d.0,pfile6,4,1,20,0.25,0.073997,0.01,0.05,0,0.013997,1,0.124319,0
satellite.pddl.0p_0a_5d.0,pfile7,4,1,26,0.5,0.113997,0,0.1,0,0.013997,1,0.111261,0
satellite.pddl.0p_0a_5d.0,pfile8,4,1,34,0.25,0.413997,0.01,0.38,0.01,0.013997,1,0.0798767,0
satellite.pddl.0p_0a_5d.0,pfile9,4,1,37,0.5,0.453997,0.01,0.43,0,0.013997,1,0.0769743,0
satellite.pddl.0p_0a_5d.0,pfile10,4,1,38,0.5,0.453997,0.05,0.39,0,0.013997,1,0.0731157,0
satellite.pddl.0p_1a_0d.0,pfile1,1,1,10,0.5,0.013997,0,0,0,0.013997,1,0.2303,0
satellite.pddl.0p_1a_0d.0,pfile2,1,1,15,0.5,0.023997,0,0.01,0,0.013997,1,0.304368,0
satellite.pddl.0p_1a_0d.0,pfile3,1,1,21,0.5,0.043997,0,0.03,0,0.013997,1,0.197973,0
satellite.pddl.0p_1a_0d.0,pfile5,1,1,25,0.5,0.084997,0,0.07,0,0.014997,1,0.139844,0
satellite.pddl.0p_1a_0d.0,pfile6,1,1,28,0.5,0.103997,0.01,0.08,0,0.013997,1,0.11963,0
satellite.pddl.0p_1a_0d.0,pfile7,1,1,27,0.5,0.123997,0,0.11,0,0.013997,1,0.100044,0
satellite.pddl.0p_1a_0d.0,pfile8,1,1,34,0.5,0.233997,0.02,0.19,0.01,0.013997,1,0.0819065,0
satellite.pddl.0p_1a_0d.0,pfile9,1,1,48,0.5,0.443998,0.03,0.4,0,0.013998,1,0.0747781,0
satellite.pddl.0p_1a_0d.0,pfile10,1,1,45,0.5,0.443997,0.07,0.36,0,0.013997,1,0.0738911,0
satellite.pddl.0p_1a_1d.0,pfile1,2,1,9,0.5,0.013997,0,0,0,0.013997,1,0.242657,0
satellite.pddl.0p_1a_1d.0,pfile2,2,1,13,0.5,0.013997,0,0,0,0.013997,1,0.303346,0
satellite.pddl.0p_1a_1d.0,pfile3,2,1,13,0.5,0.013997,0,0,0,0.013997,1,0.235452,0
satellite.pddl.0p_1a_1d.0,pfile5,2,1,22,0.5,0.063997,0,0.05,0,0.013997,1,0.144808,0
satellite.pddl.0p_1a_1d.0,pfile6,2,1,23,0.5,0.073997,0,0.06,0,0.013997,1,0.125124,0
satellite.pddl.0p_1a_1d.0,pfile7,2,1,26,0.5,0.143997,0.01,0.11,0.01,0.013997,1,0.0954571,0
satellite.pddl.0p_1a_1d.0,pfile8,2,1,58,0.5,0.593997,0.04,0.54,0,0.013997,1,0.0764718,0
satellite.pddl.0p_1a_1d.0,pfile9,2,1,37,0.5,0.334997,0.06,0.26,0,0.014997,1,0.0750621,0
satellite.pddl.0p_1a_1d.0,pfile10,2,1,38,0.5,0.264997,0.03,0.22,0,0.014997,1,0.082346,0
satellite.pddl.0p_1a_2d.0,pfile1,3,1,8,0.25,0.013997,0,0,0,0.013997,1,0.197872,0
satellite.pddl.0p_1a_2d.0,pfile2,3,1,13,0.25,0.023997,0,0.01,0,0.013997,1,0.230966,0
satellite.pddl.0p_1a_2d.0,pfile3,3,1,10,0.25,0.023997,0,0.01,0,0.013997,1,0.210845,0
satellite.pddl.0p_1a_2d.0,pfile5,3,1,14,0.25,0.063997,0,0.05,0,0.013997,1,0.145048,0
satellite.pddl.0p_1a_2d.0,pfile6,3,1,18,0.25,0.104997,0.03,0.06,0,0.014997,1,0.129776,0
satellite.pddl.0p_1a_2d.0,pfile7,3,1,22,0.25,0.213998,0.01,0.19,0,0.013998,1,0.1007,0
satellite.pddl.0p_1a_2d.0,pfile8,3,1,30,0.25,1.164,0.05,1.1,0,0.013998,1,0.0673613,0
satellite.pddl.0p_1a_2d.0,pfile9,3,1,34,0.25,1.184,0.09,1.08,0,0.013997,1,0.061405,0
satellite.pddl.0p_1a_2d.0,pfile10,3,1,41,0.25,1.724,0.07,1.63,0.01,0.013997,1,0.0583854,0
satellite.pddl.0p_1a_3d.0,pfile1,4,1,9,0.5,0.023997,0,0.01,0,0.013997,1,0.210686,0
satellite.pddl.0p_1a_3d.0,pfile2,4,1,14,0.25,0.033997,0,0.01,0.01,0.013997,1,0.277746,0
satellite.pddl.0p_1a_3d.0,pfile3,4,1,17,0.5,0.083997,0,0.07,0,0.013997,1,0.194585,0
satellite.pddl.0p_1a_3d.0,pfile5,4,1,23,0.5,0.363997,0.01,0.34,0,0.013997,1,0.125486,0
satellite.pddl.0p_1a_3d.0,pfile6,4,1,26,0.5,0.293997,0.03,0.25,0,0.013997,1,0.132281,0
satellite.pddl.0p_1a_3d.0,pfile7,4,1,60,0.25,3.404,0.11,3.27,0.01,0.013997,1,0.104285,0
satellite.pddl.0p_1a_3d.0,pfile8,4,1,54,0.25,3.964,0.15,3.78,0.02,0.013997,1,0.0843758,0
satellite.pddl.0p_1a_3d.0,pfile9,4,1,90,0.25,11.684,0.36,11.29,0.02,0.013997,1,0.0801654,0
satellite.pddl.0p_1a_3d.0,pfile10,4,1,81,0.5,17.204,0.24,16.92,0.03,0.013997,1,0.0759661,0
satellite.pddl.0p_1a_4d.0,pfile1,5,1,8,0.25,0.013997,0,0,0,0.013997,1,0.227382,0
satellite.pddl.0p_1a_4d.0,pfile2,5,1,13,0.25,0.013997,0,0,0,0.013997,1,0.251313,0
satellite.pddl.0p_1a_4d.0,pfile3,5,1,10,0.25,0.013997,0,0,0,0.013997,1,0.202827,0
satellite.pddl.0p_1a_4d.0,pfile5,5,1,14,0.25,0.033997,0.01,0.01,0,0.013997,1,0.145404,0
satellite.pddl.0p_1a_4d.0,pfile6,5,1,18,0.25,0.053997,0,0.04,0,0.013997,1,0.139983,0
satellite.pddl.0p_1a_4d.0,pfile7,5,1,28,0.25,0.163997,0.01,0.14,0,0.013997,1,0.10725,0
satellite.pddl.0p_1a_4d.0,pfile8,5,1,38,0.125,0.723997,0.03,0.68,0,0.013997,1,0.0894556,0
satellite.pddl.0p_1a_4d.0,pfile9,5,1,49,0.125,1.934,0.09,1.81,0.02,0.013997,1,0.0958362,0
satellite.pddl.0p_1a_4d.0,pfile9,5,2,41,0.25,2.89799,0.18,2.67,0.02,0.027994,1,0.0850422,0
satellite.pddl.0p_1a_4d.0,pfile10,5,1,59,0.25,2.104,0.12,1.96,0.01,0.013997,1,0.0768989,0
satellite.pddl.0p_1a_5d.0,pfile1,5,1,8,0.125,0.013997,0,0,0,0.013997,1,0.188652,0
satellite.pddl.0p_1a_5d.0,pfile2,5,1,12,0.125,0.023997,0.01,0,0,0.013997,1,0.246042,0
satellite.pddl.0p_1a_5d.0,pfile3,5,1,10,0.125,0.033997,0,0.02,0,0.013997,1,0.176066,0
satellite.pddl.0p_1a_5d.0,pfile5,5,1,14,0.125,0.083997,0,0.07,0,0.013997,1,0.130636,0
satellite.pddl.0p_1a_5d.0,pfile6,5,1,18,0.125,0.153997,0.02,0.12,0,0.013997,1,0.120076,0
satellite.pddl.0p_1a_5d.0,pfile7,5,1,26,0.125,0.333997,0.02,0.29,0.01,0.013997,1,0.0983183,0
satellite.pddl.0p_1a_5d.0,pfile8,5,1,33,0.125,1.194,0.03,1.14,0.01,0.013997,1,0.0802641,0
satellite.pddl.0p_1a_5d.0,pfile9,5,1,47,0.125,3.774,0.18,3.56,0.02,0.013997,1,0.0752017,0
satellite.pddl.0p_1a_5d.0,pfile10,5,1,48,0.125,3.294,0.11,3.17,0,0.013997,1,0.0648501,0
satellite.pddl.0p_2a_0d.0,pfile1,2,1,11,0.5,0.013997,0,0,0,0.013997,1,0.222171,-nan
satellite.pddl.0p_2a_0d.0,pfile2,2,1,15,0.5,0.023997,0,0.01,0,0.013997,1,0.298724,0
satellite.pddl.0p_2a_0d.0,pfile3,2,1,19,0.5,0.043997,0,0.03,0,0.013997,1,0.206216,0
satellite.pddl.0p_2a_0d.0,pfile5,2,1,28,0.5,0.103997,0,0.09,0,0.013997,1,0.120372,0
satellite.pddl.0p_2a_0d.0,pfile6,2,1,33,0.25,0.153997,0.01,0.13,0,0.013997,1,0.116377,0
satellite.pddl.0p_2a_0d.0,pfile6,2,2,38,0.5,0.387994,0.04,0.32,0,0.027994,0.890244,0.100756,0
satellite.pddl.0p_2a_0d.0,pfile7,2,1,36,0.5,0.193997,0.01,0.17,0,0.013997,1,0.103616,0
satellite.pddl.0p_2a_0d.0,pfile8,2,1,94,0.5,1.374,0.1,1.26,0,0.013997,1,0.0789794,0
satellite.pddl.0p_2a_0d.0,pfile9,2,1,59,0.5,0.643997,0.06,0.56,0.01,0.013997,1,0.0783915,0
satellite.pddl.0p_2a_0d.0,pfile10,2,1,72,0.5,1.434,0.06,1.36,0,0.013997,1,0.0726635,0
satellite.pddl.0p_2a_1d.0,pfile1,3,1,9,0.5,0.013997,0,0,0,0.013997,1,0.242657,0
satellite.pddl.0p_2a_1d.0,pfile2,3,1,15,0.5,0.023997,0,0.01,0,0.013997,1,0.304368,0
satellite.pddl.0p_2a_1d.0,pfile3,3,1,13,0.5,0.023997,0,0.01,0,0.013997,1,0.229206,-nan
satellite.pddl.0p_2a_1d.0,pfile5,3,1,37,0.5,0.273997,0.02,0.23,0.01,0.013997,1,0.125662,0
satellite.pddl.0p_2a_1d.0,pfile6,3,1,40,0.5,0.233997,0.01,0.21,0,0.013997,1,0.123429,0
satellite.pddl.0p_2a_1d.0,pfile7,3,1,31,0.5,0.143997,0.01,0.11,0.01,0.013997,1,0.124868,0
satellite.pddl.0p_2a_1d.0,pfile8,3,1,45,0.5,0.423997,0.06,0.35,0,0.013997,1,0.0915864,0
satellite.pddl.0p_2a_1d.0,pfile9,3,1,68,0.5,1.004,0.09,0.89,0.01,0.013997,1,0.0830375,0
satellite.pddl.0p_2a_1d.0,pfile10,3,1,64,0.5,0.933997,0.05,0.87,0,0.013997,1,0.0781184,0
satellite.pddl.0p_2a_2d.0,pfile1,4,1,8,0.125,0.023997,0.01,0,0,0.013997,1,0.215559,0
satellite.pddl.0p_2a_2d.0,pfile2,4,1,12,0.125,0.013997,0,0,0,0.013997,1,0.317552,0
satellite.pddl.0p_2a_2d.0,pfile3,4,1,10,0.125,0.013997,0,0,0,0.013997,1,0.221963,0
satellite.pddl.0p_2a_2d.0,pfile5,4,1,14,0.125,0.043997,0,0.03,0,0.013997,1,0.142641,0
satellite.pddl.0p_2a_2d.0,pfile6,4,1,18,0.125,0.063997,0,0.05,0,0.013997,1,0.133871,0
satellite.pddl.0p_2a_2d.0,pfile7,4,1,27,0.125,0.223997,0.03,0.18,0,0.013997,1,0.10209,0
satellite.pddl.0p_2a_2d.0,pfile8,4,1,44,0.125,1.364,0.05,1.3,0,0.013997,1,0.0774438,0
satellite.pddl.0p_2a_2d.0,pfile9,4,1,39,0.125,0.813997,0.04,0.76,0,0.013997,1,0.0874645,0
satellite.pddl.0p_2a_2d.0,pfile10,4,1,42,0.125,0.963997,0.06,0.87,0.02,0.013997,1,0.0719804,0
satellite.pddl.0p_2a_3d.0,pfile1,5,1,8,0.125,0.013997,0,0,0,0.013997,1,0.210526,0
satellite.pddl.0p_2a_3d.0,pfile2,5,1,13,0.125,0.043997,0.01,0.02,0,0.013997,1,0.242179,0
satellite.pddl.0p_2a_3d.0,pfile3,5,1,10,0.125,0.033997,0,0.02,0,0.013997,1,0.185623,0
satellite.pddl.0p_2a_3d.0,pfile5,5,1,14,0.125,0.073997,0,0.06,0,0.013997,1,0.13682,0
satellite.pddl.0p_2a_3d.0,pfile6,5,1,18,0.125,0.153997,0.02,0.12,0,0.013997,1,0.120299,0
satellite.pddl.0p_2a_3d.0,pfile7,5,1,27,0.0625,0.593997,0.03,0.55,0,0.013997,1,0.0920772,0
satellite.pddl.0p_2a_3d.0,pfile7,5,2,26,0.125,1.06799,0.04,1,0,0.027994,1,0.0897145,0
satellite.pddl.0p_2a_3d.0,pfile8,5,1,29,0.125,0.813997,0.09,0.71,0,0.013997,1,0.0762195,0
satellite.pddl.0p_2a_3d.0,pfile9,5,1,33,0.125,1.084,0.06,1.01,0,0.013997,1,0.0726542,0
satellite.pddl.0p_2a_3d.0,pfile10,5,1,34,0.125,1.215,0.07,1.13,0,0.014997,1,0.0829307,0
satellite.pddl.0p_2a_4d.0,pfile1,6,1,8,0.0625,0.013997,0,0,0,0.013997,1,0.215559,0
satellite.pddl.0p_2a_4d.0,pfile2,6,1,12,0.0625,0.023997,0,0.01,0,0.013997,1,0.294254,0
satellite.pddl.0p_2a_4d.0,pfile3,6,1,10,0.0625,0.023997,0,0.01,0,0.013997,1,0.195127,0
satellite.pddl.0p_2a_4d.0,pfile5,6,1,14,0.0625,0.053997,0.01,0.02,0.01,0.013997,1,0.142436,0
satellite.pddl.0p_2a_4d.0,pfile6,6,1,20,0.0625,0.133997,0.01,0.11,0,0.013997,1,0.122338,0
satellite.pddl.0p_2a_4d.0,pfile7,6,1,26,0.0625,0.173997,0.02,0.14,0,0.013997,1,0.10598,0
satellite.pddl.0p_2a_4d.0,pfile8,6,1,36,0.0625,0.683997,0.02,0.65,0,0.013997,1,0.0783768,0
satellite.pddl.0p_2a_4d.0,pfile9,6,1,40,0.0625,0.683997,0.04,0.62,0.01,0.013997,1,0.0868008,0
satellite.pddl.0p_2a_4d.0,pfile10,6,1,48,0.0625,1.355,0.09,1.24,0.01,0.014997,1,0.075907,0
satellite.pddl.0p_2a_5d.0,pfile1,6,1,8,0.25,0.013997,0,0,0,0.013997,1,0.216974,0
satellite.pddl.0p_2a_5d.0,pfile2,6,1,13,0.25,0.023997,0,0.01,0,0.013997,1,0.30051,0
satellite.pddl.0p_2a_5d.0,pfile3,6,1,10,0.25,0.013997,0,0,0,0.013997,1,0.200471,0
satellite.pddl.0p_2a_5d.0,pfile5,6,1,14,0.25,0.043997,0,0.03,0,0.013997,1,0.145054,0
satellite.pddl.0p_2a_5d.0,pfile6,6,1,18,0.25,0.063997,0,0.05,0,0.013997,1,0.136435,0
satellite.pddl.0p_2a_5d.0,pfile7,6,1,27,0.25,0.173997,0,0.16,0,0.013997,1,0.105933,0
satellite.pddl.0p_2a_5d.0,pfile8,6,1,43,0.25,1.224,0.04,1.16,0.01,0.013997,1,0.0793177,0
satellite.pddl.0p_2a_5d.0,pfile9,6,1,37,0.25,0.603997,0.06,0.52,0.01,0.013997,1,0.0776802,0
satellite.pddl.0p_2a_5d.0,pfile10,6,1,57,0.25,2.084,0.12,1.92,0.03,0.013997,1,0.074126,0
satellite.pddl.0p_3a_0d.0,pfile1,3,1,9,0.25,0.023997,0,0.01,0,0.013997,1,0.21512,0
satellite.pddl.0p_3a_0d.0,pfile2,3,1,14,0.25,0.033997,0,0.02,0,0.013997,1,0.283344,0
satellite.pddl.0p_3a_0d.0,pfile3,3,1,16,0.25,0.053997,0,0.04,0,0.013997,1,0.195016,0
satellite.pddl.0p_3a_0d.0,pfile5,3,1,27,0.25,0.463997,0.02,0.43,0,0.013997,1,0.135457,0
satellite.pddl.0p_3a_0d.0,pfile6,3,1,22,0.25,0.223997,0,0.2,0.01,0.013997,1,0.119938,0
satellite.pddl.0p_3a_0d.0,pfile7,3,1,59,0.25,4.474,0.08,4.38,0,0.013997,1,0.0942238,0
satellite.pddl.0p_3a_0d.0,pfile8,3,1,44,0.125,2.715,0.08,2.62,0,0.014997,1,0.0754176,0
satellite.pddl.0p_3a_0d.0,pfile8,3,2,35,0.25,3.81799,0.14,3.64,0.01,0.027994,1,0.0695586,0
satellite.pddl.0p_3a_0d.0,pfile9,3,1,76,0.25,6.144,0.14,5.96,0.03,0.013997,1,0.0770447,0
satellite.pddl.0p_3a_0d.0,pfile10,3,1,82,0.125,32.144,0.38,31.71,0.04,0.013997,1,0.0528631,0
satellite.pddl.0p_3a_0d.0,pfile10,3,2,63,0.25,38.978,0.59,38.31,0.05,0.027994,1,0.0493881,0
satellite.pddl.0p_3a_1d.0,pfile1,4,1,8,0.125,0.013997,0,0,0,0.013997,1,0.197872,0
satellite.pddl.0p_3a_1d.0,pfile2,4,1,13,0.125,0.043997,0,0.03,0,0.013997,1,0.212354,0
satellite.pddl.0p_3a_1d.0,pfile3,4,1,10,0.125,0.033997,0,0.02,0,0.013997,1,0.179157,0
satellite.pddl.0p_3a_1d.0,pfile3,4,2,12,0.25,0.147994,0,0.12,0,0.027994,0.553191,0.109657,0
satellite.pddl.0p_3a_1d.0,pfile5,4,1,14,0.125,0.073997,0,0.06,0,0.013997,1,0.134474,0
satellite.pddl.0p_3a_1d.0,pfile6,4,1,18,0.125,0.143998,0.02,0.11,0,0.013998,1,0.109434,0
satellite.pddl.0p_3a_1d.0,pfile7,4,1,31,0.125,0.753997,0.06,0.68,0,0.013997,1,0.0805096,0
satellite.pddl.0p_3a_1d.0,pfile8,4,1,29,0.125,0.683997,0.05,0.62,0,0.013997,1,0.0743861,0
satellite.pddl.0p_3a_1d.0,pfile9,4,1,33,0.125,0.823997,0.06,0.75,0,0.013997,1,0.0770658,0
satellite.pddl.0p_3a_1d.0,pfile10,4,1,47,0.125,3.874,0.12,3.71,0.03,0.013997,1,0.0632818,0
satellite.pddl.0p_3a_2d.0,pfile1,5,1,16,0.125,0.053997,0,0.04,0,0.013997,1,0.17828,0
satellite.pddl.0p_3a_2d.0,pfile2,5,1,14,0.0625,0.053997,0.01,0.03,0,0.013997,1,0.27022,0
satellite.pddl.0p_3a_2d.0,pfile3,5,1,15,0.125,0.063997,0,0.05,0,0.013997,1,0.189755,0
satellite.pddl.0p_3a_2d.0,pfile5,5,1,21,0.125,0.343997,0.01,0.32,0,0.013997,1,0.12489,0
satellite.pddl.0p_3a_2d.0,pfile6,5,1,29,0.0625,0.573997,0.02,0.54,0,0.013997,1,0.13319,0
satellite.pddl.0p_3a_2d.0,pfile6,5,2,26,0.125,1.10799,0.03,1.05,0,0.027994,0.956989,0.0895335,0
satellite.pddl.0p_3a_2d.0,pfile7,5,1,40,0.0625,1.244,0.06,1.17,0,0.013997,1,0.115236,0
satellite.pddl.0p_3a_2d.0,pfile8,5,1,39,0.0625,2.305,0.12,2.17,0,0.014997,1,0.0935465,0
satellite.pddl.0p_3a_2d.0,pfile9,5,1,96,0.0625,22.384,0.43,21.88,0.06,0.013997,1,0.0828676,0
satellite.pddl.0p_3a_2d.0,pfile10,5,1,42,0.125,2.234,0.1,2.1,0.02,0.013997,1,0.0965636,0
satellite.pddl.0p_3a_3d.0,pfile1,6,1,8,0.125,0.013997,0,0,0,0.013997,1,0.227382,0
satellite.pddl.0p_3a_3d.0,pfile2,6,1,12,0.125,0.013997,0,0,0,0.013997,1,0.308418,0
satellite.pddl.0p_3a_3d.0,pfile3,6,1,10,0.125,0.023997,0.01,0,0,0.013997,1,0.205313,0
satellite.pddl.0p_3a_3d.0,pfile5,6,1,14,0.125,0.053997,0,0.04,0,0.013997,1,0.154567,0
satellite.pddl.0p_3a_3d.0,pfile6,6,1,19,0.125,0.083997,0.01,0.06,0,0.013997,1,0.135807,0
satellite.pddl.0p_3a_3d.0,pfile7,6,1,27,0.0625,0.233997,0.03,0.19,0,0.013997,1,0.0927901,0
satellite.pddl.0p_3a_3d.0,pfile7,6,2,28,0.125,0.507994,0.07,0.4,0.01,0.027994,0.986111,0.0847661,0
satellite.pddl.0p_3a_3d.0,pfile8,6,1,37,0.125,0.993997,0.03,0.95,0,0.013997,1,0.088167,0
satellite.pddl.0p_3a_3d.0,pfile9,6,1,36,0.125,0.713997,0.06,0.64,0,0.013997,1,0.0840239,0
satellite.pddl.0p_3a_3d.0,pfile10,6,1,53,0.0625,1.694,0.12,1.56,0,0.013997,1,0.066515,0
satellite.pddl.0p_3a_3d.0,pfile10,6,2,63,0.125,6.51799,0.27,6.21,0.01,0.027994,0.995885,0.0642644,0
satellite.pddl.0p_3a_4d.0,pfile1,7,1,8,0.03125,0.013997,0,0,0,0.013997,1,0.210526,0
satellite.pddl.0p_3a_4d.0,pfile2,7,1,13,0.015625,0.033997,0.01,0.01,0,0.013997,1,0.28761,0
satellite.pddl.0p_3a_4d.0,pfile3,7,1,10,0.03125,0.033997,0,0.02,0,0.013997,1,0.191823,0
satellite.pddl.0p_3a_4d.0,pfile5,7,1,14,0.03125,0.084997,0,0.07,0,0.014997,1,0.138096,0
satellite.pddl.0p_3a_4d.0,pfile6,7,1,18,0.03125,0.163997,0.01,0.14,0,0.013997,1,0.135248,0
satellite.pddl.0p_3a_4d.0,pfile7,7,1,31,0.03125,0.993997,0.07,0.89,0.02,0.013997,1,0.104415,0
satellite.pddl.0p_3a_4d.0,pfile8,7,1,33,0.015625,1.504,0.07,1.42,0,0.013997,1,0.0924569,0
satellite.pddl.0p_3a_4d.0,pfile8,7,2,44,0.03125,60.978,0.96,59.93,0.06,0.027994,0.789883,0.0688676,0
satellite.pddl.0p_3a_4d.0,pfile9,7,1,37,0.03125,1.524,0.07,1.44,0,0.013997,1,0.0896822,0
satellite.pddl.0p_3a_4d.0,pfile10,7,1,44,0.03125,3.734,0.17,3.55,0,0.013997,1,0.0876046,0
satellite.pddl.0p_3a_5d.0,pfile1,7,1,8,0.0625,0.013997,0,0,0,0.013997,1,0.224473,0
satellite.pddl.0p_3a_5d.0,pfile2,7,1,13,0.0625,0.023997,0,0.01,0,0.013997,1,0.247562,0
satellite.pddl.0p_3a_5d.0,pfile3,7,1,10,0.0625,0.023997,0,0.01,0,0.013997,1,0.19578,0
