#SEARCH PARAMETERS:
#Initial robustness threshold:	0
#Max restart:	5
#Max iterations:	5
#Initial depth bound:	10
#Probes at depth:	60
#Neighborhood size:	5
#Initial fail bound:	32
#Min heuristic bias:	0.5
#Max heuristic bias:	1.5
#
#RELAXED PLAN PARAMETERS:
#Relaxed plan type: ANNOTATIONS_FREE_FF_RP
#ignore_poss_del_in_rp:	1
#use_lower_bound_in_rp:	1
#use_upper_bound_in_rp:	0
#use_robustness_threshold:	1
#clauses_from_rpg_for_false_preconditions:	1
#current_actions_affect_candidate_action:	1
#candidate_actions_affect_current_actions:	1
#
domain,problem,inc_amount,plan_id,plan_length,plan_robustness,total_time,search_time,rp_time,clause_time,wmc_time,rp_success_rate,rpg_better_supporting_actions_rate,rp_increasing_robustness_rate
rover.pddl.0p_0a_3d.0,pfile10,3,2,35,0.5,0.197994,0.05,0.12,0,0.027994,1,-nan,-nan
rover.pddl.0p_0a_4d.0,pfile1,4,1,9,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.0p_0a_4d.0,pfile2,4,1,7,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.0p_0a_4d.0,pfile3,4,1,14,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.0p_0a_4d.0,pfile3,4,2,19,1,0.013997,0,0,0,0.013997,0.980769,-nan,-nan
rover.pddl.0p_0a_4d.0,pfile4,4,1,8,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.0p_0a_4d.0,pfile4,4,2,8,1,0.013997,0,0,0,0.013997,0.888889,-nan,-nan
rover.pddl.0p_0a_4d.0,pfile5,4,1,21,0.125,0.023997,0,0.01,0,0.013997,1,-nan,-nan
rover.pddl.0p_0a_4d.0,pfile6,4,1,41,0.125,0.053997,0.01,0.03,0,0.013997,1,-nan,-nan
rover.pddl.0p_0a_4d.0,pfile7,4,1,16,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.0p_0a_4d.0,pfile7,4,2,16,0.5,0.037994,0,0.01,0,0.027994,0.891892,-nan,-nan
rover.pddl.0p_0a_4d.0,pfile8,4,1,28,0.125,0.053997,0.01,0.02,0.01,0.013997,1,-nan,-nan
rover.pddl.0p_0a_4d.0,pfile8,4,2,30,0.25,0.107994,0.02,0.05,0.01,0.027994,0.964912,-nan,-nan
rover.pddl.0p_0a_4d.0,pfile9,4,1,38,0.125,0.063997,0,0.05,0,0.013997,1,-nan,-nan
rover.pddl.0p_0a_4d.0,pfile10,4,1,34,0.125,0.043997,0,0.03,0,0.013997,1,-nan,-nan
rover.pddl.0p_0a_5d.0,pfile1,5,1,10,0.125,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.0p_0a_5d.0,pfile1,5,2,14,0.25,0.027994,0,0,0,0.027994,0.972222,-nan,-nan
rover.pddl.0p_0a_5d.0,pfile2,5,1,8,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.0p_0a_5d.0,pfile3,5,1,28,0.0625,0.023997,0,0.01,0,0.013997,1,-nan,-nan
rover.pddl.0p_0a_5d.0,pfile3,5,2,14,0.25,0.047994,0,0.02,0,0.027994,1,-nan,-nan
rover.pddl.0p_0a_5d.0,pfile3,5,3,16,0.5,0.811991,0.07,0.67,0.03,0.041991,0.583595,-nan,-nan
rover.pddl.0p_0a_5d.0,pfile4,5,1,8,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.0p_0a_5d.0,pfile5,5,1,24,0.03125,0.023997,0,0.01,0,0.013997,1,-nan,-nan
rover.pddl.0p_0a_5d.0,pfile6,5,1,43,0.03125,0.073997,0.02,0.03,0.01,0.013997,1,-nan,-nan
rover.pddl.0p_0a_5d.0,pfile7,5,1,18,0.0625,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.0p_0a_5d.0,pfile7,5,2,20,0.125,0.927994,0.1,0.75,0.05,0.027994,0.519835,-nan,-nan
rover.pddl.0p_0a_5d.0,pfile8,5,1,32,0.0625,0.053997,0.01,0.03,0,0.013997,1,-nan,-nan
rover.pddl.0p_0a_5d.0,pfile8,5,2,28,0.125,0.117994,0.01,0.08,0,0.027994,0.858407,-nan,-nan
rover.pddl.0p_0a_5d.0,pfile9,5,1,34,0.03125,0.063997,0,0.05,0,0.013997,1,-nan,-nan
rover.pddl.0p_0a_5d.0,pfile10,5,1,37,0.03125,0.063997,0.01,0.04,0,0.013997,1,-nan,-nan
rover.pddl.0p_1a_1d.0,pfile1,2,1,10,1,0,0,0,0,0,0.8,-nan,-nan
rover.pddl.0p_1a_1d.0,pfile2,2,1,8,1,0,0,0,0,0,0.782609,-nan,-nan
rover.pddl.0p_1a_1d.0,pfile3,2,1,14,0.5,0.013997,0,0,0,0.013997,0.844444,-nan,-nan
rover.pddl.0p_1a_1d.0,pfile3,2,2,12,1,0.013997,0,0,0,0.013997,0.90625,-nan,-nan
rover.pddl.0p_1a_1d.0,pfile4,2,1,8,1,0,0,0,0,0,0.894737,-nan,-nan
rover.pddl.0p_1a_1d.0,pfile7,2,1,18,1,0.01,0.01,0,0,0,0.825397,-nan,-nan
rover.pddl.0p_1a_2d.0,pfile1,3,1,11,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.0p_1a_2d.0,pfile1,3,2,22,1,0.013997,0,0,0,0.013997,0.785714,-nan,-nan
rover.pddl.0p_1a_2d.0,pfile2,3,1,7,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.0p_1a_2d.0,pfile2,3,2,8,1,0.013997,0,0,0,0.013997,0.8,-nan,-nan
rover.pddl.0p_1a_2d.0,pfile3,3,1,11,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.0p_1a_2d.0,pfile3,3,2,12,1,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.0p_1a_2d.0,pfile4,3,1,8,1,0,0,0,0,0,1,-nan,-nan
rover.pddl.0p_1a_2d.0,pfile7,3,1,17,0.5,0.013997,0,0,0,0.013997,0.93617,-nan,-nan
rover.pddl.0p_1a_2d.0,pfile7,3,2,20,1,0.023997,0,0.01,0,0.013997,0.808219,-nan,-nan
rover.pddl.0p_1a_2d.0,pfile8,3,1,24,0.5,0.033997,0,0.02,0,0.013997,1,-nan,-nan
rover.pddl.0p_1a_3d.0,pfile1,4,1,16,1,0,0,0,0,0,1,-nan,-nan
rover.pddl.0p_1a_3d.0,pfile2,4,1,8,1,0,0,0,0,0,0.9,-nan,-nan
rover.pddl.0p_1a_3d.0,pfile3,4,1,14,1,0,0,0,0,0,0.930233,-nan,-nan
rover.pddl.0p_1a_3d.0,pfile4,4,1,8,1,0,0,0,0,0,0.894737,-nan,-nan
rover.pddl.0p_1a_4d.0,pfile2,5,1,8,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.0p_1a_4d.0,pfile2,5,2,8,0.5,0.027994,0,0,0,0.027994,0.8,-nan,-nan
rover.pddl.0p_1a_5d.0,pfile1,6,1,16,0.125,0.013997,0,0,0,0.013997,0.814815,-nan,-nan
rover.pddl.0p_1a_5d.0,pfile1,6,2,10,0.25,0.037994,0,0.01,0,0.027994,0.512658,-nan,-nan
rover.pddl.0p_1a_5d.0,pfile2,6,1,8,0.25,0.013997,0,0,0,0.013997,0.782609,-nan,-nan
rover.pddl.0p_1a_5d.0,pfile3,6,1,16,0.125,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.0p_1a_5d.0,pfile4,6,1,8,0.5,0.013997,0,0,0,0.013997,0.894737,-nan,-nan
rover.pddl.0p_1a_5d.0,pfile7,6,1,18,0.25,0.023997,0.01,0,0,0.013997,0.972603,-nan,-nan
rover.pddl.0p_1a_5d.0,pfile8,6,1,38,0.03125,0.053997,0,0.03,0.01,0.013997,1,-nan,-nan
rover.pddl.0p_1a_5d.0,pfile9,6,1,42,0.0625,0.083997,0.01,0.06,0,0.013997,1,-nan,-nan
rover.pddl.0p_1a_5d.0,pfile10,6,1,48,0.03125,0.103997,0,0.09,0,0.013997,0.983784,-nan,-nan
rover.pddl.0p_2a_0d.0,pfile3,2,1,12,1,0,0,0,0,0,0.935484,-nan,-nan
rover.pddl.0p_2a_0d.0,pfile4,2,1,8,1,0,0,0,0,0,1,-nan,-nan
rover.pddl.1p_0a_0d.0,pfile1,1,1,10,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_0d.0,pfile2,1,1,8,1,0,0,0,0,0,1,-nan,-nan
rover.pddl.1p_0a_0d.0,pfile3,1,1,9,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_0d.0,pfile4,1,1,8,1,0,0,0,0,0,1,-nan,-nan
rover.pddl.1p_0a_0d.0,pfile5,1,1,21,0.5,0.022997,0,0.01,0,0.012997,1,-nan,-nan
rover.pddl.1p_0a_0d.0,pfile6,1,1,33,0.5,0.033997,0,0.01,0.01,0.013997,1,-nan,-nan
rover.pddl.1p_0a_0d.0,pfile7,1,1,16,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_0d.0,pfile8,1,1,24,0.5,0.033997,0,0.02,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_0d.0,pfile9,1,1,36,0.5,0.053997,0.02,0.02,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_0d.0,pfile10,1,1,31,0.5,0.043997,0,0.03,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_1d.0,pfile1,2,1,10,1,0,0,0,0,0,1,-nan,-nan
rover.pddl.1p_0a_1d.0,pfile2,2,1,8,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_1d.0,pfile3,2,1,12,0.5,0.023997,0,0.01,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_1d.0,pfile4,2,1,8,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_1d.0,pfile5,2,1,24,0.5,0.023997,0,0.01,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_1d.0,pfile6,2,1,53,0.5,0.073997,0.01,0.04,0.01,0.013997,1,-nan,-nan
rover.pddl.1p_0a_1d.0,pfile7,2,1,20,0.5,0.033997,0.01,0.01,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_1d.0,pfile8,2,1,31,0.5,0.053997,0,0.04,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_1d.0,pfile9,2,1,41,0.5,0.063997,0.01,0.04,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_1d.0,pfile10,2,1,37,0.5,0.053997,0,0.04,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_2d.0,pfile1,3,1,10,0.125,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_2d.0,pfile1,3,2,16,0.25,0.027994,0,0,0,0.027994,1,-nan,-nan
rover.pddl.1p_0a_2d.0,pfile2,3,1,8,0.5,0.023997,0,0.01,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_2d.0,pfile3,3,1,12,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_2d.0,pfile4,3,1,8,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_2d.0,pfile5,3,1,23,0.125,0.023997,0.01,0,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_2d.0,pfile6,3,1,39,0.125,0.053997,0,0.03,0.01,0.013997,1,-nan,-nan
rover.pddl.1p_0a_2d.0,pfile7,3,1,17,0.125,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_2d.0,pfile7,3,2,18,0.25,0.037994,0,0.01,0,0.027994,0.819672,-nan,-nan
rover.pddl.1p_0a_2d.0,pfile8,3,1,26,0.25,0.033997,0,0.02,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_2d.0,pfile9,3,1,33,0.125,0.063997,0.01,0.03,0.01,0.013997,1,-nan,-nan
rover.pddl.1p_0a_2d.0,pfile10,3,1,35,0.125,0.053997,0,0.04,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_3d.0,pfile1,4,1,14,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_3d.0,pfile1,4,2,20,0.5,0.026994,0,0,0,0.026994,0.964286,-nan,-nan
rover.pddl.1p_0a_3d.0,pfile2,4,1,8,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_3d.0,pfile3,4,1,13,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_3d.0,pfile3,4,2,17,0.5,0.027994,0,0,0,0.027994,0.895833,-nan,-nan
rover.pddl.1p_0a_3d.0,pfile4,4,1,8,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_3d.0,pfile4,4,2,8,0.5,0.037994,0,0.01,0,0.027994,0.615385,-nan,-nan
rover.pddl.1p_0a_3d.0,pfile5,4,1,22,0.125,0.023997,0,0.01,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_3d.0,pfile6,4,1,39,0.125,0.043997,0,0.01,0.02,0.013997,1,-nan,-nan
rover.pddl.1p_0a_3d.0,pfile7,4,1,20,0.25,0.033997,0,0.02,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_3d.0,pfile8,4,1,26,0.125,0.043997,0,0.02,0.01,0.013997,1,-nan,-nan
rover.pddl.1p_0a_3d.0,pfile8,4,2,28,0.25,0.157994,0.01,0.11,0.01,0.027994,0.733696,-nan,-nan
rover.pddl.1p_0a_3d.0,pfile9,4,1,46,0.125,0.093997,0.02,0.05,0.01,0.013997,1,-nan,-nan
rover.pddl.1p_0a_3d.0,pfile10,4,1,49,0.125,0.073997,0,0.06,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_4d.0,pfile1,5,1,14,0.125,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_4d.0,pfile1,5,2,12,0.25,0.027994,0,0,0,0.027994,0.878788,-nan,-nan
rover.pddl.1p_0a_4d.0,pfile2,5,1,8,0.125,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_4d.0,pfile2,5,2,8,0.25,0.037994,0,0.01,0,0.027994,1,-nan,-nan
rover.pddl.1p_0a_4d.0,pfile3,5,1,19,0.0625,0.023997,0.01,0,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_4d.0,pfile3,5,2,14,0.125,0.037994,0.01,0,0,0.027994,1,-nan,-nan
rover.pddl.1p_0a_4d.0,pfile4,5,1,8,0.25,0.012997,0,0,0,0.012997,1,-nan,-nan
rover.pddl.1p_0a_4d.0,pfile5,5,1,26,0.0625,0.033997,0,0.02,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_4d.0,pfile6,5,1,41,0.0625,0.063997,0.01,0.03,0.01,0.013997,1,-nan,-nan
rover.pddl.1p_0a_4d.0,pfile7,5,1,24,0.0625,0.022997,0,0.01,0,0.012997,1,-nan,-nan
rover.pddl.1p_0a_4d.0,pfile7,5,2,18,0.125,0.056994,0,0.03,0,0.026994,0.943396,-nan,-nan
rover.pddl.1p_0a_4d.0,pfile7,5,3,18,0.25,0.080991,0,0.04,0,0.040991,0.826923,-nan,-nan
rover.pddl.1p_0a_4d.0,pfile8,5,1,30,0.125,0.053997,0,0.04,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_4d.0,pfile9,5,1,34,0.0625,0.063997,0.01,0.04,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_4d.0,pfile10,5,1,39,0.0625,0.083997,0,0.07,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_5d.0,pfile1,6,1,12,0.125,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_5d.0,pfile1,6,2,12,0.1875,0.026994,0,0,0,0.026994,0.78125,-nan,-nan
rover.pddl.1p_0a_5d.0,pfile1,6,3,12,0.25,0.050991,0.01,0,0,0.040991,0.642857,-nan,-nan
rover.pddl.1p_0a_5d.0,pfile2,6,1,8,0.25,0.023997,0,0.01,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_5d.0,pfile3,6,1,10,0.0625,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_5d.0,pfile3,6,2,10,0.125,0.027994,0,0,0,0.027994,0.785714,-nan,-nan
rover.pddl.1p_0a_5d.0,pfile4,6,1,8,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_5d.0,pfile5,6,1,22,0.0625,0.023997,0,0.01,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_5d.0,pfile6,6,1,34,0.03125,0.053997,0,0.03,0.01,0.013997,1,-nan,-nan
rover.pddl.1p_0a_5d.0,pfile6,6,2,34,0.0625,0.256994,0.03,0.18,0.02,0.026994,0.476571,-nan,-nan
rover.pddl.1p_0a_5d.0,pfile7,6,1,18,0.0625,0.023997,0,0.01,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_5d.0,pfile7,6,2,18,0.125,0.066994,0.01,0.02,0.01,0.026994,0.406349,-nan,-nan
rover.pddl.1p_0a_5d.0,pfile8,6,1,28,0.03125,0.043997,0,0.02,0.01,0.013997,1,-nan,-nan
rover.pddl.1p_0a_5d.0,pfile9,6,1,30,0.03125,0.043997,0.01,0.02,0,0.013997,1,-nan,-nan
rover.pddl.1p_0a_5d.0,pfile10,6,1,34,0.03125,0.053997,0,0.04,0,0.013997,1,-nan,-nan
rover.pddl.1p_1a_0d.0,pfile3,2,1,12,0.5,0.013997,0,0,0,0.013997,0.935484,-nan,-nan
rover.pddl.1p_1a_0d.0,pfile4,2,1,8,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.1p_1a_1d.0,pfile1,3,1,9,0.25,0.013997,0,0,0,0.013997,0.785714,-nan,-nan
rover.pddl.1p_1a_1d.0,pfile2,3,1,8,0.5,0.013997,0,0,0,0.013997,0.782609,-nan,-nan
rover.pddl.1p_1a_1d.0,pfile3,3,1,10,0.25,0.013997,0,0,0,0.013997,0.96,-nan,-nan
rover.pddl.1p_1a_1d.0,pfile4,3,1,8,0.25,0.013997,0,0,0,0.013997,0.894737,-nan,-nan
rover.pddl.1p_1a_1d.0,pfile7,3,1,20,0.25,0.033997,0,0.02,0,0.013997,1,-nan,-nan
rover.pddl.1p_1a_1d.0,pfile8,3,1,33,0.25,0.053997,0.01,0.03,0,0.013997,1,-nan,-nan
rover.pddl.1p_1a_1d.0,pfile9,3,1,40,0.25,0.073997,0.01,0.05,0,0.013997,0.979866,-nan,-nan
rover.pddl.1p_1a_1d.0,pfile10,3,1,63,0.25,0.133997,0.01,0.11,0,0.013997,0.98855,-nan,-nan
rover.pddl.1p_1a_3d.0,pfile1,5,1,10,1,0,0,0,0,0,1,-nan,-nan
rover.pddl.1p_1a_3d.0,pfile2,5,1,8,0.5,0.012997,0,0,0,0.012997,0.9,-nan,-nan
rover.pddl.1p_1a_3d.0,pfile3,5,1,12,1,0,0,0,0,0,1,-nan,-nan
rover.pddl.1p_1a_3d.0,pfile4,5,1,8,1,0,0,0,0,0,1,-nan,-nan
rover.pddl.1p_1a_3d.0,pfile7,5,1,20,0.5,0.023997,0,0,0.01,0.013997,1,-nan,-nan
rover.pddl.1p_2a_0d.0,pfile4,3,1,8,1,0,0,0,0,0,0.809524,-nan,-nan
rover.pddl.1p_2a_1d.0,pfile3,4,1,12,1,0,0,0,0,0,0.966667,-nan,-nan
rover.pddl.1p_2a_1d.0,pfile4,4,1,8,1,0,0,0,0,0,1,-nan,-nan
rover.pddl.1p_2a_2d.0,pfile1,5,1,12,0.25,0.013997,0,0,0,0.013997,0.794872,-nan,-nan
rover.pddl.1p_2a_2d.0,pfile1,5,2,10,0.5,0.027994,0,0,0,0.027994,0.666667,-nan,-nan
rover.pddl.1p_2a_2d.0,pfile2,5,1,8,0.25,0.013997,0,0,0,0.013997,0.782609,-nan,-nan
rover.pddl.1p_2a_2d.0,pfile2,5,2,8,0.5,0.027994,0,0,0,0.027994,0.727273,-nan,-nan
rover.pddl.1p_2a_2d.0,pfile3,5,1,13,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.1p_2a_2d.0,pfile4,5,1,8,0.5,0.013997,0,0,0,0.013997,0.944444,-nan,-nan
rover.pddl.1p_2a_2d.0,pfile7,5,1,18,0.125,0.023997,0,0.01,0,0.013997,0.83871,-nan,-nan
rover.pddl.1p_2a_2d.0,pfile7,5,2,18,0.25,0.057994,0,0.03,0,0.027994,0.793651,-nan,-nan
rover.pddl.1p_3a_3d.0,pfile3,7,1,13,0.5,0.013997,0,0,0,0.013997,0.969697,-nan,-nan
rover.pddl.1p_3a_3d.0,pfile4,7,1,8,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.2p_0a_0d.0,pfile1,2,1,22,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.2p_0a_0d.0,pfile2,2,1,8,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.2p_0a_0d.0,pfile3,2,1,13,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.2p_0a_0d.0,pfile4,2,1,8,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
rover.pddl.2p_0a_0d.0,pfile5,2,1,27,0.5,0.023997,0,0.01,0,0.013997,1,-nan,-nan
rover.pddl.2p_0a_0d.0,pfile6,2,1,40,0.5,0.053997,0,0.03,0.01,0.013997,1,-nan,-nan
rover.pddl.2p_0a_0d.0,pfile7,2,1,18,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
