#SEARCH PARAMETERS:
#Initial robustness threshold:	0
#Max restart:	5
#Max iterations:	5
#Initial depth bound:	10
#Probes at depth:	60
#Neighborhood size:	5
#Initial fail bound:	32
#Min heuristic bias:	0.5
#Max heuristic bias:	1.5
#
#RELAXED PLAN PARAMETERS:
#Relaxed plan type: ANNOTATIONS_FREE_FF_RP
#ignore_poss_del_in_rp:	1
#use_lower_bound_in_rp:	1
#use_upper_bound_in_rp:	0
#use_robustness_threshold:	1
#clauses_from_rpg_for_false_preconditions:	1
#current_actions_affect_candidate_action:	1
#candidate_actions_affect_current_actions:	1
#
domain,problem,inc_amount,plan_id,plan_length,plan_robustness,total_time,search_time,rp_time,clause_time,wmc_time,rp_success_rate,rpg_better_supporting_actions_rate,rp_increasing_robustness_rate
driverlog.pddl.1p_0a_0d.0,pfile2,1,1,13,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_0d.0,pfile3,1,1,12,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_0d.0,pfile4,1,1,15,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_0d.0,pfile5,1,1,17,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_0d.0,pfile6,1,1,8,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_0d.0,pfile7,1,1,15,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_0d.0,pfile8,1,1,20,0.5,0.023997,0,0.01,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_0d.0,pfile9,1,1,18,0.5,0.014997,0,0,0,0.014997,1,-nan,-nan
driverlog.pddl.1p_0a_0d.0,pfile10,1,1,31,0.5,0.043997,0.01,0.02,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_1d.0,pfile1,2,1,8,1,0,0,0,0,0,1,-nan,-nan
driverlog.pddl.1p_0a_1d.0,pfile2,2,1,15,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_1d.0,pfile3,2,1,11,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_1d.0,pfile4,2,1,12,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_1d.0,pfile5,2,1,17,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_1d.0,pfile6,2,1,12,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_1d.0,pfile7,2,1,15,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_1d.0,pfile8,2,1,23,0.25,0.023997,0,0.01,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_1d.0,pfile8,2,2,19,0.5,0.047994,0,0.02,0,0.027994,0.983607,-nan,-nan
driverlog.pddl.1p_0a_1d.0,pfile9,2,1,44,0.5,0.053997,0,0.04,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_1d.0,pfile10,2,1,17,0.25,0.023997,0,0.01,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_1d.0,pfile10,2,2,16,0.5,0.036994,0,0.01,0,0.026994,1,-nan,-nan
driverlog.pddl.1p_0a_2d.0,pfile1,3,1,8,1,0,0,0,0,0,1,-nan,-nan
driverlog.pddl.1p_0a_2d.0,pfile2,3,1,16,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_2d.0,pfile3,3,1,13,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_2d.0,pfile4,3,1,17,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_2d.0,pfile5,3,1,17,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_2d.0,pfile6,3,1,10,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_2d.0,pfile7,3,1,16,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_2d.0,pfile8,3,1,20,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_2d.0,pfile9,3,1,43,0.25,0.053997,0.01,0.03,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_2d.0,pfile10,3,1,18,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_3d.0,pfile1,4,1,8,1,0,0,0,0,0,1,-nan,-nan
driverlog.pddl.1p_0a_3d.0,pfile2,4,1,17,0.25,0.023997,0,0,0.01,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_3d.0,pfile3,4,1,13,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_3d.0,pfile4,4,1,18,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_3d.0,pfile5,4,1,22,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_3d.0,pfile6,4,1,10,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_3d.0,pfile7,4,1,15,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_3d.0,pfile8,4,1,20,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_3d.0,pfile9,4,1,27,0.125,0.023997,0,0.01,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_3d.0,pfile9,4,2,22,0.25,0.056994,0.01,0.02,0,0.026994,1,-nan,-nan
driverlog.pddl.1p_0a_3d.0,pfile10,4,1,17,0.25,0.023997,0.01,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_4d.0,pfile1,5,1,3,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_4d.0,pfile2,5,1,13,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_4d.0,pfile3,5,1,16,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_4d.0,pfile3,5,2,12,0.5,0.047994,0,0.02,0,0.027994,0.375546,-nan,-nan
driverlog.pddl.1p_0a_4d.0,pfile4,5,1,17,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_4d.0,pfile4,5,2,15,0.5,0.036994,0,0.01,0,0.026994,0.961538,-nan,-nan
driverlog.pddl.1p_0a_4d.0,pfile5,5,1,16,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_4d.0,pfile6,5,1,8,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_4d.0,pfile7,5,1,14,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_4d.0,pfile7,5,2,14,0.5,0.037994,0,0.01,0,0.027994,0.7,-nan,-nan
driverlog.pddl.1p_0a_4d.0,pfile8,5,1,18,0.25,0.023997,0,0.01,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_4d.0,pfile9,5,1,20,0.25,0.023997,0,0.01,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_4d.0,pfile10,5,1,19,0.5,0.033997,0.01,0.01,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_5d.0,pfile1,6,1,8,0.25,0.023997,0,0.01,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_5d.0,pfile2,6,1,20,0.0625,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_5d.0,pfile3,6,1,13,0.125,0.023997,0,0.01,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_5d.0,pfile4,6,1,18,0.0625,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_5d.0,pfile5,6,1,21,0.0625,0.023997,0,0.01,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_5d.0,pfile6,6,1,12,0.125,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_5d.0,pfile7,6,1,16,0.0625,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_5d.0,pfile8,6,1,22,0.0625,0.033997,0,0.01,0.01,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_5d.0,pfile9,6,1,22,0.0625,0.043997,0,0.03,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_5d.0,pfile10,6,1,20,0.0625,0.033997,0,0.02,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_0a_5d.0,pfile10,6,2,18,0.125,0.057994,0,0.03,0,0.027994,0.923077,-nan,-nan
driverlog.pddl.1p_1a_1d.0,pfile1,3,1,8,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_1a_1d.0,pfile1,3,2,8,1,0.013997,0,0,0,0.013997,0.941176,-nan,-nan
driverlog.pddl.1p_1a_1d.0,pfile2,3,1,16,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_1a_1d.0,pfile2,3,2,26,0.5,0.037994,0,0.01,0,0.027994,0.929293,-nan,-nan
driverlog.pddl.1p_1a_1d.0,pfile3,3,1,13,1,0,0,0,0,0,1,-nan,-nan
driverlog.pddl.1p_1a_1d.0,pfile4,3,1,18,0.25,0.023997,0,0.01,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_1a_1d.0,pfile4,3,2,17,0.5,0.047994,0.01,0.01,0,0.027994,1,-nan,-nan
driverlog.pddl.1p_1a_1d.0,pfile4,3,3,17,1,0.047994,0.01,0.01,0,0.027994,0.977273,-nan,-nan
driverlog.pddl.1p_1a_1d.0,pfile5,3,1,18,0.5,0.023997,0,0.01,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_1a_1d.0,pfile6,3,1,10,0.5,0.023997,0,0.01,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_1a_1d.0,pfile7,3,1,16,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_1a_1d.0,pfile8,3,1,19,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_1a_1d.0,pfile9,3,1,27,0.125,0.023997,0.01,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_1a_1d.0,pfile9,3,2,34,0.25,0.066994,0.03,0.01,0,0.026994,0.947826,-nan,-nan
driverlog.pddl.1p_1a_1d.0,pfile9,3,3,48,0.5,0.130991,0.05,0.04,0,0.040991,0.862245,-nan,-nan
driverlog.pddl.1p_1a_1d.0,pfile10,3,1,18,0.5,0.023997,0,0.01,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_1a_1d.0,pfile10,3,2,43,1,0.053997,0.01,0.02,0.01,0.013997,0.926316,-nan,-nan
driverlog.pddl.1p_1a_2d.0,pfile1,4,1,8,1,0,0,0,0,0,1,-nan,-nan
driverlog.pddl.1p_1a_3d.0,pfile1,5,1,4,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_1a_3d.0,pfile3,5,1,12,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_1a_3d.0,pfile5,5,1,17,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_1a_3d.0,pfile7,5,1,17,0.25,0.023997,0.01,0,0,0.013997,0.883333,-nan,-nan
driverlog.pddl.1p_1a_4d.0,pfile1,6,1,4,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_1a_5d.0,pfile1,7,1,8,1,0,0,0,0,0,1,-nan,-nan
driverlog.pddl.1p_2a_0d.0,pfile2,3,1,18,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_2a_0d.0,pfile3,3,1,13,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_2a_0d.0,pfile4,3,1,13,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_2a_0d.0,pfile5,3,1,20,0.25,0.023997,0,0.01,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_2a_0d.0,pfile6,3,1,13,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_2a_0d.0,pfile7,3,1,26,0.25,0.023997,0.01,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_2a_0d.0,pfile8,3,1,18,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_2a_0d.0,pfile10,3,1,17,0.5,0.023997,0,0.01,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_2a_1d.0,pfile1,4,1,8,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_2a_1d.0,pfile1,4,2,8,0.5,0.027994,0,0,0,0.027994,0.941176,-nan,-nan
driverlog.pddl.1p_2a_1d.0,pfile3,4,1,13,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_2a_1d.0,pfile5,4,1,20,0.5,0.023997,0,0.01,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_2a_1d.0,pfile7,4,1,19,0.125,0.023997,0,0.01,0,0.013997,0.933333,-nan,-nan
driverlog.pddl.1p_2a_1d.0,pfile9,4,1,34,0.125,0.033997,0.01,0.01,0,0.013997,0.949153,-nan,-nan
driverlog.pddl.1p_2a_1d.0,pfile10,4,1,22,0.125,0.113997,0,0.1,0,0.013997,0.717325,-nan,-nan
driverlog.pddl.1p_2a_2d.0,pfile8,5,1,21,0.25,0.023997,0.01,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_2a_3d.0,pfile8,6,1,19,0.5,0.033997,0,0.02,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_3a_1d.0,pfile1,5,1,5,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.1p_3a_4d.0,pfile1,8,1,8,1,0,0,0,0,0,1,-nan,-nan
driverlog.pddl.1p_3a_5d.0,pfile1,9,1,4,0.5,0.023997,0,0.01,0,0.013997,1,-nan,-nan
driverlog.pddl.2p_0a_0d.0,pfile1,2,1,8,1,0,0,0,0,0,1,-nan,-nan
driverlog.pddl.2p_0a_0d.0,pfile3,2,1,8,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.2p_0a_0d.0,pfile5,2,1,22,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.2p_0a_0d.0,pfile7,2,1,13,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.2p_0a_0d.0,pfile10,2,1,17,0.5,0.023997,0,0.01,0,0.013997,1,-nan,-nan
driverlog.pddl.2p_0a_1d.0,pfile1,3,1,5,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.2p_0a_1d.0,pfile3,3,1,12,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.2p_0a_1d.0,pfile4,3,1,24,0.25,0.023997,0,0.01,0,0.013997,1,-nan,-nan
driverlog.pddl.2p_0a_1d.0,pfile5,3,1,20,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.2p_0a_1d.0,pfile6,3,1,18,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.2p_0a_1d.0,pfile7,3,1,15,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.2p_0a_1d.0,pfile8,3,1,20,0.25,0.023997,0,0.01,0,0.013997,1,-nan,-nan
driverlog.pddl.2p_0a_1d.0,pfile9,3,1,25,0.25,0.363997,0,0.29,0.06,0.013997,1,-nan,-nan
driverlog.pddl.2p_0a_1d.0,pfile10,3,1,17,0.5,0.023997,0,0.01,0,0.013997,1,-nan,-nan
driverlog.pddl.2p_0a_2d.0,pfile1,4,1,8,1,0,0,0,0,0,1,-nan,-nan
driverlog.pddl.2p_0a_2d.0,pfile2,4,1,17,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.2p_0a_2d.0,pfile3,4,1,11,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.2p_0a_2d.0,pfile4,4,1,13,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.2p_0a_2d.0,pfile5,4,1,23,0.25,0.023997,0,0.01,0,0.013997,1,-nan,-nan
driverlog.pddl.2p_0a_2d.0,pfile6,4,1,12,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.2p_0a_2d.0,pfile7,4,1,16,0.25,0.023997,0.01,0,0,0.013997,1,-nan,-nan
driverlog.pddl.2p_0a_2d.0,pfile8,4,1,21,0.25,0.023997,0,0.01,0,0.013997,1,-nan,-nan
driverlog.pddl.2p_0a_2d.0,pfile9,4,1,27,0.25,0.033997,0.01,0.01,0,0.013997,1,-nan,-nan
driverlog.pddl.2p_0a_2d.0,pfile10,4,1,16,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.2p_0a_3d.0,pfile1,5,1,8,1,0,0,0,0,0,1,-nan,-nan
driverlog.pddl.2p_0a_3d.0,pfile2,5,1,15,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.2p_0a_3d.0,pfile3,5,1,11,0.5,0.023997,0,0.01,0,0.013997,1,-nan,-nan
driverlog.pddl.2p_0a_3d.0,pfile4,5,1,16,0.125,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.2p_0a_3d.0,pfile4,5,2,12,0.25,0.027994,0,0,0,0.027994,0.96,-nan,-nan
driverlog.pddl.2p_0a_3d.0,pfile5,5,1,16,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.2p_0a_3d.0,pfile6,5,1,12,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.2p_0a_3d.0,pfile7,5,1,15,0.125,0.013997,0,0,0,0.013997,1,-nan,-nan
driverlog.pddl.2p_0a_3d.0,pfile7,5,2,21,0.5,0.077994,0.02,0.03,0,0.027994,0.416342,-nan,-nan
