#SEARCH PARAMETERS:
#Initial robustness threshold:	0
#Max restart:	5
#Max iterations:	5
#Initial depth bound:	10
#Probes at depth:	60
#Neighborhood size:	5
#Initial fail bound:	32
#Min heuristic bias:	0.5
#Max heuristic bias:	1.5
#
#RELAXED PLAN PARAMETERS:
#Relaxed plan type: ANNOTATIONS_FREE_FF_RP
#ignore_poss_del_in_rp:	1
#use_lower_bound_in_rp:	1
#use_upper_bound_in_rp:	0
#use_robustness_threshold:	1
#clauses_from_rpg_for_false_preconditions:	1
#current_actions_affect_candidate_action:	1
#candidate_actions_affect_current_actions:	1
#
domain,problem,inc_amount,plan_id,plan_length,plan_robustness,total_time,search_time,rp_time,clause_time,wmc_time,rp_success_rate,rpg_better_supporting_actions_rate,rp_increasing_robustness_rate
depots.pddl.1p_0a_0d.0,pfile1,1,1,10,1,0,0,0,0,0,1,-nan,-nan
depots.pddl.1p_0a_0d.0,pfile2,1,1,16,1,0,0,0,0,0,1,-nan,-nan
depots.pddl.1p_0a_0d.0,pfile3,1,1,240,1,0.72,0.08,0.6,0.04,0,1,-nan,-nan
depots.pddl.1p_0a_0d.0,pfile5,1,1,437,1,19.47,2.23,16.53,0.71,0,1,-nan,-nan
depots.pddl.1p_0a_0d.0,pfile7,1,1,37,1,0.35,0.06,0.26,0.03,0,1,-nan,-nan
depots.pddl.1p_0a_0d.0,pfile8,1,1,71,1,0.23,0.02,0.15,0.06,0,1,-nan,-nan
depots.pddl.1p_0a_0d.0,pfile10,1,1,93,1,0.25,0.02,0.19,0.04,0,1,-nan,-nan
depots.pddl.1p_0a_1d.0,pfile1,2,1,9,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
depots.pddl.1p_0a_1d.0,pfile2,2,1,13,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
depots.pddl.1p_0a_1d.0,pfile3,2,1,83,0.5,3.104,0.35,2.6,0.14,0.013997,1,-nan,-nan
depots.pddl.1p_0a_1d.0,pfile7,2,1,28,0.5,0.043997,0,0.03,0,0.013997,1,-nan,-nan
depots.pddl.1p_0a_1d.0,pfile9,2,1,612,0.5,33.414,3.73,28.11,1.56,0.013997,1,-nan,-nan
depots.pddl.1p_0a_2d.0,pfile1,3,1,6,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
depots.pddl.1p_0a_2d.0,pfile2,3,1,11,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
depots.pddl.1p_0a_2d.0,pfile2,3,2,12,0.5,0.037994,0,0.01,0,0.027994,0.866667,-nan,-nan
depots.pddl.1p_0a_2d.0,pfile3,3,1,33,0.125,0.073997,0.01,0.05,0,0.013997,1,-nan,-nan
depots.pddl.1p_0a_2d.0,pfile3,3,2,42,0.25,0.157994,0.01,0.12,0,0.027994,0.735577,-nan,-nan
depots.pddl.1p_0a_2d.0,pfile4,3,1,20,0.125,0.033997,0,0.01,0.01,0.013997,1,-nan,-nan
depots.pddl.1p_0a_2d.0,pfile4,3,2,28,0.25,0.337994,0.03,0.23,0.05,0.027994,0.581109,-nan,-nan
depots.pddl.1p_0a_2d.0,pfile5,3,1,70,0.125,0.353997,0.01,0.3,0.03,0.013997,1,-nan,-nan
depots.pddl.1p_0a_2d.0,pfile5,3,2,38,0.25,2.89799,0.29,2.36,0.22,0.027994,0.495416,-nan,-nan
depots.pddl.1p_0a_2d.0,pfile6,3,1,112,0.125,0.973997,0.09,0.73,0.14,0.013997,1,-nan,-nan
depots.pddl.1p_0a_2d.0,pfile6,3,2,111,0.25,6.89799,0.71,5.51,0.65,0.027994,0.596181,-nan,-nan
depots.pddl.1p_0a_2d.0,pfile7,3,1,18,0.125,0.033997,0,0.02,0,0.013997,1,-nan,-nan
depots.pddl.1p_0a_2d.0,pfile7,3,2,26,0.25,0.837994,0.08,0.66,0.07,0.027994,0.639976,-nan,-nan
depots.pddl.1p_0a_2d.0,pfile8,3,1,33,0.125,0.093997,0.01,0.07,0,0.013997,1,-nan,-nan
depots.pddl.1p_0a_2d.0,pfile8,3,2,52,0.25,1.90799,0.24,1.49,0.15,0.027994,0.669773,-nan,-nan
depots.pddl.1p_0a_2d.0,pfile9,3,1,385,0.125,3.954,0.46,3.1,0.38,0.013997,0.988288,-nan,-nan
depots.pddl.1p_0a_2d.0,pfile9,3,2,197,0.25,6.67799,0.76,5.37,0.52,0.027994,0.707494,-nan,-nan
depots.pddl.1p_0a_2d.0,pfile10,3,1,15,0.25,0.023997,0,0.01,0,0.013997,1,-nan,-nan
depots.pddl.1p_0a_3d.0,pfile1,4,1,10,0.125,0.013997,0,0,0,0.013997,1,-nan,-nan
depots.pddl.1p_0a_3d.0,pfile2,4,1,16,0.125,0.014997,0,0,0,0.014997,1,-nan,-nan
depots.pddl.1p_0a_3d.0,pfile3,4,1,70,0.125,0.183997,0.01,0.15,0.01,0.013997,1,-nan,-nan
depots.pddl.1p_0a_3d.0,pfile4,4,1,77,0.125,0.243997,0.03,0.17,0.03,0.013997,1,-nan,-nan
depots.pddl.1p_0a_3d.0,pfile5,4,1,380,0.125,17.424,1.24,15.75,0.42,0.013997,1,-nan,-nan
depots.pddl.1p_0a_3d.0,pfile6,4,1,359,0.125,6.313,0.47,5.6,0.23,0.012997,1,-nan,-nan
depots.pddl.1p_0a_3d.0,pfile7,4,1,37,0.125,0.083997,0.03,0.04,0,0.013997,1,-nan,-nan
depots.pddl.1p_0a_3d.0,pfile8,4,1,57,0.125,0.283997,0.03,0.24,0,0.013997,1,-nan,-nan
depots.pddl.1p_0a_3d.0,pfile10,4,1,75,0.125,0.193997,0.04,0.1,0.04,0.013997,1,-nan,-nan
depots.pddl.1p_0a_4d.0,pfile1,5,1,10,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
depots.pddl.1p_0a_4d.0,pfile1,5,2,10,0.5,0.027994,0,0,0,0.027994,0.807692,-nan,-nan
depots.pddl.1p_0a_4d.0,pfile2,5,1,16,0.5,0.023997,0,0,0.01,0.013997,1,-nan,-nan
depots.pddl.1p_0a_4d.0,pfile3,5,1,76,0.03125,0.223997,0.02,0.19,0,0.013997,1,-nan,-nan
depots.pddl.1p_0a_4d.0,pfile3,5,2,46,0.0625,1.01799,0.13,0.84,0.02,0.027994,0.562402,-nan,-nan
depots.pddl.1p_0a_4d.0,pfile4,5,1,29,0.03125,0.063997,0,0.04,0.01,0.013997,1,-nan,-nan
depots.pddl.1p_0a_4d.0,pfile5,5,1,63,0.03125,0.304997,0.06,0.22,0.01,0.014997,1,-nan,-nan
depots.pddl.1p_0a_4d.0,pfile7,5,1,23,0.125,0.043997,0.01,0.01,0.01,0.013997,1,-nan,-nan
depots.pddl.1p_0a_4d.0,pfile8,5,1,111,0.03125,0.543997,0.05,0.44,0.04,0.013997,1,-nan,-nan
depots.pddl.1p_0a_4d.0,pfile8,5,2,43,0.0625,5.10799,0.4,4.37,0.31,0.027994,0.820059,-nan,-nan
depots.pddl.1p_0a_4d.0,pfile9,5,1,265,0.03125,25.484,2,21.71,1.76,0.013997,1,-nan,-nan
depots.pddl.1p_0a_4d.0,pfile10,5,1,24,0.0625,0.063997,0,0.05,0,0.013997,1,-nan,-nan
depots.pddl.1p_0a_5d.0,pfile1,6,1,4,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
depots.pddl.1p_0a_5d.0,pfile2,6,1,8,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
depots.pddl.1p_0a_5d.0,pfile3,6,1,16,0.03125,0.023998,0,0.01,0,0.013998,1,-nan,-nan
depots.pddl.1p_0a_5d.0,pfile3,6,2,41,0.0625,0.127995,0,0.1,0,0.027995,0.990698,-nan,-nan
depots.pddl.1p_0a_5d.0,pfile3,6,3,18,0.125,0.551992,0.03,0.44,0.04,0.041992,0.411711,-nan,-nan
depots.pddl.1p_0a_5d.0,pfile3,6,4,15,0.25,0.605989,0.03,0.47,0.05,0.055989,0.335616,-nan,-nan
depots.pddl.1p_0a_5d.0,pfile4,6,1,25,0.03125,0.083997,0.02,0.05,0,0.013997,1,-nan,-nan
depots.pddl.1p_0a_5d.0,pfile4,6,2,24,0.0625,0.186994,0.02,0.12,0.02,0.026994,0.731707,-nan,-nan
depots.pddl.1p_0a_5d.0,pfile4,6,3,29,0.125,0.730991,0.1,0.55,0.04,0.040991,0.358238,-nan,-nan
depots.pddl.1p_0a_5d.0,pfile5,6,1,124,0.03125,0.623997,0.08,0.47,0.06,0.013997,1,-nan,-nan
depots.pddl.1p_0a_5d.0,pfile5,6,2,124,0.0625,1.33799,0.14,1.04,0.13,0.027994,0.755618,-nan,-nan
depots.pddl.1p_0a_5d.0,pfile6,6,1,187,0.03125,7.363,1.13,5.44,0.78,0.012997,1,-nan,-nan
depots.pddl.1p_0a_5d.0,pfile6,6,2,163,0.0625,9.19699,1.44,6.79,0.94,0.026994,0.916667,-nan,-nan
depots.pddl.1p_0a_5d.0,pfile7,6,1,20,0.03125,0.033997,0,0,0.02,0.013997,1,-nan,-nan
depots.pddl.1p_0a_5d.0,pfile7,6,2,13,0.0625,0.097994,0.01,0.04,0.02,0.027994,0.496552,-nan,-nan
depots.pddl.1p_0a_5d.0,pfile7,6,3,12,0.125,0.331991,0.05,0.2,0.04,0.041991,0.404288,-nan,-nan
depots.pddl.1p_0a_5d.0,pfile8,6,1,66,0.03125,0.243997,0.02,0.18,0.03,0.013997,1,-nan,-nan
depots.pddl.1p_0a_5d.0,pfile8,6,2,43,0.0625,0.397994,0.02,0.3,0.05,0.027994,0.905213,-nan,-nan
depots.pddl.1p_0a_5d.0,pfile8,6,3,21,0.125,1.30199,0.09,1.03,0.14,0.041991,0.297133,-nan,-nan
depots.pddl.1p_0a_5d.0,pfile9,6,1,270,0.03125,3.744,0.67,2.7,0.36,0.013997,1,-nan,-nan
depots.pddl.1p_0a_5d.0,pfile9,6,2,270,0.0625,7.32799,1.14,5.38,0.78,0.027994,0.886889,-nan,-nan
depots.pddl.1p_0a_5d.0,pfile10,6,1,13,0.125,0.033997,0,0.02,0,0.013997,1,-nan,-nan
depots.pddl.1p_0a_5d.0,pfile10,6,2,12,0.25,0.367994,0.03,0.27,0.04,0.027994,0.318976,-nan,-nan
depots.pddl.1p_1a_0d.0,pfile1,2,1,10,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
depots.pddl.1p_1a_0d.0,pfile2,2,1,22,0.5,0.023997,0,0.01,0,0.013997,1,-nan,-nan
depots.pddl.1p_1a_0d.0,pfile3,2,1,124,0.5,0.303997,0.03,0.24,0.02,0.013997,1,-nan,-nan
depots.pddl.1p_1a_0d.0,pfile7,2,1,40,0.5,0.083997,0.01,0.06,0,0.013997,1,-nan,-nan
depots.pddl.1p_1a_0d.0,pfile8,2,1,150,0.5,0.813997,0.08,0.69,0.03,0.013997,1,-nan,-nan
depots.pddl.1p_1a_0d.0,pfile10,2,1,72,0.5,0.293997,0.02,0.26,0,0.013997,1,-nan,-nan
depots.pddl.1p_1a_3d.0,pfile1,5,1,11,0.25,0.023997,0,0.01,0,0.013997,1,-nan,-nan
depots.pddl.1p_1a_3d.0,pfile2,5,1,20,0.03125,0.033997,0,0.02,0,0.013997,1,-nan,-nan
depots.pddl.1p_1a_3d.0,pfile2,5,2,18,0.25,0.057994,0,0.03,0,0.027994,0.982143,-nan,-nan
depots.pddl.1p_1a_3d.0,pfile3,5,1,216,0.0625,0.713997,0.06,0.59,0.05,0.013997,1,-nan,-nan
depots.pddl.1p_1a_3d.0,pfile7,5,1,132,0.0625,0.243997,0.04,0.18,0.01,0.013997,1,-nan,-nan
depots.pddl.1p_1a_3d.0,pfile7,5,2,46,0.125,1.80799,0.11,1.56,0.11,0.027994,0.730166,-nan,-nan
depots.pddl.1p_1a_3d.0,pfile8,5,1,61,0.03125,0.293997,0.07,0.2,0.01,0.013997,1,-nan,-nan
depots.pddl.1p_1a_3d.0,pfile8,5,2,49,0.125,0.857994,0.13,0.65,0.05,0.027994,0.604396,-nan,-nan
depots.pddl.1p_1a_3d.0,pfile9,5,1,506,0.0625,42.184,3.5,36.97,1.7,0.013997,1,-nan,-nan
depots.pddl.1p_1a_3d.0,pfile10,5,1,56,0.03125,0.153997,0.01,0.12,0.01,0.013997,1,-nan,-nan
depots.pddl.1p_1a_3d.0,pfile10,5,2,30,0.0625,0.867994,0.09,0.7,0.05,0.027994,0.585,-nan,-nan
depots.pddl.1p_1a_4d.0,pfile1,6,1,4,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
depots.pddl.1p_1a_4d.0,pfile2,6,1,6,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
depots.pddl.1p_1a_4d.0,pfile3,6,1,72,0.125,0.164997,0.03,0.12,0,0.014997,1,-nan,-nan
depots.pddl.1p_1a_4d.0,pfile4,6,1,20,0.125,0.044997,0.01,0.02,0,0.014997,1,-nan,-nan
depots.pddl.1p_1a_4d.0,pfile5,6,1,230,0.0625,5.054,0.29,4.67,0.08,0.013997,1,-nan,-nan
depots.pddl.1p_1a_4d.0,pfile5,6,2,181,0.09375,7.39799,0.38,6.83,0.16,0.027994,0.933916,-nan,-nan
depots.pddl.1p_1a_4d.0,pfile5,6,3,40,0.125,7.53199,0.4,6.91,0.18,0.041991,1,-nan,-nan
depots.pddl.1p_1a_4d.0,pfile6,6,1,182,0.03125,3.774,0.2,3.4,0.16,0.013997,1,-nan,-nan
depots.pddl.1p_1a_4d.0,pfile6,6,2,90,0.125,5.12799,0.37,4.51,0.22,0.027994,1,-nan,-nan
depots.pddl.1p_1a_4d.0,pfile7,6,1,37,0.125,0.103997,0,0.09,0,0.013997,1,-nan,-nan
depots.pddl.1p_1a_4d.0,pfile7,6,2,41,0.1875,0.197994,0,0.17,0,0.027994,0.668203,-nan,-nan
depots.pddl.1p_1a_4d.0,pfile8,6,1,33,0.125,0.103997,0,0.07,0.02,0.013997,1,-nan,-nan
depots.pddl.1p_1a_4d.0,pfile9,6,1,120,0.125,2.424,0.17,2.07,0.17,0.013997,1,-nan,-nan
depots.pddl.1p_1a_4d.0,pfile10,6,1,20,0.125,0.043997,0,0.03,0,0.013997,1,-nan,-nan
depots.pddl.1p_1a_4d.0,pfile10,6,2,14,0.1875,0.267994,0.02,0.19,0.03,0.027994,0.327586,-nan,-nan
depots.pddl.1p_1a_5d.0,pfile1,7,1,3,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
depots.pddl.1p_1a_5d.0,pfile2,7,1,8,0.125,0.013997,0,0,0,0.013997,1,-nan,-nan
depots.pddl.1p_1a_5d.0,pfile2,7,2,6,0.25,0.057994,0,0.03,0,0.027994,0.356383,-nan,-nan
depots.pddl.1p_1a_5d.0,pfile3,7,1,40,0.0625,0.063997,0,0.04,0.01,0.013997,1,-nan,-nan
depots.pddl.1p_1a_5d.0,pfile3,7,2,20,0.125,0.107994,0.01,0.05,0.02,0.027994,0.835052,-nan,-nan
depots.pddl.1p_1a_5d.0,pfile4,7,1,65,0.0625,0.153997,0.03,0.11,0,0.013997,1,-nan,-nan
depots.pddl.1p_1a_5d.0,pfile4,7,2,198,0.125,0.787994,0.13,0.54,0.09,0.027994,0.920609,-nan,-nan
depots.pddl.1p_1a_5d.0,pfile4,7,3,10,0.25,0.831991,0.13,0.57,0.09,0.041991,0.465753,-nan,-nan
depots.pddl.1p_1a_5d.0,pfile5,7,1,95,0.0625,0.303997,0.06,0.16,0.07,0.013997,1,-nan,-nan
depots.pddl.1p_1a_5d.0,pfile5,7,2,136,0.125,0.847994,0.22,0.5,0.1,0.027994,0.940874,-nan,-nan
depots.pddl.1p_1a_5d.0,pfile6,7,1,193,0.0625,6.714,1.56,4.36,0.78,0.013997,1,-nan,-nan
depots.pddl.1p_1a_5d.0,pfile6,7,2,276,0.125,9.70799,2.25,6.27,1.16,0.027994,0.946617,-nan,-nan
depots.pddl.1p_1a_5d.0,pfile7,7,1,84,0.0625,0.133997,0.02,0.08,0.02,0.013997,1,-nan,-nan
depots.pddl.1p_1a_5d.0,pfile7,7,2,24,0.125,0.196994,0.03,0.11,0.03,0.026994,0.778947,-nan,-nan
depots.pddl.1p_1a_5d.0,pfile7,7,3,15,0.25,0.230991,0.03,0.12,0.04,0.040991,0.844156,-nan,-nan
depots.pddl.1p_1a_5d.0,pfile8,7,1,39,0.0625,0.133997,0.04,0.07,0.01,0.013997,1,-nan,-nan
depots.pddl.1p_1a_5d.0,pfile8,7,2,122,0.125,0.617994,0.14,0.38,0.07,0.027994,0.952035,-nan,-nan
depots.pddl.1p_1a_5d.0,pfile9,7,1,373,0.03125,4.214,1.25,2.2,0.75,0.013997,1,-nan,-nan
depots.pddl.1p_1a_5d.0,pfile9,7,2,409,0.0625,19.768,5.61,11.5,2.63,0.027994,0.994272,-nan,-nan
depots.pddl.1p_1a_5d.0,pfile9,7,3,445,0.125,26.402,7.53,15.6,3.23,0.041991,0.925613,-nan,-nan
depots.pddl.1p_1a_5d.0,pfile10,7,1,13,0.125,0.033997,0,0.02,0,0.013997,1,-nan,-nan
depots.pddl.1p_1a_5d.0,pfile10,7,2,14,0.25,0.077994,0,0.05,0,0.027994,0.59322,-nan,-nan
depots.pddl.1p_2a_3d.0,pfile1,6,1,9,0.125,0.013997,0,0,0,0.013997,1,-nan,-nan
depots.pddl.1p_2a_3d.0,pfile2,6,1,13,0.125,0.013997,0,0,0,0.013997,1,-nan,-nan
depots.pddl.2p_0a_0d.0,pfile1,2,1,4,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
depots.pddl.2p_0a_0d.0,pfile2,2,1,6,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
depots.pddl.2p_0a_0d.0,pfile3,2,1,14,0.25,0.023997,0,0.01,0,0.013997,1,-nan,-nan
depots.pddl.2p_0a_0d.0,pfile4,2,1,24,0.25,0.053997,0.01,0.02,0.01,0.013997,1,-nan,-nan
